state_id,subdivision,year,month,season,regime_id,regime_assignment_version,previous_state_id,previous_regime_id,regime_changed,consecutive_months_in_current_regime,regime_duration
madhya_maharashtra_1954_05,Madhya Maharashtra,1954,5,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1954_04,REGIME_01,False,20,20
madhya_maharashtra_1954_06,Madhya Maharashtra,1954,6,MONSOON,REGIME_01,v1,madhya_maharashtra_1954_05,REGIME_01,False,21,21
madhya_maharashtra_1954_07,Madhya Maharashtra,1954,7,MONSOON,REGIME_01,v1,madhya_maharashtra_1954_06,REGIME_01,False,22,22
madhya_maharashtra_1954_08,Madhya Maharashtra,1954,8,MONSOON,REGIME_01,v1,madhya_maharashtra_1954_07,REGIME_01,False,23,23
madhya_maharashtra_1954_09,Madhya Maharashtra,1954,9,MONSOON,REGIME_01,v1,madhya_maharashtra_1954_08,REGIME_01,False,24,24
madhya_maharashtra_1954_10,Madhya Maharashtra,1954,10,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1954_09,REGIME_01,False,25,25
madhya_maharashtra_1954_11,Madhya Maharashtra,1954,11,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1954_10,REGIME_01,False,26,26
madhya_maharashtra_1954_12,Madhya Maharashtra,1954,12,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1954_11,REGIME_01,False,27,27
madhya_maharashtra_1955_01,Madhya Maharashtra,1955,1,WINTER,REGIME_01,v1,madhya_maharashtra_1954_12,REGIME_01,False,28,28
madhya_maharashtra_1955_02,Madhya Maharashtra,1955,2,WINTER,REGIME_01,v1,madhya_maharashtra_1955_01,REGIME_01,False,29,29
madhya_maharashtra_1955_03,Madhya Maharashtra,1955,3,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1955_02,REGIME_01,False,30,30
madhya_maharashtra_1955_04,Madhya Maharashtra,1955,4,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1955_03,REGIME_01,False,31,31
madhya_maharashtra_1955_05,Madhya Maharashtra,1955,5,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1955_04,REGIME_01,False,32,32
madhya_maharashtra_1955_06,Madhya Maharashtra,1955,6,MONSOON,REGIME_01,v1,madhya_maharashtra_1955_05,REGIME_01,False,33,33
madhya_maharashtra_1955_07,Madhya Maharashtra,1955,7,MONSOON,REGIME_02,v1,madhya_maharashtra_1955_06,REGIME_01,True,1,1
madhya_maharashtra_1955_08,Madhya Maharashtra,1955,8,MONSOON,REGIME_01,v1,madhya_maharashtra_1955_07,REGIME_02,True,1,1
madhya_maharashtra_1955_09,Madhya Maharashtra,1955,9,MONSOON,REGIME_01,v1,madhya_maharashtra_1955_08,REGIME_01,False,2,2
madhya_maharashtra_1955_10,Madhya Maharashtra,1955,10,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1955_09,REGIME_01,False,3,3
madhya_maharashtra_1955_11,Madhya Maharashtra,1955,11,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1955_10,REGIME_01,False,4,4
madhya_maharashtra_1955_12,Madhya Maharashtra,1955,12,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1955_11,REGIME_01,False,5,5
madhya_maharashtra_1956_01,Madhya Maharashtra,1956,1,WINTER,REGIME_01,v1,madhya_maharashtra_1955_12,REGIME_01,False,6,6
madhya_maharashtra_1956_02,Madhya Maharashtra,1956,2,WINTER,REGIME_01,v1,madhya_maharashtra_1956_01,REGIME_01,False,7,7
madhya_maharashtra_1956_03,Madhya Maharashtra,1956,3,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1956_02,REGIME_01,False,8,8
madhya_maharashtra_1956_04,Madhya Maharashtra,1956,4,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1956_03,REGIME_01,False,9,9
madhya_maharashtra_1956_05,Madhya Maharashtra,1956,5,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1956_04,REGIME_01,False,10,10
madhya_maharashtra_1956_06,Madhya Maharashtra,1956,6,MONSOON,REGIME_01,v1,madhya_maharashtra_1956_05,REGIME_01,False,11,11
madhya_maharashtra_1956_07,Madhya Maharashtra,1956,7,MONSOON,REGIME_01,v1,madhya_maharashtra_1956_06,REGIME_01,False,12,12
madhya_maharashtra_1956_08,Madhya Maharashtra,1956,8,MONSOON,REGIME_01,v1,madhya_maharashtra_1956_07,REGIME_01,False,13,13
madhya_maharashtra_1956_09,Madhya Maharashtra,1956,9,MONSOON,REGIME_01,v1,madhya_maharashtra_1956_08,REGIME_01,False,14,14
madhya_maharashtra_1956_10,Madhya Maharashtra,1956,10,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1956_09,REGIME_01,False,15,15
madhya_maharashtra_1956_11,Madhya Maharashtra,1956,11,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1956_10,REGIME_01,False,16,16
madhya_maharashtra_1956_12,Madhya Maharashtra,1956,12,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1956_11,REGIME_01,False,17,17
madhya_maharashtra_1957_01,Madhya Maharashtra,1957,1,WINTER,REGIME_01,v1,madhya_maharashtra_1956_12,REGIME_01,False,18,18
madhya_maharashtra_1957_02,Madhya Maharashtra,1957,2,WINTER,REGIME_01,v1,madhya_maharashtra_1957_01,REGIME_01,False,19,19
madhya_maharashtra_1957_03,Madhya Maharashtra,1957,3,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1957_02,REGIME_01,False,20,20
madhya_maharashtra_1957_04,Madhya Maharashtra,1957,4,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1957_03,REGIME_01,False,21,21
madhya_maharashtra_1957_05,Madhya Maharashtra,1957,5,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1957_04,REGIME_01,False,22,22
madhya_maharashtra_1957_06,Madhya Maharashtra,1957,6,MONSOON,REGIME_01,v1,madhya_maharashtra_1957_05,REGIME_01,False,23,23
madhya_maharashtra_1957_07,Madhya Maharashtra,1957,7,MONSOON,REGIME_02,v1,madhya_maharashtra_1957_06,REGIME_01,True,1,1
madhya_maharashtra_1957_08,Madhya Maharashtra,1957,8,MONSOON,REGIME_01,v1,madhya_maharashtra_1957_07,REGIME_02,True,1,1
madhya_maharashtra_1957_09,Madhya Maharashtra,1957,9,MONSOON,REGIME_02,v1,madhya_maharashtra_1957_08,REGIME_01,True,1,1
madhya_maharashtra_1957_10,Madhya Maharashtra,1957,10,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1957_09,REGIME_02,True,1,1
madhya_maharashtra_1957_11,Madhya Maharashtra,1957,11,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1957_10,REGIME_01,False,2,2
madhya_maharashtra_1957_12,Madhya Maharashtra,1957,12,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1957_11,REGIME_01,False,3,3
madhya_maharashtra_1958_01,Madhya Maharashtra,1958,1,WINTER,REGIME_01,v1,madhya_maharashtra_1957_12,REGIME_01,False,4,4
madhya_maharashtra_1958_02,Madhya Maharashtra,1958,2,WINTER,REGIME_01,v1,madhya_maharashtra_1958_01,REGIME_01,False,5,5
madhya_maharashtra_1958_03,Madhya Maharashtra,1958,3,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1958_02,REGIME_01,False,6,6
madhya_maharashtra_1958_04,Madhya Maharashtra,1958,4,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1958_03,REGIME_01,False,7,7
madhya_maharashtra_1958_05,Madhya Maharashtra,1958,5,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1958_04,REGIME_01,False,8,8
madhya_maharashtra_1958_06,Madhya Maharashtra,1958,6,MONSOON,REGIME_01,v1,madhya_maharashtra_1958_05,REGIME_01,False,9,9
madhya_maharashtra_1958_07,Madhya Maharashtra,1958,7,MONSOON,REGIME_01,v1,madhya_maharashtra_1958_06,REGIME_01,False,10,10
madhya_maharashtra_1958_08,Madhya Maharashtra,1958,8,MONSOON,REGIME_01,v1,madhya_maharashtra_1958_07,REGIME_01,False,11,11
madhya_maharashtra_1958_09,Madhya Maharashtra,1958,9,MONSOON,REGIME_02,v1,madhya_maharashtra_1958_08,REGIME_01,True,1,1
madhya_maharashtra_1958_10,Madhya Maharashtra,1958,10,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1958_09,REGIME_02,True,1,1
madhya_maharashtra_1958_11,Madhya Maharashtra,1958,11,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1958_10,REGIME_01,False,2,2
madhya_maharashtra_1958_12,Madhya Maharashtra,1958,12,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1958_11,REGIME_01,False,3,3
madhya_maharashtra_1959_01,Madhya Maharashtra,1959,1,WINTER,REGIME_01,v1,madhya_maharashtra_1958_12,REGIME_01,False,4,4
madhya_maharashtra_1959_02,Madhya Maharashtra,1959,2,WINTER,REGIME_01,v1,madhya_maharashtra_1959_01,REGIME_01,False,5,5
madhya_maharashtra_1959_03,Madhya Maharashtra,1959,3,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1959_02,REGIME_01,False,6,6
madhya_maharashtra_1959_04,Madhya Maharashtra,1959,4,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1959_03,REGIME_01,False,7,7
madhya_maharashtra_1959_05,Madhya Maharashtra,1959,5,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1959_04,REGIME_01,False,8,8
madhya_maharashtra_1959_06,Madhya Maharashtra,1959,6,MONSOON,REGIME_01,v1,madhya_maharashtra_1959_05,REGIME_01,False,9,9
madhya_maharashtra_1959_07,Madhya Maharashtra,1959,7,MONSOON,REGIME_01,v1,madhya_maharashtra_1959_06,REGIME_01,False,10,10
madhya_maharashtra_1959_08,Madhya Maharashtra,1959,8,MONSOON,REGIME_01,v1,madhya_maharashtra_1959_07,REGIME_01,False,11,11
madhya_maharashtra_1959_09,Madhya Maharashtra,1959,9,MONSOON,REGIME_01,v1,madhya_maharashtra_1959_08,REGIME_01,False,12,12
madhya_maharashtra_1959_10,Madhya Maharashtra,1959,10,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1959_09,REGIME_01,False,13,13
madhya_maharashtra_1959_11,Madhya Maharashtra,1959,11,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1959_10,REGIME_01,False,14,14
madhya_maharashtra_1959_12,Madhya Maharashtra,1959,12,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1959_11,REGIME_01,False,15,15
madhya_maharashtra_1960_01,Madhya Maharashtra,1960,1,WINTER,REGIME_01,v1,madhya_maharashtra_1959_12,REGIME_01,False,16,16
madhya_maharashtra_1960_02,Madhya Maharashtra,1960,2,WINTER,REGIME_01,v1,madhya_maharashtra_1960_01,REGIME_01,False,17,17
madhya_maharashtra_1960_03,Madhya Maharashtra,1960,3,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1960_02,REGIME_01,False,18,18
madhya_maharashtra_1960_04,Madhya Maharashtra,1960,4,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1960_03,REGIME_01,False,19,19
madhya_maharashtra_1960_05,Madhya Maharashtra,1960,5,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1960_04,REGIME_01,False,20,20
madhya_maharashtra_1960_06,Madhya Maharashtra,1960,6,MONSOON,REGIME_01,v1,madhya_maharashtra_1960_05,REGIME_01,False,21,21
madhya_maharashtra_1960_07,Madhya Maharashtra,1960,7,MONSOON,REGIME_01,v1,madhya_maharashtra_1960_06,REGIME_01,False,22,22
madhya_maharashtra_1960_08,Madhya Maharashtra,1960,8,MONSOON,REGIME_01,v1,madhya_maharashtra_1960_07,REGIME_01,False,23,23
madhya_maharashtra_1960_09,Madhya Maharashtra,1960,9,MONSOON,REGIME_01,v1,madhya_maharashtra_1960_08,REGIME_01,False,24,24
madhya_maharashtra_1960_10,Madhya Maharashtra,1960,10,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1960_09,REGIME_01,False,25,25
madhya_maharashtra_1960_11,Madhya Maharashtra,1960,11,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1960_10,REGIME_01,False,26,26
madhya_maharashtra_1960_12,Madhya Maharashtra,1960,12,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1960_11,REGIME_01,False,27,27
madhya_maharashtra_1961_01,Madhya Maharashtra,1961,1,WINTER,REGIME_01,v1,madhya_maharashtra_1960_12,REGIME_01,False,28,28
madhya_maharashtra_1961_02,Madhya Maharashtra,1961,2,WINTER,REGIME_01,v1,madhya_maharashtra_1961_01,REGIME_01,False,29,29
madhya_maharashtra_1961_03,Madhya Maharashtra,1961,3,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1961_02,REGIME_01,False,30,30
madhya_maharashtra_1961_04,Madhya Maharashtra,1961,4,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1961_03,REGIME_01,False,31,31
madhya_maharashtra_1961_05,Madhya Maharashtra,1961,5,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1961_04,REGIME_01,False,32,32
madhya_maharashtra_1961_06,Madhya Maharashtra,1961,6,MONSOON,REGIME_01,v1,madhya_maharashtra_1961_05,REGIME_01,False,33,33
madhya_maharashtra_1961_07,Madhya Maharashtra,1961,7,MONSOON,REGIME_01,v1,madhya_maharashtra_1961_06,REGIME_01,False,34,34
madhya_maharashtra_1961_08,Madhya Maharashtra,1961,8,MONSOON,REGIME_02,v1,madhya_maharashtra_1961_07,REGIME_01,True,1,1
madhya_maharashtra_1961_09,Madhya Maharashtra,1961,9,MONSOON,REGIME_02,v1,madhya_maharashtra_1961_08,REGIME_02,False,2,2
madhya_maharashtra_1961_10,Madhya Maharashtra,1961,10,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1961_09,REGIME_02,True,1,1
madhya_maharashtra_1961_11,Madhya Maharashtra,1961,11,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1961_10,REGIME_01,False,2,2
madhya_maharashtra_1961_12,Madhya Maharashtra,1961,12,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1961_11,REGIME_01,False,3,3
madhya_maharashtra_1962_01,Madhya Maharashtra,1962,1,WINTER,REGIME_01,v1,madhya_maharashtra_1961_12,REGIME_01,False,4,4
madhya_maharashtra_1962_02,Madhya Maharashtra,1962,2,WINTER,REGIME_01,v1,madhya_maharashtra_1962_01,REGIME_01,False,5,5
madhya_maharashtra_1962_03,Madhya Maharashtra,1962,3,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1962_02,REGIME_01,False,6,6
madhya_maharashtra_1962_04,Madhya Maharashtra,1962,4,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1962_03,REGIME_01,False,7,7
madhya_maharashtra_1962_05,Madhya Maharashtra,1962,5,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1962_04,REGIME_01,False,8,8
madhya_maharashtra_1962_06,Madhya Maharashtra,1962,6,MONSOON,REGIME_02,v1,madhya_maharashtra_1962_05,REGIME_01,True,1,1
madhya_maharashtra_1962_07,Madhya Maharashtra,1962,7,MONSOON,REGIME_01,v1,madhya_maharashtra_1962_06,REGIME_02,True,1,1
madhya_maharashtra_1962_08,Madhya Maharashtra,1962,8,MONSOON,REGIME_01,v1,madhya_maharashtra_1962_07,REGIME_01,False,2,2
madhya_maharashtra_1962_09,Madhya Maharashtra,1962,9,MONSOON,REGIME_01,v1,madhya_maharashtra_1962_08,REGIME_01,False,3,3
madhya_maharashtra_1962_10,Madhya Maharashtra,1962,10,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1962_09,REGIME_01,False,4,4
madhya_maharashtra_1962_11,Madhya Maharashtra,1962,11,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1962_10,REGIME_01,False,5,5
madhya_maharashtra_1962_12,Madhya Maharashtra,1962,12,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1962_11,REGIME_01,False,6,6
madhya_maharashtra_1963_01,Madhya Maharashtra,1963,1,WINTER,REGIME_01,v1,madhya_maharashtra_1962_12,REGIME_01,False,7,7
madhya_maharashtra_1963_02,Madhya Maharashtra,1963,2,WINTER,REGIME_01,v1,madhya_maharashtra_1963_01,REGIME_01,False,8,8
madhya_maharashtra_1963_03,Madhya Maharashtra,1963,3,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1963_02,REGIME_01,False,9,9
madhya_maharashtra_1963_04,Madhya Maharashtra,1963,4,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1963_03,REGIME_01,False,10,10
madhya_maharashtra_1963_05,Madhya Maharashtra,1963,5,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1963_04,REGIME_01,False,11,11
madhya_maharashtra_1963_06,Madhya Maharashtra,1963,6,MONSOON,REGIME_01,v1,madhya_maharashtra_1963_05,REGIME_01,False,12,12
madhya_maharashtra_1963_07,Madhya Maharashtra,1963,7,MONSOON,REGIME_01,v1,madhya_maharashtra_1963_06,REGIME_01,False,13,13
madhya_maharashtra_1963_08,Madhya Maharashtra,1963,8,MONSOON,REGIME_01,v1,madhya_maharashtra_1963_07,REGIME_01,False,14,14
madhya_maharashtra_1963_09,Madhya Maharashtra,1963,9,MONSOON,REGIME_02,v1,madhya_maharashtra_1963_08,REGIME_01,True,1,1
madhya_maharashtra_1963_10,Madhya Maharashtra,1963,10,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1963_09,REGIME_02,True,1,1
madhya_maharashtra_1963_11,Madhya Maharashtra,1963,11,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1963_10,REGIME_01,False,2,2
madhya_maharashtra_1963_12,Madhya Maharashtra,1963,12,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1963_11,REGIME_01,False,3,3
madhya_maharashtra_1964_01,Madhya Maharashtra,1964,1,WINTER,REGIME_01,v1,madhya_maharashtra_1963_12,REGIME_01,False,4,4
madhya_maharashtra_1964_02,Madhya Maharashtra,1964,2,WINTER,REGIME_01,v1,madhya_maharashtra_1964_01,REGIME_01,False,5,5
madhya_maharashtra_1964_03,Madhya Maharashtra,1964,3,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1964_02,REGIME_01,False,6,6
madhya_maharashtra_1964_04,Madhya Maharashtra,1964,4,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1964_03,REGIME_01,False,7,7
madhya_maharashtra_1964_05,Madhya Maharashtra,1964,5,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1964_04,REGIME_01,False,8,8
madhya_maharashtra_1964_06,Madhya Maharashtra,1964,6,MONSOON,REGIME_01,v1,madhya_maharashtra_1964_05,REGIME_01,False,9,9
madhya_maharashtra_1964_07,Madhya Maharashtra,1964,7,MONSOON,REGIME_01,v1,madhya_maharashtra_1964_06,REGIME_01,False,10,10
madhya_maharashtra_1964_08,Madhya Maharashtra,1964,8,MONSOON,REGIME_01,v1,madhya_maharashtra_1964_07,REGIME_01,False,11,11
madhya_maharashtra_1964_09,Madhya Maharashtra,1964,9,MONSOON,REGIME_01,v1,madhya_maharashtra_1964_08,REGIME_01,False,12,12
madhya_maharashtra_1964_10,Madhya Maharashtra,1964,10,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1964_09,REGIME_01,False,13,13
madhya_maharashtra_1964_11,Madhya Maharashtra,1964,11,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1964_10,REGIME_01,False,14,14
madhya_maharashtra_1964_12,Madhya Maharashtra,1964,12,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1964_11,REGIME_01,False,15,15
madhya_maharashtra_1965_01,Madhya Maharashtra,1965,1,WINTER,REGIME_01,v1,madhya_maharashtra_1964_12,REGIME_01,False,16,16
madhya_maharashtra_1965_02,Madhya Maharashtra,1965,2,WINTER,REGIME_01,v1,madhya_maharashtra_1965_01,REGIME_01,False,17,17
madhya_maharashtra_1965_03,Madhya Maharashtra,1965,3,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1965_02,REGIME_01,False,18,18
madhya_maharashtra_1965_04,Madhya Maharashtra,1965,4,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1965_03,REGIME_01,False,19,19
madhya_maharashtra_1965_05,Madhya Maharashtra,1965,5,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1965_04,REGIME_01,False,20,20
madhya_maharashtra_1965_06,Madhya Maharashtra,1965,6,MONSOON,REGIME_02,v1,madhya_maharashtra_1965_05,REGIME_01,True,1,1
madhya_maharashtra_1965_07,Madhya Maharashtra,1965,7,MONSOON,REGIME_01,v1,madhya_maharashtra_1965_06,REGIME_02,True,1,1
madhya_maharashtra_1965_08,Madhya Maharashtra,1965,8,MONSOON,REGIME_01,v1,madhya_maharashtra_1965_07,REGIME_01,False,2,2
madhya_maharashtra_1965_09,Madhya Maharashtra,1965,9,MONSOON,REGIME_02,v1,madhya_maharashtra_1965_08,REGIME_01,True,1,1
madhya_maharashtra_1965_10,Madhya Maharashtra,1965,10,POST_MONSOON,REGIME_02,v1,madhya_maharashtra_1965_09,REGIME_02,False,2,2
madhya_maharashtra_1965_11,Madhya Maharashtra,1965,11,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1965_10,REGIME_02,True,1,1
madhya_maharashtra_1965_12,Madhya Maharashtra,1965,12,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1965_11,REGIME_01,False,2,2
madhya_maharashtra_1966_01,Madhya Maharashtra,1966,1,WINTER,REGIME_01,v1,madhya_maharashtra_1965_12,REGIME_01,False,3,3
madhya_maharashtra_1966_02,Madhya Maharashtra,1966,2,WINTER,REGIME_01,v1,madhya_maharashtra_1966_01,REGIME_01,False,4,4
madhya_maharashtra_1966_03,Madhya Maharashtra,1966,3,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1966_02,REGIME_01,False,5,5
madhya_maharashtra_1966_04,Madhya Maharashtra,1966,4,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1966_03,REGIME_01,False,6,6
madhya_maharashtra_1966_05,Madhya Maharashtra,1966,5,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1966_04,REGIME_01,False,7,7
madhya_maharashtra_1966_06,Madhya Maharashtra,1966,6,MONSOON,REGIME_02,v1,madhya_maharashtra_1966_05,REGIME_01,True,1,1
madhya_maharashtra_1966_07,Madhya Maharashtra,1966,7,MONSOON,REGIME_01,v1,madhya_maharashtra_1966_06,REGIME_02,True,1,1
madhya_maharashtra_1966_08,Madhya Maharashtra,1966,8,MONSOON,REGIME_02,v1,madhya_maharashtra_1966_07,REGIME_01,True,1,1
madhya_maharashtra_1966_09,Madhya Maharashtra,1966,9,MONSOON,REGIME_01,v1,madhya_maharashtra_1966_08,REGIME_02,True,1,1
madhya_maharashtra_1966_10,Madhya Maharashtra,1966,10,POST_MONSOON,REGIME_02,v1,madhya_maharashtra_1966_09,REGIME_01,True,1,1
madhya_maharashtra_1966_11,Madhya Maharashtra,1966,11,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1966_10,REGIME_02,True,1,1
madhya_maharashtra_1966_12,Madhya Maharashtra,1966,12,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1966_11,REGIME_01,False,2,2
madhya_maharashtra_1967_01,Madhya Maharashtra,1967,1,WINTER,REGIME_01,v1,madhya_maharashtra_1966_12,REGIME_01,False,3,3
madhya_maharashtra_1967_02,Madhya Maharashtra,1967,2,WINTER,REGIME_01,v1,madhya_maharashtra_1967_01,REGIME_01,False,4,4
madhya_maharashtra_1967_03,Madhya Maharashtra,1967,3,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1967_02,REGIME_01,False,5,5
madhya_maharashtra_1967_04,Madhya Maharashtra,1967,4,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1967_03,REGIME_01,False,6,6
madhya_maharashtra_1967_05,Madhya Maharashtra,1967,5,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1967_04,REGIME_01,False,7,7
madhya_maharashtra_1967_06,Madhya Maharashtra,1967,6,MONSOON,REGIME_01,v1,madhya_maharashtra_1967_05,REGIME_01,False,8,8
madhya_maharashtra_1967_07,Madhya Maharashtra,1967,7,MONSOON,REGIME_01,v1,madhya_maharashtra_1967_06,REGIME_01,False,9,9
madhya_maharashtra_1967_08,Madhya Maharashtra,1967,8,MONSOON,REGIME_02,v1,madhya_maharashtra_1967_07,REGIME_01,True,1,1
madhya_maharashtra_1967_09,Madhya Maharashtra,1967,9,MONSOON,REGIME_01,v1,madhya_maharashtra_1967_08,REGIME_02,True,1,1
madhya_maharashtra_1967_10,Madhya Maharashtra,1967,10,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1967_09,REGIME_01,False,2,2
madhya_maharashtra_1967_11,Madhya Maharashtra,1967,11,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1967_10,REGIME_01,False,3,3
madhya_maharashtra_1967_12,Madhya Maharashtra,1967,12,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1967_11,REGIME_01,False,4,4
madhya_maharashtra_1968_01,Madhya Maharashtra,1968,1,WINTER,REGIME_01,v1,madhya_maharashtra_1967_12,REGIME_01,False,5,5
madhya_maharashtra_1968_02,Madhya Maharashtra,1968,2,WINTER,REGIME_01,v1,madhya_maharashtra_1968_01,REGIME_01,False,6,6
madhya_maharashtra_1968_03,Madhya Maharashtra,1968,3,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1968_02,REGIME_01,False,7,7
madhya_maharashtra_1968_04,Madhya Maharashtra,1968,4,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1968_03,REGIME_01,False,8,8
madhya_maharashtra_1968_05,Madhya Maharashtra,1968,5,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1968_04,REGIME_01,False,9,9
madhya_maharashtra_1968_06,Madhya Maharashtra,1968,6,MONSOON,REGIME_01,v1,madhya_maharashtra_1968_05,REGIME_01,False,10,10
madhya_maharashtra_1968_07,Madhya Maharashtra,1968,7,MONSOON,REGIME_01,v1,madhya_maharashtra_1968_06,REGIME_01,False,11,11
madhya_maharashtra_1968_08,Madhya Maharashtra,1968,8,MONSOON,REGIME_01,v1,madhya_maharashtra_1968_07,REGIME_01,False,12,12
madhya_maharashtra_1968_09,Madhya Maharashtra,1968,9,MONSOON,REGIME_01,v1,madhya_maharashtra_1968_08,REGIME_01,False,13,13
madhya_maharashtra_1968_10,Madhya Maharashtra,1968,10,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1968_09,REGIME_01,False,14,14
madhya_maharashtra_1968_11,Madhya Maharashtra,1968,11,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1968_10,REGIME_01,False,15,15
madhya_maharashtra_1968_12,Madhya Maharashtra,1968,12,POST_MONSOON,REGIME_01,v1,madhya_maharashtra_1968_11,REGIME_01,False,16,16
madhya_maharashtra_1969_01,Madhya Maharashtra,1969,1,WINTER,REGIME_01,v1,madhya_maharashtra_1968_12,REGIME_01,False,17,17
madhya_maharashtra_1969_02,Madhya Maharashtra,1969,2,WINTER,REGIME_01,v1,madhya_maharashtra_1969_01,REGIME_01,False,18,18
madhya_maharashtra_1969_03,Madhya Maharashtra,1969,3,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1969_02,REGIME_01,False,19,19
madhya_maharashtra_1969_04,Madhya Maharashtra,1969,4,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1969_03,REGIME_01,False,20,20
madhya_maharashtra_1969_05,Madhya Maharashtra,1969,5,PRE_MONSOON,REGIME_01,v1,madhya_maharashtra_1969_04,REGIME_01,False,21,21
