subdivision,previous_state_id,current_state_id,previous_regime_id,current_regime_id,regime_changed,months_in_previous_regime
Madhya Maharashtra,madhya_maharashtra_1912_10,madhya_maharashtra_1912_11,REGIME_01,REGIME_01,False,1
Madhya Maharashtra,madhya_maharashtra_1912_11,madhya_maharashtra_1912_12,REGIME_01,REGIME_01,False,2
Madhya Maharashtra,madhya_maharashtra_1912_12,madhya_maharashtra_1913_01,REGIME_01,REGIME_01,False,3
Madhya Maharashtra,madhya_maharashtra_1913_01,madhya_maharashtra_1913_02,REGIME_01,REGIME_01,False,4
Madhya Maharashtra,madhya_maharashtra_1913_02,madhya_maharashtra_1913_03,REGIME_01,REGIME_01,False,5
Madhya Maharashtra,madhya_maharashtra_1913_03,madhya_maharashtra_1913_04,REGIME_01,REGIME_01,False,6
Madhya Maharashtra,madhya_maharashtra_1913_04,madhya_maharashtra_1913_05,REGIME_01,REGIME_01,False,7
Madhya Maharashtra,madhya_maharashtra_1913_05,madhya_maharashtra_1913_06,REGIME_01,REGIME_01,False,8
Madhya Maharashtra,madhya_maharashtra_1913_06,madhya_maharashtra_1913_07,REGIME_01,REGIME_01,False,9
Madhya Maharashtra,madhya_maharashtra_1913_07,madhya_maharashtra_1913_08,REGIME_01,REGIME_02,True,10
Madhya Maharashtra,madhya_maharashtra_1913_08,madhya_maharashtra_1913_09,REGIME_02,REGIME_02,False,1
Madhya Maharashtra,madhya_maharashtra_1913_09,madhya_maharashtra_1913_10,REGIME_02,REGIME_01,True,2
Madhya Maharashtra,madhya_maharashtra_1913_10,madhya_maharashtra_1913_11,REGIME_01,REGIME_01,False,1
Madhya Maharashtra,madhya_maharashtra_1913_11,madhya_maharashtra_1913_12,REGIME_01,REGIME_01,False,2
Madhya Maharashtra,madhya_maharashtra_1913_12,madhya_maharashtra_1914_01,REGIME_01,REGIME_01,False,3
Madhya Maharashtra,madhya_maharashtra_1914_01,madhya_maharashtra_1914_02,REGIME_01,REGIME_01,False,4
Madhya Maharashtra,madhya_maharashtra_1914_02,madhya_maharashtra_1914_03,REGIME_01,REGIME_01,False,5
Madhya Maharashtra,madhya_maharashtra_1914_03,madhya_maharashtra_1914_04,REGIME_01,REGIME_01,False,6
Madhya Maharashtra,madhya_maharashtra_1914_04,madhya_maharashtra_1914_05,REGIME_01,REGIME_01,False,7
Madhya Maharashtra,madhya_maharashtra_1914_05,madhya_maharashtra_1914_06,REGIME_01,REGIME_01,False,8
Madhya Maharashtra,madhya_maharashtra_1914_06,madhya_maharashtra_1914_07,REGIME_01,REGIME_01,False,9
Madhya Maharashtra,madhya_maharashtra_1914_07,madhya_maharashtra_1914_08,REGIME_01,REGIME_01,False,10
Madhya Maharashtra,madhya_maharashtra_1914_08,madhya_maharashtra_1914_09,REGIME_01,REGIME_01,False,11
Madhya Maharashtra,madhya_maharashtra_1914_09,madhya_maharashtra_1914_10,REGIME_01,REGIME_01,False,12
Madhya Maharashtra,madhya_maharashtra_1914_10,madhya_maharashtra_1914_11,REGIME_01,REGIME_01,False,13
Madhya Maharashtra,madhya_maharashtra_1914_11,madhya_maharashtra_1914_12,REGIME_01,REGIME_01,False,14
Madhya Maharashtra,madhya_maharashtra_1914_12,madhya_maharashtra_1915_01,REGIME_01,REGIME_01,False,15
Madhya Maharashtra,madhya_maharashtra_1915_01,madhya_maharashtra_1915_02,REGIME_01,REGIME_01,False,16
Madhya Maharashtra,madhya_maharashtra_1915_02,madhya_maharashtra_1915_03,REGIME_01,REGIME_01,False,17
Madhya Maharashtra,madhya_maharashtra_1915_03,madhya_maharashtra_1915_04,REGIME_01,REGIME_01,False,18
Madhya Maharashtra,madhya_maharashtra_1915_04,madhya_maharashtra_1915_05,REGIME_01,REGIME_01,False,19
Madhya Maharashtra,madhya_maharashtra_1915_05,madhya_maharashtra_1915_06,REGIME_01,REGIME_01,False,20
Madhya Maharashtra,madhya_maharashtra_1915_06,madhya_maharashtra_1915_07,REGIME_01,REGIME_01,False,21
Madhya Maharashtra,madhya_maharashtra_1915_07,madhya_maharashtra_1915_08,REGIME_01,REGIME_02,True,22
Madhya Maharashtra,madhya_maharashtra_1915_08,madhya_maharashtra_1915_09,REGIME_02,REGIME_01,True,1
Madhya Maharashtra,madhya_maharashtra_1915_09,madhya_maharashtra_1915_10,REGIME_01,REGIME_01,False,1
Madhya Maharashtra,madhya_maharashtra_1915_10,madhya_maharashtra_1915_11,REGIME_01,REGIME_01,False,2
Madhya Maharashtra,madhya_maharashtra_1915_11,madhya_maharashtra_1915_12,REGIME_01,REGIME_01,False,3
Madhya Maharashtra,madhya_maharashtra_1915_12,madhya_maharashtra_1916_01,REGIME_01,REGIME_01,False,4
Madhya Maharashtra,madhya_maharashtra_1916_01,madhya_maharashtra_1916_02,REGIME_01,REGIME_01,False,5
Madhya Maharashtra,madhya_maharashtra_1916_02,madhya_maharashtra_1916_03,REGIME_01,REGIME_01,False,6
Madhya Maharashtra,madhya_maharashtra_1916_03,madhya_maharashtra_1916_04,REGIME_01,REGIME_01,False,7
Madhya Maharashtra,madhya_maharashtra_1916_04,madhya_maharashtra_1916_05,REGIME_01,REGIME_01,False,8
Madhya Maharashtra,madhya_maharashtra_1916_05,madhya_maharashtra_1916_06,REGIME_01,REGIME_01,False,9
Madhya Maharashtra,madhya_maharashtra_1916_06,madhya_maharashtra_1916_07,REGIME_01,REGIME_01,False,10
Madhya Maharashtra,madhya_maharashtra_1916_07,madhya_maharashtra_1916_08,REGIME_01,REGIME_01,False,11
Madhya Maharashtra,madhya_maharashtra_1916_08,madhya_maharashtra_1916_09,REGIME_01,REGIME_01,False,12
Madhya Maharashtra,madhya_maharashtra_1916_09,madhya_maharashtra_1916_10,REGIME_01,REGIME_01,False,13
Madhya Maharashtra,madhya_maharashtra_1916_10,madhya_maharashtra_1916_11,REGIME_01,REGIME_01,False,14
Madhya Maharashtra,madhya_maharashtra_1916_11,madhya_maharashtra_1916_12,REGIME_01,REGIME_01,False,15
Madhya Maharashtra,madhya_maharashtra_1916_12,madhya_maharashtra_1917_01,REGIME_01,REGIME_01,False,16
Madhya Maharashtra,madhya_maharashtra_1917_01,madhya_maharashtra_1917_02,REGIME_01,REGIME_01,False,17
Madhya Maharashtra,madhya_maharashtra_1917_02,madhya_maharashtra_1917_03,REGIME_01,REGIME_01,False,18
Madhya Maharashtra,madhya_maharashtra_1917_03,madhya_maharashtra_1917_04,REGIME_01,REGIME_01,False,19
Madhya Maharashtra,madhya_maharashtra_1917_04,madhya_maharashtra_1917_05,REGIME_01,REGIME_01,False,20
Madhya Maharashtra,madhya_maharashtra_1917_05,madhya_maharashtra_1917_06,REGIME_01,REGIME_01,False,21
Madhya Maharashtra,madhya_maharashtra_1917_06,madhya_maharashtra_1917_07,REGIME_01,REGIME_02,True,22
Madhya Maharashtra,madhya_maharashtra_1917_07,madhya_maharashtra_1917_08,REGIME_02,REGIME_01,True,1
Madhya Maharashtra,madhya_maharashtra_1917_08,madhya_maharashtra_1917_09,REGIME_01,REGIME_01,False,1
Madhya Maharashtra,madhya_maharashtra_1917_09,madhya_maharashtra_1917_10,REGIME_01,REGIME_01,False,2
Madhya Maharashtra,madhya_maharashtra_1917_10,madhya_maharashtra_1917_11,REGIME_01,REGIME_01,False,3
Madhya Maharashtra,madhya_maharashtra_1917_11,madhya_maharashtra_1917_12,REGIME_01,REGIME_01,False,4
Madhya Maharashtra,madhya_maharashtra_1917_12,madhya_maharashtra_1918_01,REGIME_01,REGIME_01,False,5
Madhya Maharashtra,madhya_maharashtra_1918_01,madhya_maharashtra_1918_02,REGIME_01,REGIME_01,False,6
Madhya Maharashtra,madhya_maharashtra_1918_02,madhya_maharashtra_1918_03,REGIME_01,REGIME_01,False,7
Madhya Maharashtra,madhya_maharashtra_1918_03,madhya_maharashtra_1918_04,REGIME_01,REGIME_01,False,8
Madhya Maharashtra,madhya_maharashtra_1918_04,madhya_maharashtra_1918_05,REGIME_01,REGIME_01,False,9
Madhya Maharashtra,madhya_maharashtra_1918_05,madhya_maharashtra_1918_06,REGIME_01,REGIME_02,True,10
Madhya Maharashtra,madhya_maharashtra_1918_06,madhya_maharashtra_1918_07,REGIME_02,REGIME_02,False,1
Madhya Maharashtra,madhya_maharashtra_1918_07,madhya_maharashtra_1918_08,REGIME_02,REGIME_02,False,2
Madhya Maharashtra,madhya_maharashtra_1918_08,madhya_maharashtra_1918_09,REGIME_02,REGIME_02,False,3
Madhya Maharashtra,madhya_maharashtra_1918_09,madhya_maharashtra_1918_10,REGIME_02,REGIME_02,False,4
Madhya Maharashtra,madhya_maharashtra_1918_10,madhya_maharashtra_1918_11,REGIME_02,REGIME_01,True,5
Madhya Maharashtra,madhya_maharashtra_1918_11,madhya_maharashtra_1918_12,REGIME_01,REGIME_01,False,1
Madhya Maharashtra,madhya_maharashtra_1918_12,madhya_maharashtra_1919_01,REGIME_01,REGIME_01,False,2
Madhya Maharashtra,madhya_maharashtra_1919_01,madhya_maharashtra_1919_02,REGIME_01,REGIME_01,False,3
Madhya Maharashtra,madhya_maharashtra_1919_02,madhya_maharashtra_1919_03,REGIME_01,REGIME_01,False,4
Madhya Maharashtra,madhya_maharashtra_1919_03,madhya_maharashtra_1919_04,REGIME_01,REGIME_01,False,5
Madhya Maharashtra,madhya_maharashtra_1919_04,madhya_maharashtra_1919_05,REGIME_01,REGIME_01,False,6
Madhya Maharashtra,madhya_maharashtra_1919_05,madhya_maharashtra_1919_06,REGIME_01,REGIME_01,False,7
Madhya Maharashtra,madhya_maharashtra_1919_06,madhya_maharashtra_1919_07,REGIME_01,REGIME_01,False,8
Madhya Maharashtra,madhya_maharashtra_1919_07,madhya_maharashtra_1919_08,REGIME_01,REGIME_01,False,9
Madhya Maharashtra,madhya_maharashtra_1919_08,madhya_maharashtra_1919_09,REGIME_01,REGIME_01,False,10
Madhya Maharashtra,madhya_maharashtra_1919_09,madhya_maharashtra_1919_10,REGIME_01,REGIME_01,False,11
Madhya Maharashtra,madhya_maharashtra_1919_10,madhya_maharashtra_1919_11,REGIME_01,REGIME_01,False,12
Madhya Maharashtra,madhya_maharashtra_1919_11,madhya_maharashtra_1919_12,REGIME_01,REGIME_01,False,13
Madhya Maharashtra,madhya_maharashtra_1919_12,madhya_maharashtra_1920_01,REGIME_01,REGIME_01,False,14
Madhya Maharashtra,madhya_maharashtra_1920_01,madhya_maharashtra_1920_02,REGIME_01,REGIME_01,False,15
Madhya Maharashtra,madhya_maharashtra_1920_02,madhya_maharashtra_1920_03,REGIME_01,REGIME_01,False,16
Madhya Maharashtra,madhya_maharashtra_1920_03,madhya_maharashtra_1920_04,REGIME_01,REGIME_01,False,17
Madhya Maharashtra,madhya_maharashtra_1920_04,madhya_maharashtra_1920_05,REGIME_01,REGIME_01,False,18
Madhya Maharashtra,madhya_maharashtra_1920_05,madhya_maharashtra_1920_06,REGIME_01,REGIME_01,False,19
Madhya Maharashtra,madhya_maharashtra_1920_06,madhya_maharashtra_1920_07,REGIME_01,REGIME_02,True,20
Madhya Maharashtra,madhya_maharashtra_1920_07,madhya_maharashtra_1920_08,REGIME_02,REGIME_02,False,1
Madhya Maharashtra,madhya_maharashtra_1920_08,madhya_maharashtra_1920_09,REGIME_02,REGIME_01,True,2
Madhya Maharashtra,madhya_maharashtra_1920_09,madhya_maharashtra_1920_10,REGIME_01,REGIME_01,False,1
Madhya Maharashtra,madhya_maharashtra_1920_10,madhya_maharashtra_1920_11,REGIME_01,REGIME_01,False,2
Madhya Maharashtra,madhya_maharashtra_1920_11,madhya_maharashtra_1920_12,REGIME_01,REGIME_01,False,3
Madhya Maharashtra,madhya_maharashtra_1920_12,madhya_maharashtra_1921_01,REGIME_01,REGIME_01,False,4
Madhya Maharashtra,madhya_maharashtra_1921_01,madhya_maharashtra_1921_02,REGIME_01,REGIME_01,False,5
Madhya Maharashtra,madhya_maharashtra_1921_02,madhya_maharashtra_1921_03,REGIME_01,REGIME_01,False,6
Madhya Maharashtra,madhya_maharashtra_1921_03,madhya_maharashtra_1921_04,REGIME_01,REGIME_01,False,7
Madhya Maharashtra,madhya_maharashtra_1921_04,madhya_maharashtra_1921_05,REGIME_01,REGIME_01,False,8
Madhya Maharashtra,madhya_maharashtra_1921_05,madhya_maharashtra_1921_06,REGIME_01,REGIME_01,False,9
Madhya Maharashtra,madhya_maharashtra_1921_06,madhya_maharashtra_1921_07,REGIME_01,REGIME_01,False,10
Madhya Maharashtra,madhya_maharashtra_1921_07,madhya_maharashtra_1921_08,REGIME_01,REGIME_02,True,11
Madhya Maharashtra,madhya_maharashtra_1921_08,madhya_maharashtra_1921_09,REGIME_02,REGIME_01,True,1
Madhya Maharashtra,madhya_maharashtra_1921_09,madhya_maharashtra_1921_10,REGIME_01,REGIME_01,False,1
Madhya Maharashtra,madhya_maharashtra_1921_10,madhya_maharashtra_1921_11,REGIME_01,REGIME_01,False,2
Madhya Maharashtra,madhya_maharashtra_1921_11,madhya_maharashtra_1921_12,REGIME_01,REGIME_01,False,3
Madhya Maharashtra,madhya_maharashtra_1921_12,madhya_maharashtra_1922_01,REGIME_01,REGIME_01,False,4
Madhya Maharashtra,madhya_maharashtra_1922_01,madhya_maharashtra_1922_02,REGIME_01,REGIME_01,False,5
Madhya Maharashtra,madhya_maharashtra_1922_02,madhya_maharashtra_1922_03,REGIME_01,REGIME_01,False,6
Madhya Maharashtra,madhya_maharashtra_1922_03,madhya_maharashtra_1922_04,REGIME_01,REGIME_01,False,7
Madhya Maharashtra,madhya_maharashtra_1922_04,madhya_maharashtra_1922_05,REGIME_01,REGIME_01,False,8
Madhya Maharashtra,madhya_maharashtra_1922_05,madhya_maharashtra_1922_06,REGIME_01,REGIME_01,False,9
Madhya Maharashtra,madhya_maharashtra_1922_06,madhya_maharashtra_1922_07,REGIME_01,REGIME_01,False,10
Madhya Maharashtra,madhya_maharashtra_1922_07,madhya_maharashtra_1922_08,REGIME_01,REGIME_02,True,11
Madhya Maharashtra,madhya_maharashtra_1922_08,madhya_maharashtra_1922_09,REGIME_02,REGIME_02,False,1
Madhya Maharashtra,madhya_maharashtra_1922_09,madhya_maharashtra_1922_10,REGIME_02,REGIME_01,True,2
Madhya Maharashtra,madhya_maharashtra_1922_10,madhya_maharashtra_1922_11,REGIME_01,REGIME_01,False,1
Madhya Maharashtra,madhya_maharashtra_1922_11,madhya_maharashtra_1922_12,REGIME_01,REGIME_01,False,2
Madhya Maharashtra,madhya_maharashtra_1922_12,madhya_maharashtra_1923_01,REGIME_01,REGIME_01,False,3
Madhya Maharashtra,madhya_maharashtra_1923_01,madhya_maharashtra_1923_02,REGIME_01,REGIME_01,False,4
Madhya Maharashtra,madhya_maharashtra_1923_02,madhya_maharashtra_1923_03,REGIME_01,REGIME_01,False,5
Madhya Maharashtra,madhya_maharashtra_1923_03,madhya_maharashtra_1923_04,REGIME_01,REGIME_01,False,6
Madhya Maharashtra,madhya_maharashtra_1923_04,madhya_maharashtra_1923_05,REGIME_01,REGIME_01,False,7
Madhya Maharashtra,madhya_maharashtra_1923_05,madhya_maharashtra_1923_06,REGIME_01,REGIME_02,True,8
Madhya Maharashtra,madhya_maharashtra_1923_06,madhya_maharashtra_1923_07,REGIME_02,REGIME_01,True,1
Madhya Maharashtra,madhya_maharashtra_1923_07,madhya_maharashtra_1923_08,REGIME_01,REGIME_02,True,1
Madhya Maharashtra,madhya_maharashtra_1923_08,madhya_maharashtra_1923_09,REGIME_02,REGIME_01,True,1
Madhya Maharashtra,madhya_maharashtra_1923_09,madhya_maharashtra_1923_10,REGIME_01,REGIME_02,True,1
Madhya Maharashtra,madhya_maharashtra_1923_10,madhya_maharashtra_1923_11,REGIME_02,REGIME_01,True,1
Madhya Maharashtra,madhya_maharashtra_1923_11,madhya_maharashtra_1923_12,REGIME_01,REGIME_01,False,1
Madhya Maharashtra,madhya_maharashtra_1923_12,madhya_maharashtra_1924_01,REGIME_01,REGIME_01,False,2
Madhya Maharashtra,madhya_maharashtra_1924_01,madhya_maharashtra_1924_02,REGIME_01,REGIME_01,False,3
Madhya Maharashtra,madhya_maharashtra_1924_02,madhya_maharashtra_1924_03,REGIME_01,REGIME_01,False,4
Madhya Maharashtra,madhya_maharashtra_1924_03,madhya_maharashtra_1924_04,REGIME_01,REGIME_01,False,5
Madhya Maharashtra,madhya_maharashtra_1924_04,madhya_maharashtra_1924_05,REGIME_01,REGIME_01,False,6
Madhya Maharashtra,madhya_maharashtra_1924_05,madhya_maharashtra_1924_06,REGIME_01,REGIME_02,True,7
Madhya Maharashtra,madhya_maharashtra_1924_06,madhya_maharashtra_1924_07,REGIME_02,REGIME_02,False,1
Madhya Maharashtra,madhya_maharashtra_1924_07,madhya_maharashtra_1924_08,REGIME_02,REGIME_01,True,2
Madhya Maharashtra,madhya_maharashtra_1924_08,madhya_maharashtra_1924_09,REGIME_01,REGIME_01,False,1
Madhya Maharashtra,madhya_maharashtra_1924_09,madhya_maharashtra_1924_10,REGIME_01,REGIME_01,False,2
Madhya Maharashtra,madhya_maharashtra_1924_10,madhya_maharashtra_1924_11,REGIME_01,REGIME_01,False,3
Madhya Maharashtra,madhya_maharashtra_1924_11,madhya_maharashtra_1924_12,REGIME_01,REGIME_01,False,4
Madhya Maharashtra,madhya_maharashtra_1924_12,madhya_maharashtra_1925_01,REGIME_01,REGIME_01,False,5
Madhya Maharashtra,madhya_maharashtra_1925_01,madhya_maharashtra_1925_02,REGIME_01,REGIME_01,False,6
Madhya Maharashtra,madhya_maharashtra_1925_02,madhya_maharashtra_1925_03,REGIME_01,REGIME_01,False,7
Madhya Maharashtra,madhya_maharashtra_1925_03,madhya_maharashtra_1925_04,REGIME_01,REGIME_01,False,8
Madhya Maharashtra,madhya_maharashtra_1925_04,madhya_maharashtra_1925_05,REGIME_01,REGIME_01,False,9
Madhya Maharashtra,madhya_maharashtra_1925_05,madhya_maharashtra_1925_06,REGIME_01,REGIME_01,False,10
Madhya Maharashtra,madhya_maharashtra_1925_06,madhya_maharashtra_1925_07,REGIME_01,REGIME_02,True,11
Madhya Maharashtra,madhya_maharashtra_1925_07,madhya_maharashtra_1925_08,REGIME_02,REGIME_02,False,1
Madhya Maharashtra,madhya_maharashtra_1925_08,madhya_maharashtra_1925_09,REGIME_02,REGIME_02,False,2
Madhya Maharashtra,madhya_maharashtra_1925_09,madhya_maharashtra_1925_10,REGIME_02,REGIME_01,True,3
Madhya Maharashtra,madhya_maharashtra_1925_10,madhya_maharashtra_1925_11,REGIME_01,REGIME_01,False,1
Madhya Maharashtra,madhya_maharashtra_1925_11,madhya_maharashtra_1925_12,REGIME_01,REGIME_01,False,2
Madhya Maharashtra,madhya_maharashtra_1925_12,madhya_maharashtra_1926_01,REGIME_01,REGIME_01,False,3
Madhya Maharashtra,madhya_maharashtra_1926_01,madhya_maharashtra_1926_02,REGIME_01,REGIME_01,False,4
Madhya Maharashtra,madhya_maharashtra_1926_02,madhya_maharashtra_1926_03,REGIME_01,REGIME_01,False,5
Madhya Maharashtra,madhya_maharashtra_1926_03,madhya_maharashtra_1926_04,REGIME_01,REGIME_01,False,6
Madhya Maharashtra,madhya_maharashtra_1926_04,madhya_maharashtra_1926_05,REGIME_01,REGIME_01,False,7
Madhya Maharashtra,madhya_maharashtra_1926_05,madhya_maharashtra_1926_06,REGIME_01,REGIME_02,True,8
Madhya Maharashtra,madhya_maharashtra_1926_06,madhya_maharashtra_1926_07,REGIME_02,REGIME_01,True,1
Madhya Maharashtra,madhya_maharashtra_1926_07,madhya_maharashtra_1926_08,REGIME_01,REGIME_01,False,1
Madhya Maharashtra,madhya_maharashtra_1926_08,madhya_maharashtra_1926_09,REGIME_01,REGIME_01,False,2
Madhya Maharashtra,madhya_maharashtra_1926_09,madhya_maharashtra_1926_10,REGIME_01,REGIME_02,True,3
Madhya Maharashtra,madhya_maharashtra_1926_10,madhya_maharashtra_1926_11,REGIME_02,REGIME_01,True,1
Madhya Maharashtra,madhya_maharashtra_1926_11,madhya_maharashtra_1926_12,REGIME_01,REGIME_01,False,1
Madhya Maharashtra,madhya_maharashtra_1926_12,madhya_maharashtra_1927_01,REGIME_01,REGIME_01,False,2
Madhya Maharashtra,madhya_maharashtra_1927_01,madhya_maharashtra_1927_02,REGIME_01,REGIME_01,False,3
Madhya Maharashtra,madhya_maharashtra_1927_02,madhya_maharashtra_1927_03,REGIME_01,REGIME_01,False,4
Madhya Maharashtra,madhya_maharashtra_1927_03,madhya_maharashtra_1927_04,REGIME_01,REGIME_01,False,5
Madhya Maharashtra,madhya_maharashtra_1927_04,madhya_maharashtra_1927_05,REGIME_01,REGIME_01,False,6
Madhya Maharashtra,madhya_maharashtra_1927_05,madhya_maharashtra_1927_06,REGIME_01,REGIME_01,False,7
Madhya Maharashtra,madhya_maharashtra_1927_06,madhya_maharashtra_1927_07,REGIME_01,REGIME_01,False,8
Madhya Maharashtra,madhya_maharashtra_1927_07,madhya_maharashtra_1927_08,REGIME_01,REGIME_02,True,9
Madhya Maharashtra,madhya_maharashtra_1927_08,madhya_maharashtra_1927_09,REGIME_02,REGIME_01,True,1
Madhya Maharashtra,madhya_maharashtra_1927_09,madhya_maharashtra_1927_10,REGIME_01,REGIME_01,False,1
Madhya Maharashtra,madhya_maharashtra_1927_10,madhya_maharashtra_1927_11,REGIME_01,REGIME_01,False,2
Madhya Maharashtra,madhya_maharashtra_1927_11,madhya_maharashtra_1927_12,REGIME_01,REGIME_01,False,3
Madhya Maharashtra,madhya_maharashtra_1927_12,madhya_maharashtra_1928_01,REGIME_01,REGIME_01,False,4
Madhya Maharashtra,madhya_maharashtra_1928_01,madhya_maharashtra_1928_02,REGIME_01,REGIME_01,False,5
Madhya Maharashtra,madhya_maharashtra_1928_02,madhya_maharashtra_1928_03,REGIME_01,REGIME_01,False,6
Madhya Maharashtra,madhya_maharashtra_1928_03,madhya_maharashtra_1928_04,REGIME_01,REGIME_01,False,7
Madhya Maharashtra,madhya_maharashtra_1928_04,madhya_maharashtra_1928_05,REGIME_01,REGIME_01,False,8
Madhya Maharashtra,madhya_maharashtra_1928_05,madhya_maharashtra_1928_06,REGIME_01,REGIME_01,False,9
Madhya Maharashtra,madhya_maharashtra_1928_06,madhya_maharashtra_1928_07,REGIME_01,REGIME_01,False,10
Madhya Maharashtra,madhya_maharashtra_1928_07,madhya_maharashtra_1928_08,REGIME_01,REGIME_01,False,11
Madhya Maharashtra,madhya_maharashtra_1928_08,madhya_maharashtra_1928_09,REGIME_01,REGIME_01,False,12
Madhya Maharashtra,madhya_maharashtra_1928_09,madhya_maharashtra_1928_10,REGIME_01,REGIME_01,False,13
Madhya Maharashtra,madhya_maharashtra_1928_10,madhya_maharashtra_1928_11,REGIME_01,REGIME_01,False,14
Madhya Maharashtra,madhya_maharashtra_1928_11,madhya_maharashtra_1928_12,REGIME_01,REGIME_01,False,15
Madhya Maharashtra,madhya_maharashtra_1928_12,madhya_maharashtra_1929_01,REGIME_01,REGIME_01,False,16
Madhya Maharashtra,madhya_maharashtra_1929_01,madhya_maharashtra_1929_02,REGIME_01,REGIME_01,False,17
Madhya Maharashtra,madhya_maharashtra_1929_02,madhya_maharashtra_1929_03,REGIME_01,REGIME_01,False,18
Madhya Maharashtra,madhya_maharashtra_1929_03,madhya_maharashtra_1929_04,REGIME_01,REGIME_01,False,19
Madhya Maharashtra,madhya_maharashtra_1929_04,madhya_maharashtra_1929_05,REGIME_01,REGIME_01,False,20
Madhya Maharashtra,madhya_maharashtra_1929_05,madhya_maharashtra_1929_06,REGIME_01,REGIME_01,False,21
Madhya Maharashtra,madhya_maharashtra_1929_06,madhya_maharashtra_1929_07,REGIME_01,REGIME_02,True,22
Madhya Maharashtra,madhya_maharashtra_1929_07,madhya_maharashtra_1929_08,REGIME_02,REGIME_02,False,1
Madhya Maharashtra,madhya_maharashtra_1929_08,madhya_maharashtra_1929_09,REGIME_02,REGIME_01,True,2
Madhya Maharashtra,madhya_maharashtra_1929_09,madhya_maharashtra_1929_10,REGIME_01,REGIME_01,False,1
Madhya Maharashtra,madhya_maharashtra_1929_10,madhya_maharashtra_1929_11,REGIME_01,REGIME_01,False,2
Madhya Maharashtra,madhya_maharashtra_1929_11,madhya_maharashtra_1929_12,REGIME_01,REGIME_01,False,3
Madhya Maharashtra,madhya_maharashtra_1929_12,madhya_maharashtra_1930_01,REGIME_01,REGIME_01,False,4
Madhya Maharashtra,madhya_maharashtra_1930_01,madhya_maharashtra_1930_02,REGIME_01,REGIME_01,False,5
Madhya Maharashtra,madhya_maharashtra_1930_02,madhya_maharashtra_1930_03,REGIME_01,REGIME_01,False,6
Madhya Maharashtra,madhya_maharashtra_1930_03,madhya_maharashtra_1930_04,REGIME_01,REGIME_01,False,7
Madhya Maharashtra,madhya_maharashtra_1930_04,madhya_maharashtra_1930_05,REGIME_01,REGIME_01,False,8
Madhya Maharashtra,madhya_maharashtra_1930_05,madhya_maharashtra_1930_06,REGIME_01,REGIME_01,False,9
Madhya Maharashtra,madhya_maharashtra_1930_06,madhya_maharashtra_1930_07,REGIME_01,REGIME_01,False,10
Madhya Maharashtra,madhya_maharashtra_1930_07,madhya_maharashtra_1930_08,REGIME_01,REGIME_02,True,11
Madhya Maharashtra,madhya_maharashtra_1930_08,madhya_maharashtra_1930_09,REGIME_02,REGIME_01,True,1
Madhya Maharashtra,madhya_maharashtra_1930_09,madhya_maharashtra_1930_10,REGIME_01,REGIME_01,False,1
Madhya Maharashtra,madhya_maharashtra_1930_10,madhya_maharashtra_1930_11,REGIME_01,REGIME_01,False,2
Madhya Maharashtra,madhya_maharashtra_1930_11,madhya_maharashtra_1930_12,REGIME_01,REGIME_01,False,3
Madhya Maharashtra,madhya_maharashtra_1930_12,madhya_maharashtra_1931_01,REGIME_01,REGIME_01,False,4
Madhya Maharashtra,madhya_maharashtra_1931_01,madhya_maharashtra_1931_02,REGIME_01,REGIME_01,False,5
Madhya Maharashtra,madhya_maharashtra_1931_02,madhya_maharashtra_1931_03,REGIME_01,REGIME_01,False,6
Madhya Maharashtra,madhya_maharashtra_1931_03,madhya_maharashtra_1931_04,REGIME_01,REGIME_01,False,7
Madhya Maharashtra,madhya_maharashtra_1931_04,madhya_maharashtra_1931_05,REGIME_01,REGIME_01,False,8
Madhya Maharashtra,madhya_maharashtra_1931_05,madhya_maharashtra_1931_06,REGIME_01,REGIME_01,False,9
Madhya Maharashtra,madhya_maharashtra_1931_06,madhya_maharashtra_1931_07,REGIME_01,REGIME_01,False,10
Madhya Maharashtra,madhya_maharashtra_1931_07,madhya_maharashtra_1931_08,REGIME_01,REGIME_01,False,11
Madhya Maharashtra,madhya_maharashtra_1931_08,madhya_maharashtra_1931_09,REGIME_01,REGIME_01,False,12
Madhya Maharashtra,madhya_maharashtra_1931_09,madhya_maharashtra_1931_10,REGIME_01,REGIME_01,False,13
Madhya Maharashtra,madhya_maharashtra_1931_10,madhya_maharashtra_1931_11,REGIME_01,REGIME_01,False,14
Madhya Maharashtra,madhya_maharashtra_1931_11,madhya_maharashtra_1931_12,REGIME_01,REGIME_01,False,15
Madhya Maharashtra,madhya_maharashtra_1931_12,madhya_maharashtra_1932_01,REGIME_01,REGIME_01,False,16
Madhya Maharashtra,madhya_maharashtra_1932_01,madhya_maharashtra_1932_02,REGIME_01,REGIME_01,False,17
Madhya Maharashtra,madhya_maharashtra_1932_02,madhya_maharashtra_1932_03,REGIME_01,REGIME_01,False,18
Madhya Maharashtra,madhya_maharashtra_1932_03,madhya_maharashtra_1932_04,REGIME_01,REGIME_01,False,19
Madhya Maharashtra,madhya_maharashtra_1932_04,madhya_maharashtra_1932_05,REGIME_01,REGIME_01,False,20
Madhya Maharashtra,madhya_maharashtra_1932_05,madhya_maharashtra_1932_06,REGIME_01,REGIME_02,True,21
