subdivision,year,month,actual,raw_probability,isotonic_probability,sigmoid_probability,alert_level,severe_anomaly_alert
23,2014,2,0,0.03473736,0.0,0.0050900243,LOW,0
24,2014,2,0,0.045256183,0.0,0.0053451825,LOW,0
25,2014,2,0,0.060206186,0.0023023789,0.0057298634,LOW,0
26,2014,2,0,0.02847692,0.0,0.0049439543,LOW,0
27,2014,2,0,0.04383867,0.0,0.005310069,LOW,0
28,2014,2,0,0.091460004,0.0023023789,0.006625224,LOW,0
29,2014,2,0,0.08296652,0.0023023789,0.006368985,LOW,0
30,2014,2,0,0.021864247,0.0,0.0047941953,LOW,0
31,2014,2,0,0.045786813,0.0,0.0053583863,LOW,0
32,2014,2,0,0.019752463,0.0,0.004747326,LOW,0
33,2014,2,0,0.0212653,0.0,0.0047808546,LOW,0
34,2014,2,0,0.02923986,0.0,0.0049615316,LOW,0
35,2014,2,0,0.024966009,0.0,0.004863871,LOW,0
0,2015,4,0,0.081452824,0.002302379,0.006324363,LOW,0
1,2015,4,0,0.35494933,0.021466905,0.0223448,LOW,0
2,2015,4,0,0.5366574,0.049689442,0.050729632,MODERATE,0
3,2015,4,0,0.07201079,0.0023023789,0.006052953,LOW,0
4,2015,4,0,0.08518105,0.0023023789,0.0064348304,LOW,0
5,2015,4,0,0.048741486,0.0,0.0054325005,LOW,0
6,2015,4,0,0.050901126,0.0,0.005487317,LOW,0
7,2015,4,0,0.13480082,0.005141388,0.008101026,LOW,0
8,2015,4,0,0.037006125,0.0,0.0051440136,LOW,0
9,2015,4,0,0.053473566,0.002302379,0.005553331,LOW,0
10,2015,4,0,0.04212814,0.0,0.005268004,LOW,0
11,2015,4,0,0.03213746,0.0,0.0050288504,LOW,0
12,2015,4,0,0.054013163,0.0023023789,0.005567279,LOW,0
13,2015,4,0,0.47660357,0.039252337,0.03879485,LOW,0
14,2015,4,0,0.6488661,0.08091603,0.08281708,MODERATE,0
15,2015,4,0,0.14210458,0.005141388,0.008380017,LOW,0
16,2015,4,0,0.2548812,0.021466903,0.014114682,LOW,0
17,2015,4,0,0.07086047,0.0023023789,0.0060206875,LOW,0
18,2015,4,0,0.14779508,0.0051413886,0.008603972,LOW,0
19,2015,4,0,0.06509923,0.002302379,0.0058616498,LOW,0
20,2015,4,0,0.045435645,0.0,0.0053496435,LOW,0
21,2015,4,0,0.18538168,0.021466907,0.010239663,LOW,0
22,2015,4,0,0.06580175,0.0023023789,0.0058808173,LOW,0
23,2015,4,0,0.06913574,0.0023023789,0.0059726336,LOW,0
24,2015,4,0,0.08326853,0.0023023789,0.0063779233,LOW,0
25,2015,4,0,0.037712947,0.0,0.00516095,LOW,0
26,2015,4,0,0.034345776,0.0,0.005080765,LOW,0
27,2015,4,0,0.09132325,0.0023023789,0.0066210167,LOW,0
28,2015,4,0,0.6563217,0.08091603,0.08550305,MODERATE,0
29,2015,4,0,0.076225884,0.0023023789,0.0061726533,LOW,0
30,2015,4,0,0.028247409,0.0,0.004938681,LOW,0
31,2015,4,0,0.063521974,0.0023023789,0.0058188424,LOW,0
32,2015,4,0,0.0321844,0.0,0.0050299484,LOW,0
33,2015,4,0,0.031180862,0.0,0.005006525,LOW,0
34,2015,4,0,0.043501355,0.0,0.005301749,LOW,0
35,2015,4,0,0.041037574,0.0,0.0052413573,LOW,0
0,2015,3,0,0.14931947,0.005141388,0.008664968,LOW,0
1,2015,3,0,0.51240414,0.039252337,0.045540057,LOW,0
2,2015,3,0,0.7036248,0.1,0.10445207,ELEVATED,1
3,2015,3,0,0.2444322,0.021466905,0.0134508945,LOW,0
4,2015,3,0,0.19083117,0.021466907,0.010501075,LOW,0
5,2015,3,0,0.094263256,0.0023023789,0.006712022,LOW,0
6,2015,3,0,0.06535339,0.0023023789,0.0058685783,LOW,0
7,2015,3,0,0.11891176,0.005141388,0.0075255106,LOW,0
8,2015,3,0,0.060340837,0.0023023789,0.0057334504,LOW,0
9,2015,3,0,0.08477313,0.0023023789,0.0064226505,LOW,0
10,2015,3,0,0.22912477,0.021466905,0.0125337085,LOW,0
11,2015,3,0,0.04094235,0.0,0.005239038,LOW,0
12,2015,3,0,0.051891793,0.0,0.005512648,LOW,0
13,2015,3,0,0.4142302,0.033492822,0.029270723,LOW,0
14,2015,3,0,0.48472017,0.039252337,0.04023466,LOW,0
15,2015,3,0,0.2605764,0.021466905,0.014489969,LOW,0
16,2015,3,0,0.41762835,0.033492822,0.029725451,LOW,0
17,2015,3,0,0.06853522,0.0023023789,0.005955991,LOW,0
18,2015,3,0,0.124344066,0.005141388,0.0077175554,LOW,0
19,2015,3,0,0.08156956,0.0023023789,0.0063277916,LOW,0
20,2015,3,0,0.058042366,0.002302379,0.005672527,LOW,0
21,2015,3,0,0.3675731,0.021466905,0.023670861,LOW,0
22,2015,3,0,0.21708281,0.021466905,0.011855818,LOW,0
23,2015,3,0,0.2284626,0.021466903,0.012495458,LOW,0
24,2015,3,0,0.07854217,0.0023023789,0.0062394314,LOW,0
25,2015,3,0,0.05479809,0.002302379,0.005587627,LOW,0
26,2015,3,0,0.04143382,0.0,0.0052510244,LOW,0
27,2015,3,0,0.22639634,0.021466905,0.012376835,LOW,0
28,2015,3,0,0.7125889,0.10472973,0.10843714,ELEVATED,1
29,2015,3,0,0.082536265,0.0023023789,0.0063562696,LOW,0
30,2015,3,0,0.046538673,0.0,0.005377149,LOW,0
31,2015,3,0,0.09534716,0.002302379,0.0067458875,LOW,0
32,2015,3,0,0.05738301,0.0023023789,0.0056551686,LOW,0
33,2015,3,0,0.055644076,0.0023023789,0.0056096422,LOW,0
34,2015,3,0,0.038005874,0.0,0.005167986,LOW,0
35,2015,3,0,0.04850279,0.0,0.0054264776,LOW,0
0,2015,7,0,0.37671804,0.021466907,0.02467916,LOW,0
1,2015,7,0,0.48277763,0.039252337,0.03988548,LOW,0
2,2015,7,0,0.7597053,0.13043478,0.13163678,ELEVATED,1
3,2015,7,0,0.4831124,0.03925234,0.03994545,LOW,0
4,2015,7,0,0.43190682,0.033492822,0.031712078,LOW,0
5,2015,7,0,0.40508124,0.03349282,0.028079728,LOW,0
6,2015,7,0,0.47818777,0.039252337,0.039071936,LOW,0
7,2015,7,0,0.40330583,0.033492822,0.027854118,LOW,0
8,2015,7,0,0.107444726,0.002302379,0.007135553,LOW,0
9,2015,7,0,0.24806249,0.021466905,0.013677951,LOW,0
10,2015,7,0,0.43227768,0.033492822,0.031765353,LOW,0
11,2015,7,0,0.15068245,0.0051413877,0.008719867,LOW,0
12,2015,7,0,0.13096799,0.005141388,0.007958324,LOW,0
13,2015,7,0,0.4199858,0.033492822,0.030044934,LOW,0
14,2015,7,0,0.50282335,0.039252337,0.043632586,LOW,0
15,2015,7,0,0.3981267,0.03349282,0.027206007,LOW,0
16,2015,7,0,0.5974229,0.08091603,0.066289194,MODERATE,0
17,2015,7,0,0.46300563,0.03925234,0.03649287,LOW,0
18,2015,7,0,0.43439496,0.034059804,0.032071162,LOW,0
19,2015,7,0,0.43052348,0.033492822,0.03151412,LOW,0
20,2015,7,0,0.20328966,0.021466905,0.01112377,LOW,0
21,2015,7,0,0.5908349,0.08091603,0.0644084,MODERATE,0
22,2015,7,0,0.41112244,0.033492822,0.02886076,LOW,0
23,2015,7,0,0.51792765,0.039252337,0.04667557,LOW,0
24,2015,7,0,0.18398103,0.021466905,0.010173517,LOW,0
25,2015,7,0,0.28956854,0.021466905,0.016558139,LOW,0
26,2015,7,0,0.05336634,0.0023023789,0.0055505643,LOW,0
27,2015,7,0,0.5718742,0.06329114,0.05926931,MODERATE,0
28,2015,7,0,0.7499179,0.11987381,0.12649469,ELEVATED,1
29,2015,7,0,0.2984887,0.021466905,0.017250989,LOW,0
30,2015,7,0,0.39090866,0.030303031,0.026327152,LOW,0
31,2015,7,0,0.2925448,0.021466905,0.016786214,LOW,0
32,2015,7,0,0.38954768,0.030303031,0.02616456,LOW,0
33,2015,7,0,0.2631301,0.021466905,0.014661422,LOW,0
34,2015,7,0,0.085282624,0.0023023789,0.0064378646,LOW,0
35,2015,7,0,0.14081773,0.005141388,0.008330179,LOW,0
0,2015,0,0,0.56696266,0.06329114,0.058002092,MODERATE,0
1,2015,0,0,0.60565984,0.08091603,0.068712495,MODERATE,0
2,2015,0,1,0.72252417,0.10472973,0.11300936,ELEVATED,1
3,2015,0,0,0.55528694,0.06329114,0.05509106,MODERATE,0
4,2015,0,1,0.6351657,0.08091603,0.078080736,MODERATE,0
5,2015,0,0,0.62533355,0.08091603,0.07483588,MODERATE,0
6,2015,0,0,0.70144415,0.10000001,0.103502415,ELEVATED,1
7,2015,0,0,0.5328207,0.049689442,0.04987291,LOW,0
8,2015,0,0,0.44448316,0.039252337,0.03356777,LOW,0
9,2015,0,0,0.43288875,0.033492822,0.03185332,LOW,0
10,2015,0,0,0.62532234,0.08091603,0.074832246,MODERATE,0
11,2015,0,0,0.2609322,0.021466905,0.0145137375,LOW,0
12,2015,0,0,0.29888692,0.021466905,0.017282577,LOW,0
13,2015,0,0,0.4947622,0.039252337,0.04208695,LOW,0
14,2015,0,0,0.4288499,0.033492822,0.031276226,LOW,0
15,2015,0,0,0.57951075,0.06329114,0.061291203,MODERATE,0
16,2015,0,0,0.65815115,0.083333336,0.0861741,MODERATE,0
17,2015,0,1,0.75101835,0.11987381,0.12706414,ELEVATED,1
18,2015,0,0,0.65999573,0.09090909,0.08685552,MODERATE,0
19,2015,0,1,0.68791217,0.09626719,0.097778544,MODERATE,1
20,2015,0,1,0.51275045,0.039252337,0.045610473,LOW,0
21,2015,0,0,0.70115244,0.096913256,0.10337596,ELEVATED,1
22,2015,0,1,0.6239986,0.08091603,0.074404985,MODERATE,0
23,2015,0,0,0.67767966,0.09626719,0.09363941,MODERATE,1
24,2015,0,0,0.38650262,0.028241318,0.025804322,LOW,0
25,2015,0,0,0.50081146,0.039252337,0.04324182,LOW,0
26,2015,0,0,0.08922804,0.0023023789,0.006556912,LOW,0
27,2015,0,1,0.7456641,0.119873814,0.12431389,ELEVATED,1
28,2015,0,1,0.79349077,0.18128654,0.15076213,HIGH,1
29,2015,0,0,0.50934213,0.039252337,0.044921942,LOW,0
30,2015,0,0,0.53511107,0.049689442,0.050382677,MODERATE,0
31,2015,0,0,0.501618,0.03925234,0.043398075,LOW,0
32,2015,0,1,0.5812824,0.06329114,0.06176941,MODERATE,0
33,2015,0,0,0.5197862,0.039252337,0.047063675,LOW,0
34,2015,0,0,0.226587,0.021466907,0.012387734,LOW,0
35,2015,0,0,0.3729831,0.021466905,0.02426239,LOW,0
0,2015,8,0,0.70490336,0.10472973,0.10501244,ELEVATED,1
1,2015,8,0,0.5492478,0.049689442,0.05363987,MODERATE,0
2,2015,8,1,0.6801198,0.09626719,0.09461196,MODERATE,1
3,2015,8,0,0.74765086,0.11987381,0.12532839,ELEVATED,1
4,2015,8,1,0.7644844,0.13043478,0.13421148,ELEVATED,1
5,2015,8,0,0.71782106,0.10472973,0.11082436,ELEVATED,1
6,2015,8,0,0.7439794,0.11987381,0.12345914,ELEVATED,1
7,2015,8,0,0.6749472,0.09626719,0.09256098,MODERATE,1
8,2015,8,0,0.64242125,0.08091603,0.080557324,MODERATE,0
9,2015,8,0,0.6464545,0.08091603,0.08196483,MODERATE,0
10,2015,8,0,0.75401944,0.119873814,0.1286283,ELEVATED,1
11,2015,8,1,0.57303923,0.06329115,0.059573673,MODERATE,0
12,2015,8,0,0.32285842,0.021466905,0.019292269,LOW,0
13,2015,8,0,0.59202,0.08091603,0.06474303,MODERATE,0
14,2015,8,0,0.5051645,0.039252337,0.044091526,LOW,0
15,2015,8,0,0.723848,0.104729734,0.11363114,ELEVATED,1
16,2015,8,0,0.6667105,0.09626719,0.08937742,MODERATE,0
17,2015,8,1,0.7854784,0.18128654,0.14602935,ELEVATED,1
18,2015,8,0,0.76005757,0.13043478,0.13182515,ELEVATED,1
19,2015,8,1,0.73474884,0.119873814,0.1188652,ELEVATED,1
20,2015,8,1,0.70045894,0.09626719,0.10307586,ELEVATED,1
21,2015,8,0,0.7039884,0.10000001,0.10461114,ELEVATED,1
22,2015,8,1,0.7231122,0.10472973,0.11328518,ELEVATED,1
23,2015,8,0,0.7639262,0.13043478,0.13390857,ELEVATED,1
24,2015,8,0,0.5649526,0.06329114,0.05749085,MODERATE,0
25,2015,8,0,0.6840285,0.09626719,0.0961887,MODERATE,1
26,2015,8,0,0.08566404,0.0023023789,0.006449279,LOW,0
27,2015,8,1,0.7856573,0.18128654,0.14613365,ELEVATED,1
28,2015,8,1,0.76431745,0.13043478,0.13412082,ELEVATED,1
29,2015,8,0,0.6454771,0.08091603,0.08162169,MODERATE,0
30,2015,8,0,0.6659401,0.09626719,0.08908477,MODERATE,0
31,2015,8,0,0.58556354,0.06329114,0.0629394,MODERATE,0
32,2015,8,1,0.6496675,0.08091603,0.08310207,MODERATE,0
33,2015,8,0,0.67221105,0.0962672,0.09149231,MODERATE,1
34,2015,8,0,0.33810085,0.021466905,0.020687511,LOW,0
35,2015,8,0,0.5445911,0.049689442,0.052545577,MODERATE,0
0,2015,6,0,0.6889887,0.09626719,0.09822336,MODERATE,1
1,2015,6,0,0.52880347,0.039252337,0.048990574,LOW,0
2,2015,6,1,0.6427889,0.08091603,0.0806847,MODERATE,0
3,2015,6,0,0.7622409,0.13043478,0.13299756,ELEVATED,1
4,2015,6,1,0.75128424,0.119873814,0.12720206,ELEVATED,1
5,2015,6,0,0.64254475,0.08091603,0.080600105,MODERATE,0
6,2015,6,0,0.6056855,0.08091603,0.06872017,MODERATE,0
7,2015,6,0,0.6940298,0.09626719,0.10033044,ELEVATED,1
8,2015,6,0,0.67229676,0.09626719,0.09152561,MODERATE,1
9,2015,6,1,0.6699785,0.09626719,0.09062854,MODERATE,1
10,2015,6,0,0.6827063,0.09626719,0.09565272,MODERATE,1
11,2015,6,1,0.66507167,0.09626719,0.08875589,MODERATE,0
12,2015,6,0,0.51529217,0.039252337,0.04613045,LOW,0
13,2015,6,0,0.57498455,0.06329114,0.060085163,MODERATE,0
14,2015,6,0,0.5657112,0.06329114,0.057683293,MODERATE,0
15,2015,6,1,0.6527918,0.08091603,0.08422166,MODERATE,0
16,2015,6,0,0.6551903,0.08091603,0.08509041,MODERATE,0
17,2015,6,1,0.7720731,0.18128654,0.13838708,ELEVATED,1
18,2015,6,0,0.70428705,0.1,0.104742,ELEVATED,1
19,2015,6,1,0.7467212,0.119873814,0.1248528,ELEVATED,1
20,2015,6,1,0.75470006,0.119873814,0.12898535,ELEVATED,1
21,2015,6,0,0.7197026,0.10472973,0.11169402,ELEVATED,1
22,2015,6,1,0.7520528,0.119873814,0.12760144,ELEVATED,1
23,2015,6,0,0.74405843,0.119873814,0.123499125,ELEVATED,1
24,2015,6,0,0.62174237,0.08091603,0.0736819,MODERATE,0
25,2015,6,0,0.68339187,0.09626719,0.095930286,MODERATE,1
26,2015,6,0,0.24412398,0.021466905,0.013431793,LOW,0
27,2015,6,1,0.7826399,0.18128654,0.14438249,ELEVATED,1
28,2015,6,1,0.7186,0.10472973,0.11118366,ELEVATED,1
29,2015,6,0,0.5607154,0.06329114,0.056426972,MODERATE,0
30,2015,6,0,0.5979933,0.08091603,0.06645442,MODERATE,0
31,2015,6,0,0.5579758,0.06329114,0.05574902,MODERATE,0
32,2015,6,1,0.69109464,0.09626719,0.099098764,MODERATE,1
33,2015,6,0,0.6947008,0.09626719,0.1006139,ELEVATED,1
34,2015,6,0,0.46182954,0.039252337,0.036300063,LOW,0
35,2015,6,0,0.6246706,0.08091603,0.07462162,MODERATE,0
0,2015,5,0,0.69010204,0.09626719,0.09868529,MODERATE,1
1,2015,5,0,0.6256456,0.08091603,0.07493692,MODERATE,0
2,2015,5,0,0.70391,0.10000001,0.10457683,ELEVATED,1
3,2015,5,0,0.7670545,0.16666667,0.13561359,ELEVATED,1
4,2015,5,0,0.7594611,0.13043478,0.13150635,ELEVATED,1
5,2015,5,0,0.6878643,0.09626719,0.0977588,MODERATE,1
6,2015,5,0,0.51657814,0.039252337,0.04639568,LOW,0
7,2015,5,0,0.6520733,0.080916025,0.08396298,MODERATE,0
8,2015,5,0,0.6191003,0.08091603,0.072843395,MODERATE,0
9,2015,5,1,0.6939711,0.09626719,0.10030567,ELEVATED,1
10,2015,5,0,0.58891857,0.080916025,0.06387071,MODERATE,0
11,2015,5,1,0.5558794,0.06329114,0.055235405,MODERATE,0
12,2015,5,0,0.19599998,0.021466905,0.010755123,LOW,0
13,2015,5,0,0.5735445,0.06329114,0.059706144,MODERATE,0
14,2015,5,0,0.5724939,0.06329114,0.059431035,MODERATE,0
15,2015,5,1,0.58280075,0.06329114,0.062182017,MODERATE,0
16,2015,5,0,0.6993476,0.09626719,0.102596596,ELEVATED,1
17,2015,5,0,0.6796669,0.09626719,0.09443076,MODERATE,1
18,2015,5,0,0.5941026,0.08091603,0.065335,MODERATE,0
19,2015,5,1,0.7621058,0.13043478,0.13292477,ELEVATED,1
20,2015,5,0,0.74820006,0.119873814,0.12561008,ELEVATED,1
21,2015,5,0,0.6272121,0.08091603,0.07544612,MODERATE,0
22,2015,5,0,0.7794978,0.18128656,0.14257751,ELEVATED,1
23,2015,5,0,0.6250963,0.08091603,0.07475914,MODERATE,0
24,2015,5,0,0.5326851,0.049689442,0.049842875,LOW,0
25,2015,5,0,0.7548584,0.119873814,0.12906851,ELEVATED,1
26,2015,5,0,0.46989727,0.039252337,0.037642643,LOW,0
27,2015,5,0,0.7272249,0.11987381,0.11523072,ELEVATED,1
28,2015,5,0,0.7011046,0.09626719,0.10335523,ELEVATED,1
29,2015,5,0,0.6011813,0.08091603,0.06738491,MODERATE,0
30,2015,5,0,0.5333779,0.049689442,0.049996465,LOW,0
31,2015,5,0,0.58891314,0.08091603,0.06386919,MODERATE,0
32,2015,5,0,0.5903965,0.08091603,0.064285025,MODERATE,0
33,2015,5,0,0.54058504,0.049689442,0.05162108,MODERATE,0
34,2015,5,0,0.2238615,0.021466905,0.012232832,LOW,0
35,2015,5,0,0.6142933,0.08091603,0.07134032,MODERATE,0
0,2015,1,0,0.7010154,0.09626719,0.10331659,ELEVATED,1
1,2015,1,0,0.5165569,0.039252337,0.046391293,LOW,0
2,2015,1,0,0.6845407,0.09626719,0.09639704,MODERATE,1
3,2015,1,0,0.44315788,0.039252337,0.033367377,LOW,0
4,2015,1,0,0.4468759,0.039252337,0.033932514,LOW,0
5,2015,1,0,0.4865004,0.03925234,0.040557243,LOW,0
6,2015,1,0,0.6473289,0.080916025,0.08227292,MODERATE,0
7,2015,1,0,0.2917356,0.021466907,0.016723895,LOW,0
8,2015,1,0,0.25220007,0.021466905,0.013941347,LOW,0
9,2015,1,1,0.35199836,0.021466905,0.022045434,LOW,0
10,2015,1,0,0.37974167,0.021466907,0.025021646,LOW,0
11,2015,1,0,0.20133403,0.021466903,0.011023662,LOW,0
12,2015,1,0,0.20249715,0.021466905,0.0110830935,LOW,0
13,2015,1,0,0.2872493,0.021466905,0.01638252,LOW,0
14,2015,1,0,0.42201144,0.033492822,0.030322105,LOW,0
15,2015,1,1,0.2716509,0.021466905,0.015248092,LOW,0
16,2015,1,0,0.6263053,0.08091603,0.07515098,MODERATE,0
17,2015,1,0,0.5626489,0.06329114,0.05691013,MODERATE,0
18,2015,1,0,0.3258394,0.021466905,0.019557683,LOW,0
19,2015,1,0,0.44001648,0.039252337,0.032896984,LOW,0
20,2015,1,0,0.51455414,0.039252337,0.04597889,LOW,0
21,2015,1,0,0.5192649,0.039252337,0.046954505,LOW,0
22,2015,1,0,0.6228199,0.08091603,0.07402642,MODERATE,0
23,2015,1,0,0.39224032,0.030303031,0.026487187,LOW,0
24,2015,1,0,0.37518567,0.021466905,0.024507327,LOW,0
25,2015,1,0,0.6248431,0.08091603,0.0746773,MODERATE,0
26,2015,1,0,0.24146478,0.021466905,0.0132680675,LOW,0
27,2015,1,0,0.5764709,0.06329113,0.060478758,MODERATE,0
28,2015,1,0,0.45745394,0.039252337,0.0355913,LOW,0
29,2015,1,0,0.5944379,0.08091603,0.06543077,MODERATE,0
30,2015,1,0,0.2483549,0.021466907,0.0136963995,LOW,0
31,2015,1,0,0.2694507,0.021466905,0.015094425,LOW,0
32,2015,1,0,0.20476173,0.021466905,0.011199718,LOW,0
33,2015,1,0,0.2049768,0.021466905,0.011210856,LOW,0
34,2015,1,0,0.22865148,0.021466905,0.012506355,LOW,0
35,2015,1,0,0.1738863,0.005141388,0.0097091645,LOW,0
0,2015,11,0,0.55902606,0.06329114,0.056008015,MODERATE,0
1,2015,11,0,0.3550514,0.021466907,0.022355217,LOW,0
2,2015,11,0,0.46014848,0.039252337,0.036026172,LOW,0
3,2015,11,0,0.12974557,0.0051413877,0.007913335,LOW,0
4,2015,11,0,0.087856755,0.0023023789,0.0065152887,LOW,0
5,2015,11,0,0.22119392,0.021466905,0.012083076,LOW,0
6,2015,11,0,0.47742024,0.039252337,0.038937446,LOW,0
7,2015,11,0,0.0945983,0.0023023789,0.006722473,LOW,0
8,2015,11,0,0.08074603,0.0023023789,0.0063036326,LOW,0
9,2015,11,0,0.07995249,0.0023023789,0.0062804404,LOW,0
10,2015,11,0,0.1049355,0.002302379,0.007052934,LOW,0
11,2015,11,0,0.093252406,0.0023023789,0.0066805943,LOW,0
12,2015,11,0,0.084505185,0.002302379,0.0064146616,LOW,0
13,2015,11,0,0.1498147,0.005141388,0.008684874,LOW,0
14,2015,11,0,0.15275456,0.005141388,0.008803991,LOW,0
15,2015,11,0,0.06741615,0.002302379,0.0059251008,LOW,0
16,2015,11,0,0.41919172,0.033492822,0.029936945,LOW,0
17,2015,11,0,0.216509,0.021466905,0.0118244365,LOW,0
18,2015,11,0,0.082897246,0.0023023789,0.0063669337,LOW,0
19,2015,11,0,0.14821616,0.005141388,0.008620779,LOW,0
20,2015,11,0,0.2056505,0.021466905,0.011245817,LOW,0
21,2015,11,0,0.26626834,0.021466903,0.01487486,LOW,0
22,2015,11,0,0.2371619,0.021466905,0.013007304,LOW,0
23,2015,11,0,0.08160453,0.0023023789,0.00632882,LOW,0
24,2015,11,0,0.11418943,0.002302379,0.00736242,LOW,0
25,2015,11,0,0.22468781,0.021466905,0.012279596,LOW,0
26,2015,11,0,0.09733733,0.0023023789,0.006808505,LOW,0
27,2015,11,0,0.23616691,0.021466903,0.012947728,LOW,0
28,2015,11,0,0.20278102,0.021466905,0.011097648,LOW,0
29,2015,11,0,0.50364935,0.039252337,0.04379398,LOW,0
30,2015,11,0,0.16719793,0.0051413877,0.009413123,LOW,0
31,2015,11,0,0.04619498,0.0,0.0053685643,LOW,0
32,2015,11,0,0.073954314,0.002302379,0.0061078556,LOW,0
33,2015,11,0,0.03775042,0.0,0.0051618484,LOW,0
34,2015,11,0,0.053979255,0.0023023789,0.0055664,LOW,0
35,2015,11,0,0.04719533,0.0,0.0053935926,LOW,0
0,2015,10,0,0.22713146,0.021466905,0.012418907,LOW,0
1,2015,10,0,0.064547926,0.0023023789,0.005846653,LOW,0
2,2015,10,0,0.071878776,0.0023023789,0.006049242,LOW,0
3,2015,10,0,0.045727786,0.0,0.005356915,LOW,0
4,2015,10,0,0.031064551,0.0,0.005003818,LOW,0
5,2015,10,0,0.04988639,0.0,0.005461494,LOW,0
6,2015,10,0,0.07681901,0.0023023789,0.0061896867,LOW,0
7,2015,10,0,0.043324996,0.0,0.005297403,LOW,0
8,2015,10,0,0.034901794,0.0,0.005093918,LOW,0
9,2015,10,0,0.04136746,0.0,0.0052494034,LOW,0
10,2015,10,0,0.043671876,0.0,0.0053059524,LOW,0
11,2015,10,0,0.039894708,0.0,0.005213578,LOW,0
12,2015,10,0,0.033889312,0.0,0.0050699897,LOW,0
13,2015,10,0,0.10683991,0.002302379,0.0071155513,LOW,0
14,2015,10,0,0.13887225,0.005141388,0.008255392,LOW,0
15,2015,10,0,0.03668374,0.0,0.0051363087,LOW,0
16,2015,10,0,0.26507205,0.021466905,0.01479314,LOW,0
17,2015,10,0,0.044479873,0.0,0.005325924,LOW,0
18,2015,10,0,0.0417769,0.0,0.0052594077,LOW,0
19,2015,10,0,0.059129275,0.0023023789,0.005701256,LOW,0
20,2015,10,0,0.060544632,0.0023023789,0.0057388814,LOW,0
21,2015,10,0,0.04896213,0.0,0.0054380754,LOW,0
22,2015,10,0,0.08253562,0.0023023789,0.006356248,LOW,0
23,2015,10,0,0.03010906,0.0,0.004981629,LOW,0
24,2015,10,0,0.03594478,0.0,0.005118688,LOW,0
25,2015,10,0,0.06683587,0.0023023789,0.005909144,LOW,0
26,2015,10,0,0.03996342,0.0,0.0052152425,LOW,0
27,2015,10,0,0.08935187,0.0023023789,0.0065606837,LOW,0
28,2015,10,0,0.040367156,0.0,0.0052250433,LOW,0
29,2015,10,0,0.26248506,0.021466905,0.014617929,LOW,0
30,2015,10,0,0.039109048,0.0,0.005194565,LOW,0
31,2015,10,0,0.018202752,0.0,0.004713222,LOW,0
32,2015,10,0,0.023403749,0.0,0.0048286514,LOW,0
33,2015,10,0,0.019604446,0.0,0.004744058,LOW,0
34,2015,10,0,0.020508492,0.0,0.004764052,LOW,0
35,2015,10,0,0.022779278,0.0,0.0048146467,LOW,0
0,2015,9,0,0.071626626,0.002302379,0.006042159,LOW,0
1,2015,9,0,0.072773814,0.0023023789,0.00607445,LOW,0
2,2015,9,0,0.07908484,0.002302379,0.006255181,LOW,0
3,2015,9,0,0.045077592,0.0,0.005340745,LOW,0
4,2015,9,0,0.036368612,0.0,0.0051287874,LOW,0
5,2015,9,0,0.04131023,0.0,0.005248007,LOW,0
6,2015,9,0,0.07005266,0.0023023789,0.0059981323,LOW,0
7,2015,9,0,0.044514615,0.0,0.0053267856,LOW,0
8,2015,9,0,0.027005455,0.0,0.0049102334,LOW,0
9,2015,9,0,0.02695353,0.0,0.0049090474,LOW,0
10,2015,9,0,0.066034965,0.0023023789,0.0058871936,LOW,0
11,2015,9,0,0.026461132,0.0,0.0048978166,LOW,0
12,2015,9,0,0.040185988,0.0,0.0052206432,LOW,0
13,2015,9,0,0.3663383,0.021466903,0.023537837,LOW,0
14,2015,9,0,0.2489193,0.021466905,0.013732087,LOW,0
15,2015,9,0,0.049569152,0.0,0.005453445,LOW,0
16,2015,9,0,0.07381677,0.0023023789,0.0061039547,LOW,0
17,2015,9,0,0.06366982,0.0023023789,0.0058228434,LOW,0
18,2015,9,0,0.054549716,0.002302379,0.005581179,LOW,0
19,2015,9,0,0.0393101,0.0,0.005199424,LOW,0
20,2015,9,0,0.03430419,0.0,0.0050797816,LOW,0
21,2015,9,0,0.04637285,0.0,0.0053730067,LOW,0
22,2015,9,0,0.050950907,0.0,0.0054885875,LOW,0
23,2015,9,0,0.045179684,0.0,0.005343281,LOW,0
24,2015,9,0,0.03017081,0.0,0.0049830615,LOW,0
25,2015,9,0,0.118834294,0.005141388,0.007522804,LOW,0
26,2015,9,0,0.031257764,0.0,0.0050083166,LOW,0
27,2015,9,0,0.057199076,0.0023023789,0.005650336,LOW,0
28,2015,9,0,0.053889442,0.002302379,0.0055640778,LOW,0
29,2015,9,0,0.23505202,0.021466905,0.012881294,LOW,0
30,2015,9,0,0.03436705,0.0,0.0050812666,LOW,0
31,2015,9,0,0.019740723,0.0,0.004747067,LOW,0
32,2015,9,0,0.027420778,0.0,0.0049197273,LOW,0
33,2015,9,0,0.020955058,0.0,0.0047739604,LOW,0
34,2015,9,0,0.024587767,0.0,0.0048553203,LOW,0
35,2015,9,0,0.026654584,0.0,0.004902225,LOW,0
0,2015,2,0,0.093276076,0.0023023789,0.006681328,LOW,0
1,2015,2,0,0.17358103,0.005141388,0.009695452,LOW,0
2,2015,2,0,0.09605289,0.0023023789,0.006768026,LOW,0
3,2015,2,0,0.058182303,0.0023023789,0.0056762183,LOW,0
