subdivision,year,month,rainfall_mm,date,rainfall_3m,rainfall_6m,rainfall_12m,historical_monthly_mean,rainfall_anomaly,rainfall_anomaly_pct,rainfall_deficit_mm,rainfall_missing,rainfall_stress,historical_mean_mm,historical_std_mm,historical_min_mm,historical_max_mm,observations,coefficient_of_variation,rainfall_zscore,rainfall_condition
Matathwada,1956,MAR,0.1,1956-03-01,3.2000000000001703,113.69999999999987,1145.6,7.116239316239317,-7.016239316239317,-98.59476339178478,7.016239316239317,0,1,7.116239316239317,12.440409387770863,0.0,79.0,117,1.7481718692880026,-0.5639878156370322,BELOW_NORMAL
Matathwada,1956,APR,4.1,1956-04-01,6.10000000000017,8.499999999999886,1146.3,7.490598290598291,-3.390598290598291,-45.26471930625286,3.390598290598291,0,1,7.490598290598291,9.97530556878769,0.0,61.3,117,1.3317101227158372,-0.33989919077840886,BELOW_NORMAL
Matathwada,1956,MAY,78.4,1956-05-01,82.60000000000018,85.69999999999989,1212.5,15.461538461538462,62.938461538461546,407.06467661691545,0.0,0,0,15.461538461538462,21.684719099871188,0.0,142.1,117,1.4024942701409226,2.9024337944426226,NORMAL_OR_WET
Matathwada,1956,JUN,154.1,1956-06-01,236.6000000000002,239.7999999999999,1136.8,137.51880341880343,16.581196581196565,12.057403183403034,0.0,0,0,137.51880341880343,57.12683096231778,20.5,297.0,117,0.4154110531949744,0.29025234380905734,NORMAL_OR_WET
Matathwada,1956,JUL,310.0,1956-07-01,542.5000000000002,548.5999999999999,1233.6,180.62564102564104,129.37435897435896,71.62568849014819,0.0,0,0,180.62564102564104,75.14839819093372,24.3,413.5,117,0.4160450186597034,1.7215850515622477,NORMAL_OR_WET
Matathwada,1956,AUG,134.6,1956-08-01,598.7000000000002,681.3,1003.5,166.37008547008546,-31.770085470085466,-19.09603242693408,31.770085470085466,0,0,166.37008547008546,84.25624428405708,35.8,456.1,117,0.5064386668191437,-0.37706505600911266,BELOW_NORMAL
Matathwada,1956,SEP,202.5,1956-09-01,647.1000000000003,883.6999999999999,997.4,179.26495726495727,23.235042735042725,12.961285400972628,0.0,0,0,179.26495726495727,89.96327346070393,34.6,467.9,117,0.5018452843950777,0.25827253546072687,NORMAL_OR_WET
Matathwada,1956,OCT,70.7,1956-10-01,407.8000000000002,950.2999999999998,958.8,59.29829059829059,11.401709401709413,19.227720203519816,0.0,0,0,59.29829059829059,49.561057750300456,0.0,238.1,117,0.8357923516892942,0.23005379463759104,NORMAL_OR_WET
Matathwada,1956,NOV,79.7,1956-11-01,352.90000000000026,951.6,1037.3000000000002,22.073504273504277,57.62649572649573,261.0663672268257,0.0,0,0,22.073504273504277,34.47411420972611,0.0,176.1,117,1.5617870992557712,1.671587422839067,NORMAL_OR_WET
Matathwada,1956,DEC,0.0,1956-12-01,150.40000000000023,797.4999999999999,1037.3000000000002,7.202564102564103,-7.202564102564103,-100.0,7.202564102564103,0,1,7.202564102564103,16.260924505774373,0.0,112.4,117,2.2576577277508028,-0.44293693756504554,BELOW_NORMAL
Matathwada,1957,JAN,1.5,1957-01-01,81.20000000000023,488.9999999999999,1037.6,4.915384615384616,-3.415384615384616,-69.48356807511738,3.415384615384616,0,1,4.915384615384616,10.572692667373188,0.0,70.4,117,2.150939040310664,-0.3230382952418853,BELOW_NORMAL
Matathwada,1957,FEB,2.1,1957-02-01,3.6000000000002275,356.4999999999999,1037.8,4.394017094017094,-2.2940170940170943,-52.20774168449718,2.2940170940170943,0,1,4.394017094017094,8.661720090763716,0.0,63.5,117,1.9712531620683809,-0.2648454429349757,BELOW_NORMAL
Matathwada,1957,MAR,13.9,1957-03-01,17.500000000000227,167.8999999999999,1051.6,7.116239316239317,6.783760683760684,95.32788854191688,0.0,0,0,7.116239316239317,12.440409387770863,0.0,79.0,117,1.7481718692880026,0.5453004376551496,NORMAL_OR_WET
Matathwada,1957,APR,14.5,1957-04-01,30.500000000000227,111.69999999999987,1062.0000000000002,7.490598290598291,7.009401709401709,93.57599269739843,0.0,0,0,7.490598290598291,9.97530556878769,0.0,61.3,117,1.3317101227158372,0.7026753878431385,NORMAL_OR_WET
Matathwada,1957,MAY,30.0,1957-05-01,58.40000000000023,61.999999999999886,1013.6,15.461538461538462,14.538461538461538,94.02985074626864,0.0,0,0,15.461538461538462,21.684719099871188,0.0,142.1,117,1.4024942701409226,0.6704473076871861,NORMAL_OR_WET
Matathwada,1957,JUN,126.9,1957-06-01,171.40000000000023,188.8999999999999,986.4000000000002,137.51880341880343,-10.618803418803424,-7.721710162402036,10.618803418803424,0,0,137.51880341880343,57.12683096231778,20.5,297.0,117,0.4154110531949744,-0.18588119172596568,BELOW_NORMAL
Matathwada,1957,JUL,255.1,1957-07-01,412.0000000000002,442.4999999999999,931.5,180.62564102564104,74.47435897435895,41.23133268979613,0.0,0,0,180.62564102564104,75.14839819093372,24.3,413.5,117,0.4160450186597034,0.9910305577656865,NORMAL_OR_WET
Matathwada,1957,AUG,294.6,1957-08-01,676.6000000000003,734.9999999999999,1091.5000000000002,166.37008547008546,128.22991452991457,77.07510287537312,0.0,0,0,166.37008547008546,84.25624428405708,35.8,456.1,117,0.5064386668191437,1.521903992036566,NORMAL_OR_WET
Matathwada,1957,SEP,104.7,1957-09-01,654.4000000000003,825.8,993.7000000000002,179.26495726495727,-74.56495726495727,-41.594831696386,74.56495726495727,0,1,179.26495726495727,89.96327346070393,34.6,467.9,117,0.5018452843950777,-0.8288377511910717,BELOW_NORMAL
Matathwada,1957,OCT,53.7,1957-10-01,453.0000000000002,864.9999999999999,976.7000000000002,59.29829059829059,-5.598290598290589,-9.440897101428371,5.598290598290589,0,0,59.29829059829059,49.561057750300456,0.0,238.1,117,0.8357923516892942,-0.11295744789177044,BELOW_NORMAL
Matathwada,1957,NOV,3.6,1957-11-01,162.00000000000023,838.5999999999999,900.6000000000003,22.073504273504277,-18.473504273504272,-83.69085417796018,18.473504273504272,0,1,22.073504273504277,34.47411420972611,0.0,176.1,117,1.5617870992557712,-0.5358659590531955,BELOW_NORMAL
Matathwada,1957,DEC,0.0,1957-12-01,57.30000000000023,711.6999999999999,900.6000000000001,7.202564102564103,-7.202564102564103,-100.0,7.202564102564103,0,1,7.202564102564103,16.260924505774373,0.0,112.4,117,2.2576577277508028,-0.44293693756504554,BELOW_NORMAL
Matathwada,1958,JAN,0.1,1958-01-01,3.700000000000228,456.69999999999993,899.2,4.915384615384616,-4.815384615384616,-97.96557120500783,4.815384615384616,0,1,4.915384615384616,10.572692667373188,0.0,70.4,117,2.150939040310664,-0.4554548937419374,BELOW_NORMAL
Matathwada,1958,FEB,0.0,1958-02-01,0.1000000000002273,162.09999999999988,897.1000000000001,4.394017094017094,-4.394017094017094,-100.0,4.394017094017094,0,1,4.394017094017094,8.661720090763716,0.0,63.5,117,1.9712531620683809,-0.5072915134607713,BELOW_NORMAL
Matathwada,1958,MAR,4.4,1958-03-01,4.500000000000227,61.79999999999989,887.6000000000001,7.116239316239317,-2.7162393162393164,-38.1695892385299,2.7162393162393164,0,1,7.116239316239317,12.440409387770863,0.0,79.0,117,1.7481718692880026,-0.21834002656772908,BELOW_NORMAL
Matathwada,1958,APR,25.2,1958-04-01,29.60000000000023,33.29999999999988,898.3000000000001,7.490598290598291,17.70940170940171,236.42172523961665,0.0,0,0,7.490598290598291,9.97530556878769,0.0,61.3,117,1.3317101227158372,1.7753242331556922,NORMAL_OR_WET
Matathwada,1958,MAY,12.7,1958-05-01,42.30000000000023,42.399999999999885,881.0000000000002,15.461538461538462,-2.7615384615384624,-17.86069651741294,2.7615384615384624,0,0,15.461538461538462,21.684719099871188,0.0,142.1,117,1.4024942701409226,-0.12734951505804226,BELOW_NORMAL
Matathwada,1958,JUN,92.2,1958-06-01,130.10000000000022,134.59999999999988,846.3000000000001,137.51880341880343,-45.31880341880343,-32.95462314399896,45.31880341880343,0,1,137.51880341880343,57.12683096231778,20.5,297.0,117,0.4154110531949744,-0.7933015477210138,BELOW_NORMAL
Matathwada,1958,JUL,264.4,1958-07-01,369.3000000000002,398.8999999999999,855.6000000000001,180.62564102564104,83.77435897435893,46.38010334450057,0.0,0,0,180.62564102564104,75.14839819093372,24.3,413.5,117,0.4160450186597034,1.1147856905946119,NORMAL_OR_WET
Matathwada,1958,AUG,456.1,1958-08-01,812.7000000000003,854.9999999999999,1017.1,166.37008547008546,289.7299145299146,174.14784257113948,0.0,0,0,166.37008547008546,84.25624428405708,35.8,456.1,117,0.5064386668191437,3.438675874907673,NORMAL_OR_WET
Matathwada,1958,SEP,79.8,1958-09-01,800.3000000000002,930.4,992.2000000000002,179.26495726495727,-99.46495726495728,-55.48488604939449,99.46495726495728,0,1,179.26495726495727,89.96327346070393,34.6,467.9,117,0.5018452843950777,-1.105617364050272,DRY
Matathwada,1958,OCT,41.2,1958-10-01,577.1000000000001,946.4,979.7,59.29829059829059,-18.09829059829059,-30.52076276683145,18.09829059829059,0,1,59.29829059829059,49.561057750300456,0.0,238.1,117,0.8357923516892942,-0.36517159681041855,BELOW_NORMAL
Matathwada,1958,NOV,48.3,1958-11-01,169.30000000000018,982.0,1024.4,22.073504273504277,26.226495726495724,118.81437311236738,0.0,0,0,22.073504273504277,34.47411420972611,0.0,176.1,117,1.5617870992557712,0.7607590891804986,NORMAL_OR_WET
Matathwada,1958,DEC,0.0,1958-12-01,89.50000000000017,889.7999999999998,1024.4,7.202564102564103,-7.202564102564103,-100.0,7.202564102564103,0,1,7.202564102564103,16.260924505774373,0.0,112.4,117,2.2576577277508028,-0.44293693756504554,BELOW_NORMAL
Matathwada,1959,JAN,1.5,1959-01-01,49.80000000000017,626.8999999999999,1025.8000000000002,4.915384615384616,-3.415384615384616,-69.48356807511738,3.415384615384616,0,1,4.915384615384616,10.572692667373188,0.0,70.4,117,2.150939040310664,-0.3230382952418853,BELOW_NORMAL
Matathwada,1959,FEB,0.0,1959-02-01,1.5000000000001703,170.7999999999999,1025.8000000000002,4.394017094017094,-4.394017094017094,-100.0,4.394017094017094,0,1,4.394017094017094,8.661720090763716,0.0,63.5,117,1.9712531620683809,-0.5072915134607713,BELOW_NORMAL
Matathwada,1959,MAR,0.1,1959-03-01,1.6000000000001706,91.09999999999988,1021.5,7.116239316239317,-7.016239316239317,-98.59476339178478,7.016239316239317,0,1,7.116239316239317,12.440409387770863,0.0,79.0,117,1.7481718692880026,-0.5639878156370322,BELOW_NORMAL
Matathwada,1959,APR,9.5,1959-04-01,9.60000000000017,59.399999999999885,1005.8000000000002,7.490598290598291,2.0094017094017094,26.825650387950702,0.0,0,0,7.490598290598291,9.97530556878769,0.0,61.3,117,1.3317101227158372,0.2014376096597023,NORMAL_OR_WET
Matathwada,1959,MAY,13.2,1959-05-01,22.800000000000168,24.299999999999883,1006.3,15.461538461538462,-2.2615384615384624,-14.6268656716418,2.2615384615384624,0,0,15.461538461538462,21.684719099871188,0.0,142.1,117,1.4024942701409226,-0.10429180341800676,BELOW_NORMAL
Matathwada,1959,JUN,173.6,1959-06-01,196.30000000000013,197.89999999999984,1087.7000000000005,137.51880341880343,36.081196581196565,26.237282236461823,0.0,0,0,137.51880341880343,57.12683096231778,20.5,297.0,117,0.4154110531949744,0.6315980770051218,NORMAL_OR_WET
Matathwada,1959,JUL,188.3,1959-07-01,375.10000000000014,384.69999999999993,1011.6,180.62564102564104,7.674358974358967,4.248764976435178,0.0,0,0,180.62564102564104,75.14839819093372,24.3,413.5,117,0.4160450186597034,0.10212272196222061,NORMAL_OR_WET
Matathwada,1959,AUG,200.0,1959-08-01,561.9000000000002,584.6999999999999,755.5000000000002,166.37008547008546,33.629914529914544,20.21391912788399,0.0,0,0,166.37008547008546,84.25624428405708,35.8,456.1,117,0.5064386668191437,0.3991385423795584,NORMAL_OR_WET
Matathwada,1959,SEP,246.3,1959-09-01,634.6000000000001,830.8999999999999,922.0,179.26495726495727,67.03504273504274,37.3943930580719,0.0,0,0,179.26495726495727,89.96327346070393,34.6,467.9,117,0.5018452843950777,0.7451378785624527,NORMAL_OR_WET
Matathwada,1959,OCT,99.8,1959-10-01,546.1000000000003,921.2,980.6,59.29829059829059,40.501709401709405,68.30164747257818,0.0,0,0,59.29829059829059,49.561057750300456,0.0,238.1,117,0.8357923516892942,0.8172083333202038,NORMAL_OR_WET
Matathwada,1959,NOV,17.0,1959-11-01,363.1000000000002,925.0,949.3,22.073504273504277,-5.073504273504273,-22.98458917370092,5.073504273504273,0,0,22.073504273504277,34.47411420972611,0.0,176.1,117,1.5617870992557712,-0.1471685173008129,BELOW_NORMAL
Matathwada,1959,DEC,1.0,1959-12-01,117.80000000000015,752.4,950.3,7.202564102564103,-6.202564102564103,-86.11605553577786,6.202564102564103,0,1,7.202564102564103,16.260924505774373,0.0,112.4,117,2.2576577277508028,-0.3814398191419883,BELOW_NORMAL
Matathwada,1960,JAN,3.6,1960-01-01,21.60000000000017,567.6999999999998,952.4,4.915384615384616,-1.3153846153846156,-26.76056338028169,1.3153846153846156,0,1,4.915384615384616,10.572692667373188,0.0,70.4,117,2.150939040310664,-0.12441339749180719,BELOW_NORMAL
Matathwada,1960,FEB,0.0,1960-02-01,4.60000000000017,367.6999999999999,952.4,4.394017094017094,-4.394017094017094,-100.0,4.394017094017094,0,1,4.394017094017094,8.661720090763716,0.0,63.5,117,1.9712531620683809,-0.5072915134607713,BELOW_NORMAL
Matathwada,1960,MAR,18.1,1960-03-01,21.700000000000173,139.4999999999999,970.4,7.116239316239317,10.983760683760686,154.34782608695653,0.0,0,0,7.116239316239317,12.440409387770863,0.0,79.0,117,1.7481718692880026,0.8829099060484225,NORMAL_OR_WET
Matathwada,1960,APR,1.0,1960-04-01,19.10000000000017,40.69999999999989,961.9,7.490598290598291,-6.490598290598291,-86.64993153811045,6.490598290598291,0,1,7.490598290598291,9.97530556878769,0.0,61.3,117,1.3317101227158372,-0.6506666132521393,BELOW_NORMAL
Matathwada,1960,MAY,49.2,1960-05-01,68.30000000000018,72.89999999999989,997.9000000000002,15.461538461538462,33.73846153846154,218.20895522388065,0.0,0,0,15.461538461538462,21.684719099871188,0.0,142.1,117,1.4024942701409226,1.5558634346645495,NORMAL_OR_WET
Matathwada,1960,JUN,163.6,1960-06-01,213.80000000000015,235.4999999999999,987.9,137.51880341880343,26.081196581196565,18.965549388739365,0.0,0,0,137.51880341880343,57.12683096231778,20.5,297.0,117,0.4154110531949744,0.4565489830584221,NORMAL_OR_WET
Matathwada,1960,JUL,136.6,1960-07-01,349.4000000000002,368.4999999999999,936.2000000000002,180.62564102564104,-44.02564102564105,-24.373970813696,44.02564102564105,0,0,180.62564102564104,75.14839819093372,24.3,413.5,117,0.4160450186597034,-0.5858493605383664,BELOW_NORMAL
Matathwada,1960,AUG,66.8,1960-08-01,367.00000000000017,435.2999999999999,803.0000000000001,166.37008547008546,-99.57008547008546,-59.84855101128675,99.57008547008546,0,1,166.37008547008546,84.25624428405708,35.8,456.1,117,0.5064386668191437,-1.1817531901184688,DRY
Matathwada,1960,SEP,206.8,1960-09-01,410.20000000000016,623.9999999999999,763.5000000000001,179.26495726495727,27.535042735042737,15.359969486030325,0.0,0,0,179.26495726495727,89.96327346070393,34.6,467.9,117,0.5018452843950777,0.30606981800267724,NORMAL_OR_WET
Matathwada,1960,OCT,78.5,1960-10-01,352.10000000000014,701.4999999999999,742.2000000000002,59.29829059829059,19.201709401709408,32.38155637873133,0.0,0,0,59.29829059829059,49.561057750300456,0.0,238.1,117,0.8357923516892942,0.3874354235628274,NORMAL_OR_WET
Matathwada,1960,NOV,14.0,1960-11-01,299.3000000000002,666.3,739.2000000000002,22.073504273504277,-8.073504273504273,-36.57554402540076,8.073504273504273,0,1,22.073504273504277,34.47411420972611,0.0,176.1,117,1.5617870992557712,-0.2341903326185105,BELOW_NORMAL
Matathwada,1960,DEC,0.1,1960-12-01,92.60000000000016,502.8,738.3000000000002,7.202564102564103,-7.102564102564103,-98.6116055535778,7.102564102564103,0,1,7.202564102564103,16.260924505774373,0.0,112.4,117,2.2576577277508028,-0.43678722572273987,BELOW_NORMAL
Matathwada,1961,JAN,0.9,1961-01-01,15.00000000000017,367.0999999999999,735.6000000000001,4.915384615384616,-4.015384615384615,-81.69014084507042,4.015384615384615,0,1,4.915384615384616,10.572692667373188,0.0,70.4,117,2.150939040310664,-0.3797882660276219,BELOW_NORMAL
Matathwada,1961,FEB,0.1,1961-02-01,1.1000000000001706,300.3999999999999,735.7000000000002,4.394017094017094,-4.294017094017095,-97.72417817545224,4.294017094017095,0,1,4.394017094017094,8.661720090763716,0.0,63.5,117,1.9712531620683809,-0.49574646248335247,BELOW_NORMAL
Matathwada,1961,MAR,5.6,1961-03-01,6.60000000000017,99.19999999999987,723.2000000000002,7.116239316239317,-1.516239316239317,-21.306749939947164,1.516239316239317,0,0,7.116239316239317,12.440409387770863,0.0,79.0,117,1.7481718692880026,-0.1218801784553655,BELOW_NORMAL
Matathwada,1961,APR,6.7,1961-04-01,12.400000000000167,27.399999999999885,728.9000000000001,7.490598290598291,-0.7905982905982905,-10.554541305340026,0.7905982905982905,0,0,7.490598290598291,9.97530556878769,0.0,61.3,117,1.3317101227158372,-0.07925554612302195,BELOW_NORMAL
Matathwada,1961,MAY,35.7,1961-05-01,48.00000000000017,49.09999999999989,715.4000000000001,15.461538461538462,20.238461538461543,130.89552238805973,0.0,0,0,15.461538461538462,21.684719099871188,0.0,142.1,117,1.4024942701409226,0.933305220383591,NORMAL_OR_WET
Matathwada,1961,JUN,170.8,1961-06-01,213.2000000000002,219.7999999999999,722.6000000000001,137.51880341880343,33.28119658119658,24.201197039099547,0.0,0,0,137.51880341880343,57.12683096231778,20.5,297.0,117,0.4154110531949744,0.5825843307000462,NORMAL_OR_WET
Matathwada,1961,JUL,253.7,1961-07-01,460.20000000000016,472.5999999999999,839.7000000000002,180.62564102564104,73.07435897435894,40.45624893532449,0.0,0,0,180.62564102564104,75.14839819093372,24.3,413.5,117,0.4160450186597034,0.9724007528236976,NORMAL_OR_WET
Matathwada,1961,AUG,143.4,1961-08-01,567.9000000000002,615.8999999999999,916.3,166.37008547008546,-22.97008547008545,-13.806619985307178,22.97008547008545,0,0,166.37008547008546,84.25624428405708,35.8,456.1,117,0.5064386668191437,-0.27262175836660024,BELOW_NORMAL
Matathwada,1961,SEP,97.0,1961-09-01,494.10000000000014,707.3,806.5000000000001,179.26495726495727,-82.26495726495727,-45.89014970916373,82.26495726495727,0,1,179.26495726495727,89.96327346070393,34.6,467.9,117,0.5018452843950777,-0.9144282338824711,BELOW_NORMAL
Matathwada,1961,OCT,238.1,1961-10-01,478.50000000000017,938.6999999999998,966.1,59.29829059829059,178.8017094017094,301.5292811945978,0.0,0,0,59.29829059829059,49.561057750300456,0.0,238.1,117,0.8357923516892942,3.6077056769561264,NORMAL_OR_WET
Matathwada,1961,NOV,5.2,1961-11-01,340.3000000000001,908.2,957.3,22.073504273504277,-16.873504273504274,-76.44234492372028,16.873504273504274,0,1,22.073504273504277,34.47411420972611,0.0,176.1,117,1.5617870992557712,-0.4894543242170901,BELOW_NORMAL
Matathwada,1961,DEC,1.8,1961-12-01,245.10000000000016,739.1999999999998,959.0,7.202564102564103,-5.402564102564103,-75.00889996440014,5.402564102564103,0,1,7.202564102564103,16.260924505774373,0.0,112.4,117,2.2576577277508028,-0.33224212440354256,BELOW_NORMAL
Matathwada,1962,JAN,0.6,1962-01-01,7.600000000000171,486.0999999999999,958.7000000000002,4.915384615384616,-4.315384615384616,-87.79342723004696,4.315384615384616,0,1,4.915384615384616,10.572692667373188,0.0,70.4,117,2.150939040310664,-0.40816325142049026,BELOW_NORMAL
Matathwada,1962,FEB,2.8,1962-02-01,5.20000000000017,345.4999999999999,961.4,4.394017094017094,-1.5940170940170946,-36.27698891266292,1.5940170940170946,0,1,4.394017094017094,8.661720090763716,0.0,63.5,117,1.9712531620683809,-0.1840300860930439,BELOW_NORMAL
Matathwada,1962,MAR,2.7,1962-03-01,6.10000000000017,251.19999999999987,958.5,7.116239316239317,-4.4162393162393165,-62.0586115781888,4.4162393162393165,0,1,7.116239316239317,12.440409387770863,0.0,79.0,117,1.7481718692880026,-0.3549914780602442,BELOW_NORMAL
Matathwada,1962,APR,37.8,1962-04-01,43.30000000000017,50.899999999999885,989.6,7.490598290598291,30.309401709401705,404.63258785942486,0.0,0,0,7.490598290598291,9.97530556878769,0.0,61.3,117,1.3317101227158372,3.038443434177951,NORMAL_OR_WET
Matathwada,1962,MAY,43.4,1962-05-01,83.90000000000018,89.09999999999988,997.3,15.461538461538462,27.93846153846154,180.6965174129353,0.0,0,0,15.461538461538462,21.684719099871188,0.0,142.1,117,1.4024942701409226,1.2883939796401374,NORMAL_OR_WET
Matathwada,1962,JUN,67.3,1962-06-01,148.50000000000017,154.59999999999988,893.8000000000002,137.51880341880343,-70.21880341880343,-51.06123793482787,70.21880341880343,0,1,137.51880341880343,57.12683096231778,20.5,297.0,117,0.4154110531949744,-1.229173791648296,DRY
Matathwada,1962,JUL,164.7,1962-07-01,275.40000000000015,318.6999999999999,804.8000000000001,180.62564102564104,-15.925641025641056,-8.816932598943858,15.925641025641056,0,0,180.62564102564104,75.14839819093372,24.3,413.5,117,0.4160450186597034,-0.21192256134559107,BELOW_NORMAL
Matathwada,1962,AUG,192.2,1962-08-01,424.20000000000016,508.0999999999999,853.6000000000001,166.37008547008546,25.82991452991453,15.525576281896504,0.0,0,0,166.37008547008546,84.25624428405708,35.8,456.1,117,0.5064386668191437,0.30656380128733146,NORMAL_OR_WET
Matathwada,1962,SEP,304.7,1962-09-01,661.6000000000001,810.0999999999999,1061.3000000000002,179.26495726495727,125.43504273504271,69.97186993420424,0.0,0,0,179.26495726495727,89.96327346070393,34.6,467.9,117,0.5018452843950777,1.3942916693647536,NORMAL_OR_WET
Matathwada,1962,OCT,41.4,1962-10-01,538.3000000000001,813.6999999999999,864.6,59.29829059829059,-17.898290598290593,-30.183484916185005,17.898290598290593,0,1,59.29829059829059,49.561057750300456,0.0,238.1,117,0.8357923516892942,-0.3611361704277203,BELOW_NORMAL
Matathwada,1962,NOV,33.5,1962-11-01,379.60000000000014,803.7999999999998,892.9000000000001,22.073504273504277,11.426495726495729,51.76566251064818,0.0,0,0,22.073504273504277,34.47411420972611,0.0,176.1,117,1.5617870992557712,0.3314514669465239,NORMAL_OR_WET
Matathwada,1962,DEC,54.6,1962-12-01,129.5000000000001,791.0999999999999,945.7,7.202564102564103,47.3974358974359,658.063367746529,0.0,0,0,7.202564102564103,16.260924505774373,0.0,112.4,117,2.2576577277508028,2.9148057283338793,NORMAL_OR_WET
Matathwada,1963,JAN,0.0,1963-01-01,88.10000000000011,626.3999999999999,945.1,4.915384615384616,-4.915384615384616,-100.0,4.915384615384616,0,1,4.915384615384616,10.572692667373188,0.0,70.4,117,2.150939040310664,-0.46491322220622683,BELOW_NORMAL
Matathwada,1963,FEB,6.2,1963-02-01,60.80000000000012,440.3999999999999,948.5,4.394017094017094,1.8059829059829056,41.1009531219607,0.0,0,0,4.394017094017094,8.661720090763716,0.0,63.5,117,1.9712531620683809,0.20850164713919656,NORMAL_OR_WET
Matathwada,1963,MAR,15.5,1963-03-01,21.700000000000117,151.19999999999987,961.3,7.116239316239317,8.383760683760684,117.81167427336057,0.0,0,0,7.116239316239317,12.440409387770863,0.0,79.0,117,1.7481718692880026,0.6739135684716345,NORMAL_OR_WET
Matathwada,1963,APR,7.0,1963-04-01,28.700000000000117,116.79999999999988,930.5,7.490598290598291,-0.4905982905982906,-6.549520766773163,0.4905982905982906,0,0,7.490598290598291,9.97530556878769,0.0,61.3,117,1.3317101227158372,-0.0491812794320158,BELOW_NORMAL
Matathwada,1963,MAY,13.5,1963-05-01,36.000000000000114,96.7999999999999,900.6000000000001,15.461538461538462,-1.9615384615384617,-12.686567164179104,1.9615384615384617,0,0,15.461538461538462,21.684719099871188,0.0,142.1,117,1.4024942701409226,-0.09045717643398543,BELOW_NORMAL
Matathwada,1963,JUN,228.4,1963-06-01,248.9000000000001,270.5999999999999,1061.7,137.51880341880343,90.88119658119658,66.08637824198088,0.0,0,0,137.51880341880343,57.12683096231778,20.5,297.0,117,0.4154110531949744,1.5908671118330364,NORMAL_OR_WET
Matathwada,1963,JUL,172.2,1963-07-01,414.10000000000014,442.79999999999984,1069.2,180.62564102564104,-8.425641025641056,-4.66469819998866,8.425641025641056,0,0,180.62564102564104,75.14839819093372,24.3,413.5,117,0.4160450186597034,-0.11212003487065102,BELOW_NORMAL
Matathwada,1963,AUG,380.4,1963-08-01,781.0000000000001,816.9999999999998,1257.4,166.37008547008546,214.0299145299145,128.64687418123532,0.0,0,0,166.37008547008546,84.25624428405708,35.8,456.1,117,0.5064386668191437,2.5402261440510605,NORMAL_OR_WET
Matathwada,1963,SEP,82.8,1963-09-01,635.4000000000001,884.2999999999998,1035.5,179.26495726495727,-96.46495726495728,-53.81138552493564,96.46495726495728,0,1,179.26495726495727,89.96327346070393,34.6,467.9,117,0.5018452843950777,-1.0722704227419346,DRY
Matathwada,1963,OCT,92.4,1963-10-01,555.6000000000001,969.6999999999998,1086.5,59.29829059829059,33.101709401709414,55.82236699865957,0.0,0,0,59.29829059829059,49.561057750300456,0.0,238.1,117,0.8357923516892942,0.6678975571603643,NORMAL_OR_WET
Matathwada,1963,NOV,2.7,1963-11-01,177.90000000000012,958.9,1055.7,22.073504273504277,-19.373504273504278,-87.76814063347015,19.373504273504278,0,1,22.073504273504277,34.47411420972611,0.0,176.1,117,1.5617870992557712,-0.5619725036485048,BELOW_NORMAL
Matathwada,1963,DEC,0.0,1963-12-01,95.10000000000012,730.4999999999999,1001.1,7.202564102564103,-7.202564102564103,-100.0,7.202564102564103,0,1,7.202564102564103,16.260924505774373,0.0,112.4,117,2.2576577277508028,-0.44293693756504554,BELOW_NORMAL
Matathwada,1964,JAN,0.0,1964-01-01,2.700000000000114,558.2999999999998,1001.1,4.915384615384616,-4.915384615384616,-100.0,4.915384615384616,0,1,4.915384615384616,10.572692667373188,0.0,70.4,117,2.150939040310664,-0.46491322220622683,BELOW_NORMAL
Matathwada,1964,FEB,0.2,1964-02-01,0.2000000000001137,178.09999999999982,995.1,4.394017094017094,-4.194017094017094,-95.44835635090448,4.194017094017094,0,1,4.394017094017094,8.661720090763716,0.0,63.5,117,1.9712531620683809,-0.4842014115059336,BELOW_NORMAL
Matathwada,1964,MAR,5.1,1964-03-01,5.3000000000001135,100.39999999999984,984.7,7.116239316239317,-2.016239316239317,-28.332932981023312,2.016239316239317,0,1,7.116239316239317,12.440409387770863,0.0,79.0,117,1.7481718692880026,-0.16207178183551701,BELOW_NORMAL
Matathwada,1964,APR,1.5,1964-04-01,6.8000000000001135,9.49999999999983,979.2,7.490598290598291,-5.990598290598291,-79.97489730716568,5.990598290598291,0,1,7.490598290598291,9.97530556878769,0.0,61.3,117,1.3317101227158372,-0.6005428354337956,BELOW_NORMAL
Matathwada,1964,MAY,1.3,1964-05-01,7.900000000000113,8.09999999999983,967.0,15.461538461538462,-14.16153846153846,-91.59203980099502,14.16153846153846,0,1,15.461538461538462,21.684719099871188,0.0,142.1,117,1.4024942701409226,-0.6530653404508515,BELOW_NORMAL
Matathwada,1964,JUN,120.3,1964-06-01,123.10000000000012,128.39999999999984,858.9,137.51880341880343,-17.218803418803432,-12.521053841898864,17.218803418803432,0,0,137.51880341880343,57.12683096231778,20.5,297.0,117,0.4154110531949744,-0.30141359373078763,BELOW_NORMAL
Matathwada,1964,JUL,246.5,1964-07-01,368.10000000000014,374.8999999999999,933.2,180.62564102564104,65.87435897435896,36.47010391232751,0.0,0,0,180.62564102564104,75.14839819093372,24.3,413.5,117,0.4160450186597034,0.8765903274077553,NORMAL_OR_WET
