subdivision,year,month,season,rainfall_mm,rainfall_3m,rainfall_6m,rainfall_12m,historical_monthly_mean,rainfall_anomaly,rainfall_anomaly_pct,rainfall_deficit_mm,rainfall_missing,rainfall_zscore,date,rainfall_lag_1m,rainfall_lag_2m,rainfall_lag_3m,rainfall_prev_3m,rainfall_prev_6m,rainfall_prev_12m,rainfall_trend_3m,month_sin,month_cos
Chhattisgarh,1916,MAR,PRE_MONSOON,2.1,28.60000000000006,176.80000000000007,1397.4,15.245299145299146,-13.145299145299148,-86.22526209564388,13.145299145299148,0,-0.6405427436598518,1916-03-01,26.5,0.0,0.0,26.500000000000057,425.70000000000005,1415.0,26.5,-2.4492935982947064e-16,1.0
Chhattisgarh,1916,APR,PRE_MONSOON,6.9,35.50000000000006,62.70000000000006,1387.7,16.53076923076923,-9.63076923076923,-58.259655653792464,9.63076923076923,0,-0.5639149709988194,1916-04-01,2.1,26.5,0.0,28.60000000000006,176.80000000000007,1397.3999999999999,2.1,0.8660254037844386,0.5000000000000001
Chhattisgarh,1916,MAY,PRE_MONSOON,20.2,29.200000000000056,55.70000000000005,1386.7,20.98974358974359,-0.7897435897435905,-3.7625213779623774,0.7897435897435905,0,-0.0386025248844215,1916-05-01,6.9,2.1,26.5,35.50000000000006,62.70000000000006,1387.7,-19.6,0.49999999999999994,0.8660254037844387
Chhattisgarh,1916,JUN,MONSOON,325.5,352.6000000000001,381.2000000000001,1580.9,197.85982905982905,127.64017094017096,64.51040190759237,0.0,0,1.4278694075380287,1916-06-01,20.2,6.9,2.1,29.200000000000056,55.70000000000005,1386.7,18.099999999999998,-0.4999999999999997,-0.8660254037844388
Chhattisgarh,1916,JUL,MONSOON,289.4,635.1000000000001,670.6,1505.6999999999998,398.082905982906,-108.682905982906,-27.301575714374664,108.682905982906,0,-1.185455157140059,1916-07-01,325.5,20.2,6.9,352.6000000000001,381.20000000000005,1580.9,318.6,1.2246467991473532e-16,-1.0
Chhattisgarh,1916,AUG,MONSOON,374.6,989.5,1018.7,1444.4,388.8282051282051,-14.228205128205104,-3.65925232288994,14.228205128205104,0,-0.1665218457017904,1916-08-01,289.4,325.5,20.2,635.1000000000001,670.6,1505.6999999999998,269.2,1.0,6.123233995736766e-17
Chhattisgarh,1916,SEP,MONSOON,199.2,863.2,1215.8,1392.6,218.1025641025641,-18.902564102564128,-8.666823418763236,18.902564102564128,0,-0.2520085155193972,1916-09-01,374.6,289.4,325.5,989.5,1018.7,1444.4,49.10000000000002,0.49999999999999994,-0.8660254037844387
Chhattisgarh,1916,OCT,POST_MONSOON,178.4,752.2,1387.3,1450.0,63.78034188034188,114.61965811965813,179.71000897846508,0.0,0,2.336054082487956,1916-10-01,199.2,374.6,289.4,863.2,1215.8,1392.6,-90.19999999999999,-0.5000000000000004,0.8660254037844384
Chhattisgarh,1916,NOV,POST_MONSOON,20.3,397.9,1387.4,1443.1,11.572649572649572,8.727350427350428,75.41358936484491,0.0,0,0.4460035354706713,1916-11-01,178.4,199.2,374.6,752.2,1387.3,1450.0,-196.20000000000002,-0.8660254037844386,0.5000000000000001
Chhattisgarh,1916,DEC,POST_MONSOON,0.0,198.70000000000007,1061.9,1443.1,5.158974358974359,-5.158974358974359,-100.0,5.158974358974359,0,-0.4905879750962075,1916-12-01,20.3,178.4,199.2,397.90000000000003,1387.4,1443.1,-178.89999999999998,-1.0,-1.8369701987210297e-16
Chhattisgarh,1917,JAN,WINTER,3.6,23.90000000000006,776.1,1446.7,14.023931623931624,-10.423931623931624,-74.32959531935641,10.423931623931624,0,-0.5723092361426924,1917-01-01,0.0,20.3,178.4,198.70000000000007,1061.9,1443.1,-178.4,0.8660254037844387,-0.4999999999999998
Chhattisgarh,1917,FEB,WINTER,63.7,67.30000000000007,465.2000000000001,1483.9,18.966666666666665,44.73333333333333,235.8523725834798,0.0,0,1.9493988983727373,1917-02-01,3.6,0.0,20.3,23.90000000000006,776.1,1446.7,-16.7,-0.8660254037844385,-0.5000000000000004
Chhattisgarh,1917,MAR,PRE_MONSOON,26.6,93.90000000000006,292.6000000000001,1508.4,15.245299145299146,11.354700854700855,74.48001345517744,0.0,0,0.5532906599168486,1917-03-01,63.7,3.6,0.0,67.30000000000007,465.20000000000005,1483.9,63.7,-2.4492935982947064e-16,1.0
Chhattisgarh,1917,APR,PRE_MONSOON,10.8,101.10000000000008,125.00000000000006,1512.3,16.53076923076923,-5.73076923076923,-34.66728711028385,5.73076923076923,0,-0.3355564324234188,1917-04-01,26.6,63.7,3.6,93.90000000000006,292.6000000000001,1508.4,23.0,0.8660254037844386,0.5000000000000001
Chhattisgarh,1917,MAY,PRE_MONSOON,44.0,81.40000000000006,148.70000000000005,1536.1,20.98974358974359,23.01025641025641,109.62619105790374,0.0,0,1.1247372023142823,1917-05-01,10.8,26.6,63.7,101.10000000000007,125.00000000000006,1512.3,-52.900000000000006,0.49999999999999994,0.8660254037844387
Chhattisgarh,1917,JUN,MONSOON,296.9,351.70000000000005,445.6,1507.5,197.85982905982905,99.04017094017092,50.055724504959045,0.0,0,1.107930435701887,1917-06-01,44.0,10.8,26.6,81.40000000000006,148.70000000000005,1536.1,17.4,-0.4999999999999997,-0.8660254037844388
Chhattisgarh,1917,JUL,MONSOON,374.0,714.9000000000001,816.0,1592.1,398.082905982906,-24.08290598290597,-6.049721206551912,24.08290598290597,0,-0.2626834904547493,1917-07-01,296.9,44.0,10.8,351.70000000000005,445.6,1507.5,286.09999999999997,1.2246467991473532e-16,-1.0
Chhattisgarh,1917,AUG,MONSOON,475.2,1146.1,1227.5,1692.6999999999998,388.8282051282051,86.37179487179486,22.21335636989508,0.0,0,1.0108647274220257,1917-08-01,374.0,296.9,44.0,714.9000000000001,816.0,1592.1,330.0,1.0,6.123233995736766e-17
Chhattisgarh,1917,SEP,MONSOON,287.8,1137.0,1488.6999999999998,1781.3000000000002,218.1025641025641,69.6974358974359,31.956266165059954,0.0,0,0.9292044857363344,1917-09-01,475.2,374.0,296.9,1146.1,1227.5,1692.6999999999998,178.3,0.49999999999999994,-0.8660254037844387
Chhattisgarh,1917,OCT,POST_MONSOON,144.1,907.1,1622.0,1747.0,63.78034188034188,80.31965811965811,125.93168326119292,0.0,0,1.636988526510743,1917-10-01,287.8,475.2,374.0,1137.0,1488.6999999999998,1781.3000000000002,-86.19999999999999,-0.5000000000000004,0.8660254037844384
Chhattisgarh,1917,NOV,POST_MONSOON,0.3,432.2000000000001,1578.3,1727.0,11.572649572649572,-11.272649572649572,-97.40768094534712,11.272649572649572,0,-0.5760788002470554,1917-11-01,144.1,287.8,475.2,907.1,1622.0,1747.0,-331.1,-0.8660254037844386,0.5000000000000001
Chhattisgarh,1917,DEC,POST_MONSOON,0.7,145.10000000000005,1282.1,1727.7,5.158974358974359,-4.458974358974359,-86.43141153081511,4.458974358974359,0,-0.4240221116760959,1917-12-01,0.3,144.1,287.8,432.20000000000005,1578.3,1727.0,-287.5,-1.0,-1.8369701987210297e-16
Chhattisgarh,1918,JAN,WINTER,14.1,15.100000000000056,922.2000000000002,1738.1999999999998,14.023931623931624,0.0760683760683758,0.5424183325207197,0.0,0,0.0041764121036978,1918-01-01,0.7,0.3,144.1,145.10000000000005,1282.1000000000001,1727.7,-143.4,0.8660254037844387,-0.4999999999999998
Chhattisgarh,1918,FEB,WINTER,4.5,19.30000000000005,451.50000000000006,1678.9999999999998,18.966666666666665,-14.466666666666663,-76.27416520210896,14.466666666666663,0,-0.6304315364335081,1918-02-01,14.1,0.7,0.3,15.100000000000056,922.2000000000002,1738.1999999999998,13.799999999999999,-0.8660254037844385,-0.5000000000000004
Chhattisgarh,1918,MAR,PRE_MONSOON,1.9,20.500000000000057,165.60000000000005,1654.3,15.245299145299146,-13.345299145299146,-87.53714189605876,13.345299145299146,0,-0.6502883224645595,1918-03-01,4.5,14.1,0.7,19.300000000000054,451.50000000000006,1678.9999999999998,3.8,-2.4492935982947064e-16,1.0
Chhattisgarh,1918,APR,PRE_MONSOON,10.7,17.10000000000006,32.20000000000006,1654.2,16.53076923076923,-5.830769230769231,-35.272219637040486,5.830769230769231,0,-0.3414117795663779,1918-04-01,1.9,4.5,14.1,20.500000000000057,165.60000000000005,1654.3,-12.2,0.8660254037844386,0.5000000000000001
Chhattisgarh,1918,MAY,PRE_MONSOON,48.3,60.900000000000055,80.20000000000006,1658.5,20.98974358974359,27.310256410256407,130.11238700219886,0.0,0,1.3349204303375777,1918-05-01,10.7,1.9,4.5,17.10000000000006,32.20000000000006,1654.2,6.199999999999999,0.49999999999999994,0.8660254037844387
Chhattisgarh,1918,JUN,MONSOON,431.2,490.2000000000001,510.7000000000001,1792.7999999999995,197.85982905982905,233.3401709401709,117.93205930124064,0.0,0,2.6103012020513203,1918-06-01,48.3,10.7,1.9,60.900000000000055,80.20000000000006,1658.5,46.4,-0.4999999999999997,-0.8660254037844388
Chhattisgarh,1918,JUL,MONSOON,238.0,717.5,734.6,1656.7999999999995,398.082905982906,-160.08290598290597,-40.21345894962394,160.08290598290597,0,-1.7460989357171846,1918-07-01,431.2,48.3,10.7,490.20000000000005,510.70000000000005,1792.7999999999997,420.5,1.2246467991473532e-16,-1.0
Chhattisgarh,1918,AUG,MONSOON,490.9,1160.1,1221.0,1672.5,388.8282051282051,102.07179487179484,26.2511292970991,0.0,0,1.1946119361500964,1918-08-01,238.0,431.2,48.3,717.5,734.6,1656.7999999999997,189.7,1.0,6.123233995736766e-17
Chhattisgarh,1918,SEP,MONSOON,122.5,851.4000000000001,1341.6,1507.1999999999998,218.1025641025641,-95.60256410256412,-43.83376440159887,95.60256410256412,0,-1.2745710120917966,1918-09-01,490.9,238.0,431.2,1160.1000000000001,1221.0,1672.5,59.69999999999999,0.49999999999999994,-0.8660254037844387
Chhattisgarh,1918,OCT,POST_MONSOON,1.7,615.1,1332.6,1364.8,63.78034188034188,-62.08034188034188,-97.3346019323801,62.08034188034188,0,-1.265254481394655,1918-10-01,122.5,490.9,238.0,851.4000000000001,1341.6000000000001,1507.1999999999998,-115.5,-0.5000000000000004,0.8660254037844384
Chhattisgarh,1918,NOV,POST_MONSOON,4.7,128.90000000000006,1289.0000000000002,1369.2,11.572649572649572,-6.872649572649572,-59.38700147710488,6.872649572649572,0,-0.3512206863891555,1918-11-01,1.7,122.5,490.9,615.1,1332.6000000000001,1364.8,-489.2,-0.8660254037844386,0.5000000000000001
Chhattisgarh,1918,DEC,POST_MONSOON,8.8,15.200000000000058,866.6000000000001,1377.3,5.158974358974359,3.6410256410256414,70.57654075546719,0.0,0,0.3462400221851962,1918-12-01,4.7,1.7,122.5,128.90000000000006,1289.0000000000002,1369.2,-117.8,-1.0,-1.8369701987210297e-16
Chhattisgarh,1919,JAN,WINTER,98.3,111.80000000000004,726.9000000000001,1461.5,14.023931623931624,84.27606837606837,600.9446611409068,0.0,0,4.627042277089036,1919-01-01,8.8,4.7,1.7,15.200000000000058,866.6000000000001,1377.3,7.1000000000000005,0.8660254037844387,-0.4999999999999998
Chhattisgarh,1919,FEB,WINTER,65.2,172.30000000000007,301.20000000000005,1522.2,18.966666666666665,46.23333333333333,243.7609841827768,0.0,0,2.0147662235789765,1919-02-01,98.3,8.8,4.7,111.80000000000005,726.9000000000001,1461.5,93.6,-0.8660254037844385,-0.5000000000000004
Chhattisgarh,1919,MAR,PRE_MONSOON,30.1,193.60000000000005,208.80000000000007,1550.4,15.245299145299146,14.854700854700855,97.43790996243764,0.0,0,0.7238382889992343,1919-03-01,65.2,98.3,8.8,172.30000000000007,301.20000000000005,1522.2,56.400000000000006,-2.4492935982947064e-16,1.0
Chhattisgarh,1919,APR,PRE_MONSOON,13.5,108.80000000000008,220.60000000000008,1553.1999999999998,16.53076923076923,-3.0307692307692307,-18.334108887854818,3.0307692307692307,0,-0.1774620595635262,1919-04-01,30.1,65.2,98.3,193.60000000000005,208.80000000000007,1550.3999999999999,-68.19999999999999,0.8660254037844386,0.5000000000000001
Chhattisgarh,1919,MAY,PRE_MONSOON,33.0,76.60000000000005,248.9000000000001,1537.9,20.98974358974359,12.01025641025641,57.2196432934278,0.0,0,0.5870591771384108,1919-05-01,13.5,30.1,65.2,108.80000000000007,220.60000000000008,1553.1999999999998,-51.7,0.49999999999999994,0.8660254037844387
Chhattisgarh,1919,JUN,MONSOON,396.5,443.00000000000006,636.6000000000001,1503.1999999999998,197.85982905982905,198.6401709401709,100.39439126377994,0.0,0,2.222123498459918,1919-06-01,33.0,13.5,30.1,76.60000000000005,248.90000000000006,1537.8999999999999,2.8999999999999986,-0.4999999999999997,-0.8660254037844388
Chhattisgarh,1919,JUL,MONSOON,392.9,822.4000000000001,931.2,1658.1,398.082905982906,-5.182905982905993,-1.3019664760808771,5.182905982905993,0,-0.0565323734293082,1919-07-01,396.5,33.0,13.5,443.00000000000006,636.6000000000001,1503.1999999999998,383.0,1.2246467991473532e-16,-1.0
Chhattisgarh,1919,AUG,MONSOON,511.2,1300.6,1377.2,1678.4,388.8282051282051,122.37179487179486,31.47194397367501,0.0,0,1.4321959066711052,1919-08-01,392.9,396.5,33.0,822.4000000000001,931.2,1658.1,359.9,1.0,6.123233995736766e-17
Chhattisgarh,1919,SEP,MONSOON,152.4,1056.5,1499.5000000000002,1708.3,218.1025641025641,-65.70256410256411,-30.12461791676464,65.70256410256411,0,-0.8759449541059459,1919-09-01,511.2,392.9,396.5,1300.6,1377.2,1678.4,114.69999999999999,0.49999999999999994,-0.8660254037844387
Chhattisgarh,1919,OCT,POST_MONSOON,150.6,814.2,1636.6,1857.2,63.78034188034188,86.81965811965811,136.12291116679845,0.0,0,1.7694645065064245,1919-10-01,152.4,511.2,392.9,1056.5,1499.5000000000002,1708.3,-240.49999999999997,-0.5000000000000004,0.8660254037844384
Chhattisgarh,1919,NOV,POST_MONSOON,13.9,316.90000000000003,1617.5000000000002,1866.4,11.572649572649572,2.327350427350428,20.110782865583463,0.0,0,0.1189371880409987,1919-11-01,150.6,152.4,511.2,814.2,1636.6000000000001,1857.1999999999998,-360.6,-0.8660254037844386,0.5000000000000001
Chhattisgarh,1919,DEC,POST_MONSOON,1.4,165.90000000000006,1222.4,1859.0,5.158974358974359,-3.75897435897436,-72.86282306163022,3.75897435897436,0,-0.3574562482559842,1919-12-01,13.9,150.6,152.4,316.90000000000003,1617.5000000000002,1866.3999999999999,-138.5,-1.0,-1.8369701987210297e-16
Chhattisgarh,1920,JAN,WINTER,1.7,17.000000000000057,831.2,1762.4,14.023931623931624,-12.323931623931625,-87.87786445636276,12.323931623931625,0,-0.6766256867777535,1920-01-01,1.4,13.9,150.6,165.90000000000006,1222.3999999999999,1859.0,-149.2,0.8660254037844387,-0.4999999999999998
Chhattisgarh,1920,FEB,WINTER,2.6,5.700000000000057,322.6000000000001,1699.8,18.966666666666665,-16.366666666666664,-86.29173989455184,16.366666666666664,0,-0.7132301483614112,1920-02-01,1.7,1.4,13.9,17.000000000000057,831.2,1762.4,-12.200000000000001,-0.8660254037844385,-0.5000000000000004
Chhattisgarh,1920,MAR,PRE_MONSOON,21.9,26.200000000000056,192.10000000000005,1691.6,15.245299145299146,6.654700854700852,43.650838145428025,0.0,0,0.3242695580062161,1920-03-01,2.6,1.7,1.4,5.700000000000057,322.6000000000001,1699.8,1.2000000000000002,-2.4492935982947064e-16,1.0
Chhattisgarh,1920,APR,PRE_MONSOON,25.6,50.10000000000006,67.10000000000005,1703.7,16.53076923076923,9.06923076923077,54.86272684969754,0.0,0,0.5310349447345113,1920-04-01,21.9,2.6,1.7,26.200000000000056,192.10000000000005,1691.6,20.2,0.8660254037844386,0.5000000000000001
Chhattisgarh,1920,MAY,PRE_MONSOON,23.4,70.90000000000006,76.60000000000005,1694.1,20.98974358974359,2.410256410256409,11.483019789885162,0.0,0,0.1178129006212864,1920-05-01,25.6,21.9,2.6,50.10000000000006,67.10000000000005,1703.7,23.0,0.49999999999999994,0.8660254037844387
Chhattisgarh,1920,JUN,MONSOON,97.0,146.00000000000006,172.20000000000005,1394.6,197.85982905982905,-100.85982905982904,-50.97539482323669,100.85982905982904,0,-1.1282863639500238,1920-06-01,23.4,25.6,21.9,70.90000000000006,76.60000000000005,1694.1,1.5,-0.4999999999999997,-0.8660254037844388
Chhattisgarh,1920,JUL,MONSOON,542.5,662.9000000000001,713.0,1544.1999999999998,398.082905982906,144.41709401709403,36.278145041298366,0.0,0,1.5752246163593708,1920-07-01,97.0,23.4,25.6,146.00000000000006,172.20000000000005,1394.6,71.4,1.2246467991473532e-16,-1.0
Chhattisgarh,1920,AUG,MONSOON,391.5,1031.0,1101.9,1424.5,388.8282051282051,2.671794871794873,0.6871401911067445,0.0,0,0.031269735667916,1920-08-01,542.5,97.0,23.4,662.9000000000001,713.0,1544.1999999999998,519.1,1.0,6.123233995736766e-17
Chhattisgarh,1920,SEP,MONSOON,92.0,1026.0,1172.0,1364.1,218.1025641025641,-126.10256410256412,-57.81801081589466,126.10256410256412,0,-1.681196255187731,1920-09-01,391.5,542.5,97.0,1031.0,1101.9,1424.5,294.5,0.49999999999999994,-0.8660254037844387
Chhattisgarh,1920,OCT,POST_MONSOON,5.2,488.7000000000001,1151.6,1218.7,63.78034188034188,-58.58034188034188,-91.8470176755156,58.58034188034188,0,-1.1939212613969798,1920-10-01,92.0,391.5,542.5,1026.0,1172.0,1364.1,-450.5,-0.5000000000000004,0.8660254037844384
Chhattisgarh,1920,NOV,POST_MONSOON,0.0,97.20000000000012,1128.1999999999998,1204.8,11.572649572649572,-11.572649572649572,-100.0,11.572649572649572,0,-0.5914100352828213,1920-11-01,5.2,92.0,391.5,488.7000000000001,1151.6,1218.7,-386.3,-0.8660254037844386,0.5000000000000001
Chhattisgarh,1920,DEC,POST_MONSOON,0.0,5.200000000000114,1031.1999999999998,1203.4,5.158974358974359,-5.158974358974359,-100.0,5.158974358974359,0,-0.4905879750962075,1920-12-01,0.0,5.2,92.0,97.20000000000012,1128.1999999999998,1204.8,-92.0,-1.0,-1.8369701987210297e-16
Chhattisgarh,1921,JAN,WINTER,39.6,39.60000000000012,528.3,1241.3,14.023931623931624,25.576068376068378,182.37445148707948,0.0,0,1.40421298641636,1921-01-01,0.0,0.0,5.2,5.200000000000114,1031.1999999999998,1203.3999999999999,-5.2,0.8660254037844387,-0.4999999999999998
Chhattisgarh,1921,FEB,WINTER,1.6,41.20000000000012,138.4,1240.3,18.966666666666665,-17.366666666666664,-91.56414762741652,17.366666666666664,0,-0.7568083651655707,1921-02-01,39.6,0.0,0.0,39.600000000000115,528.3,1241.3,39.6,-0.8660254037844385,-0.5000000000000004
Chhattisgarh,1921,MAR,PRE_MONSOON,0.0,41.20000000000012,46.400000000000006,1218.4,15.245299145299146,-15.245299145299146,-100.0,15.245299145299146,0,-0.7428713211092832,1921-03-01,1.6,39.6,0.0,41.20000000000012,138.4,1240.3,1.6,-2.4492935982947064e-16,1.0
Chhattisgarh,1921,APR,PRE_MONSOON,6.2,7.800000000000114,47.400000000000006,1199.0,16.53076923076923,-10.330769230769231,-62.494183341088885,10.330769230769231,0,-0.6049024009995323,1921-04-01,0.0,1.6,39.6,41.20000000000012,46.400000000000006,1218.4,-39.6,0.8660254037844386,0.5000000000000001
Chhattisgarh,1921,MAY,PRE_MONSOON,0.0,6.200000000000115,47.400000000000006,1175.6,20.98974358974359,-20.98974358974359,-100.0,20.98974358974359,0,-1.025974898389204,1921-05-01,6.2,0.0,1.6,7.800000000000114,47.400000000000006,1199.0,4.6,0.49999999999999994,0.8660254037844387
Chhattisgarh,1921,JUN,MONSOON,335.4,341.6000000000001,382.8,1414.0,197.85982905982905,137.54017094017092,69.51394408542696,0.0,0,1.538617513173616,1921-06-01,0.0,6.2,0.0,6.200000000000115,47.400000000000006,1175.6,0.0,-0.4999999999999997,-0.8660254037844388
Chhattisgarh,1921,JUL,MONSOON,311.4,646.8000000000001,654.5999999999999,1182.9,398.082905982906,-86.682905982906,-21.77508872652478,86.682905982906,0,-0.9454908939358412,1921-07-01,335.4,0.0,6.2,341.6000000000001,382.79999999999995,1414.0,329.2,1.2246467991473532e-16,-1.0
Chhattisgarh,1921,AUG,MONSOON,401.8,1048.6,1054.8,1193.2,388.8282051282051,12.971794871794884,3.336124977743783,0.0,0,0.151817267508625,1921-08-01,311.4,335.4,0.0,646.8000000000001,654.5999999999999,1182.9,311.4,1.0,6.123233995736766e-17
Chhattisgarh,1921,SEP,MONSOON,210.9,924.1,1265.6999999999998,1312.1,218.1025641025641,-7.202564102564111,-3.3023747942628767,7.202564102564111,0,-0.0960244058727597,1921-09-01,401.8,311.4,335.4,1048.6000000000001,1054.8,1193.2,66.40000000000003,0.49999999999999994,-0.8660254037844387
Chhattisgarh,1921,OCT,POST_MONSOON,12.3,625.0000000000001,1271.8,1319.2,63.78034188034188,-51.48034188034188,-80.71506104016188,51.48034188034188,0,-1.049216729401697,1921-10-01,210.9,401.8,311.4,924.1000000000001,1265.6999999999998,1312.1,-100.49999999999997,-0.5000000000000004,0.8660254037844384
Chhattisgarh,1921,NOV,POST_MONSOON,0.0,223.20000000000013,1271.8,1319.2,11.572649572649572,-11.572649572649572,-100.0,11.572649572649572,0,-0.5914100352828213,1921-11-01,12.3,210.9,401.8,625.0000000000001,1271.8,1319.2,-389.5,-0.8660254037844386,0.5000000000000001
Chhattisgarh,1921,DEC,POST_MONSOON,0.0,12.300000000000114,936.4,1319.2,5.158974358974359,-5.158974358974359,-100.0,5.158974358974359,0,-0.4905879750962075,1921-12-01,0.0,12.3,210.9,223.20000000000013,1271.8,1319.2,-210.9,-1.0,-1.8369701987210297e-16
Chhattisgarh,1922,JAN,WINTER,21.1,21.100000000000115,646.1,1300.7,14.023931623931624,7.076068376068378,50.45709410043882,0.0,0,0.3885001776012914,1922-01-01,0.0,0.0,12.3,12.300000000000114,936.4,1319.2,-12.3,0.8660254037844387,-0.4999999999999998
Chhattisgarh,1922,FEB,WINTER,1.2,22.300000000000114,245.5,1300.3,18.966666666666665,-17.766666666666666,-93.6731107205624,17.766666666666666,0,-0.7742396518872346,1922-02-01,21.1,0.0,0.0,21.100000000000115,646.1,1300.7,21.1,-0.8660254037844385,-0.5000000000000004
Chhattisgarh,1922,MAR,PRE_MONSOON,0.5,22.800000000000114,35.1,1300.8,15.245299145299146,-14.745299145299146,-96.72030049896284,14.745299145299146,0,-0.7185073740975139,1922-03-01,1.2,21.1,0.0,22.300000000000114,245.5,1300.3,1.2,-2.4492935982947064e-16,1.0
Chhattisgarh,1922,APR,PRE_MONSOON,12.7,14.400000000000112,35.5,1307.3000000000002,16.53076923076923,-3.830769230769232,-23.17356910190787,3.830769230769232,0,-0.2243048367071981,1922-04-01,0.5,1.2,21.1,22.800000000000114,35.1,1300.8,-20.6,0.8660254037844386,0.5000000000000001
Chhattisgarh,1922,MAY,PRE_MONSOON,9.5,22.70000000000012,45.0,1316.8000000000002,20.98974358974359,-11.48974358974359,-54.7397996579526,11.48974358974359,0,-0.5616166039191329,1922-05-01,12.7,0.5,1.2,14.400000000000112,35.5,1307.3000000000002,11.5,0.49999999999999994,0.8660254037844387
Chhattisgarh,1922,JUN,MONSOON,180.2,202.4000000000001,225.2,1161.6,197.85982905982905,-17.659829059829065,-8.925424197394342,17.659829059829065,0,-0.1975548095176126,1922-06-01,9.5,12.7,0.5,22.700000000000113,45.0,1316.8000000000002,9.0,-0.4999999999999997,-0.8660254037844388
Chhattisgarh,1922,JUL,MONSOON,416.7,606.4000000000001,620.8,1266.9,398.082905982906,18.61709401709402,4.676687628956731,0.0,0,0.203065329491618,1922-07-01,180.2,9.5,12.7,202.4000000000001,225.2,1161.6,167.5,1.2246467991473532e-16,-1.0
Chhattisgarh,1922,AUG,MONSOON,305.2,902.1,924.8,1170.3,388.8282051282051,-83.62820512820514,-21.5077517590657,83.62820512820514,0,-0.978754730143072,1922-08-01,416.7,180.2,9.5,606.4000000000001,620.8,1266.9,407.2,1.0,6.123233995736766e-17
Chhattisgarh,1922,SEP,MONSOON,297.6,1019.5,1221.9,1257.0,218.1025641025641,79.4974358974359,36.44956501293205,0.0,0,1.0598578425343728,1922-09-01,305.2,416.7,180.2,902.1000000000001,924.8,1170.3,125.0,0.49999999999999994,-0.8660254037844387
Chhattisgarh,1922,OCT,POST_MONSOON,23.5,626.3000000000002,1232.6999999999998,1268.2,63.78034188034188,-40.28034188034188,-63.154791418195465,40.28034188034188,0,-0.8209504254091374,1922-10-01,297.6,305.2,416.7,1019.5,1221.9,1257.0,-119.09999999999997,-0.5000000000000004,0.8660254037844384
Chhattisgarh,1922,NOV,POST_MONSOON,38.9,360.0000000000001,1262.1,1307.1,11.572649572649572,27.327350427350424,236.13737075332347,0.0,0,1.396540107688157,1922-11-01,23.5,297.6,305.2,626.3000000000002,1232.6999999999998,1268.2,-281.7,-0.8660254037844386,0.5000000000000001
Chhattisgarh,1922,DEC,POST_MONSOON,1.7,64.10000000000011,1083.6,1308.8,5.158974358974359,-3.458974358974359,-67.04771371769384,3.458974358974359,0,-0.3289280210759364,1922-12-01,38.9,23.5,297.6,360.0000000000001,1262.1,1307.1,-258.70000000000005,-1.0,-1.8369701987210297e-16
Chhattisgarh,1923,JAN,WINTER,3.9,44.500000000000114,670.8000000000001,1291.6,14.023931623931624,-10.123931623931623,-72.19039492930278,10.123931623931623,0,-0.5558382176213669,1923-01-01,1.7,38.9,23.5,64.10000000000011,1083.6000000000001,1308.8,-21.8,0.8660254037844387,-0.4999999999999998
Chhattisgarh,1923,FEB,WINTER,27.1,32.70000000000012,392.7000000000001,1317.5,18.966666666666665,8.133333333333336,42.88224956063271,0.0,0,0.3544361633404978,1923-02-01,3.9,1.7,38.9,44.500000000000114,670.8000000000001,1291.6000000000001,-35.0,-0.8660254037844385,-0.5000000000000004
Chhattisgarh,1923,MAR,PRE_MONSOON,15.2,46.20000000000012,110.30000000000004,1332.2,15.245299145299146,-0.0452991452991469,-0.2971351684700448,0.0452991452991469,0,-0.0022073319514937,1923-03-01,27.1,3.9,1.7,32.70000000000012,392.7000000000001,1317.5,25.400000000000002,-2.4492935982947064e-16,1.0
Chhattisgarh,1923,APR,PRE_MONSOON,9.7,52.000000000000114,96.50000000000006,1329.2,16.53076923076923,-6.830769230769231,-41.3215449046068,6.830769230769231,0,-0.3999652509959677,1923-04-01,15.2,27.1,3.9,46.20000000000012,110.30000000000005,1332.2,11.299999999999999,0.8660254037844386,0.5000000000000001
Chhattisgarh,1923,MAY,PRE_MONSOON,5.3,30.20000000000012,62.900000000000055,1325.0,20.98974358974359,-15.689743589743587,-74.7495724407525,15.689743589743587,0,-0.7669118498953748,1923-05-01,9.7,15.2,27.1,52.000000000000114,96.50000000000006,1329.2,-17.400000000000002,0.49999999999999994,0.8660254037844387
Chhattisgarh,1923,JUN,MONSOON,103.8,118.80000000000013,165.00000000000006,1248.6,197.85982905982905,-94.05982905982906,-47.53861837785534,94.05982905982906,0,-1.0522169580589134,1923-06-01,5.3,9.7,15.2,30.200000000000117,62.900000000000055,1325.0,-9.899999999999999,-0.4999999999999997,-0.8660254037844388
Chhattisgarh,1923,JUL,MONSOON,374.6,483.70000000000016,535.7,1206.5,398.082905982906,-23.482905982905947,-5.898998834156,23.482905982905947,0,-0.2561390105491795,1923-07-01,103.8,5.3,9.7,118.80000000000011,165.00000000000006,1248.6,94.1,1.2246467991473532e-16,-1.0
Chhattisgarh,1923,AUG,MONSOON,582.3,1060.7,1090.9,1483.6,388.8282051282051,193.47179487179483,49.75765449114037,0.0,0,2.2643249856880368,1923-08-01,374.6,103.8,5.3,483.70000000000016,535.7,1206.5,369.3,1.0,6.123233995736766e-17
