subdivision,year,month,season,rainfall_mm,rainfall_3m,rainfall_6m,rainfall_12m,historical_monthly_mean,rainfall_anomaly,rainfall_anomaly_pct,rainfall_deficit_mm,rainfall_missing,rainfall_zscore,target_3m_stress,date,rainfall_lag_1m,rainfall_lag_2m,rainfall_lag_3m,rainfall_prev_3m,rainfall_prev_6m,rainfall_prev_12m,rainfall_trend_3m,month_sin,month_cos,target_3m_severe_anomaly,original_month,actual,predicted_probability,predicted,error_type
Vidarbha,2010,7.0,2,454.5,601.1999999999996,610.9000000000004,997.5000000000002,330.142735042735,124.357264957265,37.667727245661695,0.0,0,1.3329220067593015,0,2010-07-01,144.8,1.9,0.3,146.99999999999957,170.4000000000004,853.8000000000002,144.5,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.32927063,1,FALSE_POSITIVE
Jammu & Kashmir,2001,1.0,0,17.4,76.59999999999974,274.8,842.5,102.76495726495726,-85.36495726495727,-83.06815819021085,85.36495726495727,0,-1.2652313020719173,0,2001-01-01,38.2,21.0,1.4,60.59999999999975,451.1,984.6,36.8,0.4999999999999999,0.8660254037844387,0,JAN,0,0.32917523,1,FALSE_POSITIVE
Jharkhand,2005,8.0,2,214.5,638.0999999999999,688.9000000000002,1069.8,325.44358974358977,-110.94358974358975,-34.08996005452125,110.94358974358975,0,-1.477292285649318,0,2005-08-01,266.4,157.2,23.5,447.0999999999999,491.9000000000002,1182.3,242.9,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.32904252,1,FALSE_POSITIVE
Himachal Pradesh,2014,3.0,1,125.2,319.6999999999998,382.9000000000002,1192.6,100.88547008547008,24.31452991452992,24.10112169168728,0.0,0,0.3680170032581517,0,2014-03-01,124.9,69.6,24.8,219.29999999999984,323.5000000000002,1144.0,100.1,1.0,6.123233995736766e-17,0,MAR,0,0.32825592,1,FALSE_POSITIVE
Jammu & Kashmir,2012,7.0,2,118.8,200.29999999999967,427.9,838.1,179.9586206896552,-61.1586206896552,-33.984824097493686,61.1586206896552,0,-0.7653396380845059,0,2012-07-01,32.6,48.9,86.6,168.09999999999965,460.0,800.9,-53.99999999999999,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.32784668,1,FALSE_POSITIVE
Gujarat Region,2014,5.0,1,1.3,2.500000000000284,8.299999999999773,1121.0999999999997,5.715384615384615,-4.415384615384615,-77.25437415881561,4.415384615384615,0,-0.3181376070397549,0,2014-05-01,1.0,0.2,0.1,1.3000000000002845,7.099999999999772,1119.7999999999995,0.9,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.32780898,1,FALSE_POSITIVE
Jammu & Kashmir,2007,8.0,2,196.8,473.0999999999997,813.0,1379.5,180.8128205128205,15.987179487179503,8.841839556419028,0.0,0,0.2262071804638767,0,2007-08-01,132.4,143.9,65.6,341.8999999999997,732.9000000000001,1514.2,66.80000000000001,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.32740313,1,FALSE_POSITIVE
Arunachal Pradesh,2005,2.0,0,167.6,231.20000000000067,700.0999999999991,2684.7,90.88367346938776,76.71632653061224,84.4115599667662,0.0,0,1.6614385088420731,0,2005-02-01,48.4,15.2,5.6,69.20000000000067,775.4999999999991,2556.2,42.8,0.8660254037844386,0.5000000000000001,0,FEB,0,0.327357,1,FALSE_POSITIVE
Orissa,2017,8.0,2,301.7,860.8999999999995,954.6,1326.9,354.62820512820514,-52.92820512820515,-14.924984635407256,52.92820512820515,0,-0.6544550031661153,0,2017-08-01,349.7,209.5,55.2,614.3999999999996,652.8999999999999,1346.0,294.5,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.32724148,1,FALSE_POSITIVE
Andaman & Nicobar Islands,2002,2.0,0,0.0,102.39999999999964,926.9999999999992,2986.7,27.685714285714287,-27.685714285714287,-100.0,27.685714285714287,0,-0.7261803680919325,0,2002-02-01,10.6,91.8,222.6,324.99999999999966,1395.999999999999,3002.4,-212.0,0.8660254037844386,0.5000000000000001,0,FEB,0,0.3268405,1,FALSE_POSITIVE
Bihar,2002,3.0,1,2.2,26.900000000000343,208.6999999999996,1269.5,10.194017094017097,-7.994017094017095,-78.41871384254213,7.994017094017095,0,-0.6855333313413763,0,2002-03-01,11.3,13.4,0.0,24.700000000000344,481.29999999999967,1270.3,11.3,1.0,6.123233995736766e-17,0,MAR,0,0.326816,1,FALSE_POSITIVE
Jammu & Kashmir,2006,2.0,0,92.3,293.0999999999997,379.5,1285.7,114.76581196581196,-22.46581196581197,-19.57535225952516,22.46581196581197,0,-0.3369029283764208,0,2006-02-01,200.3,0.5,21.8,222.59999999999968,364.9,1596.9,178.5,0.8660254037844386,0.5000000000000001,0,FEB,0,0.32672134,1,FALSE_POSITIVE
Tamil Nadu,2012,4.0,1,35.5,38.09999999999989,312.6,852.8000000000001,44.42820512820513,-8.928205128205128,-20.09580423616321,8.928205128205128,0,-0.3186015570801433,0,2012-04-01,2.5,0.1,3.0,5.599999999999886,477.5,908.8,-0.5,0.8660254037844387,-0.4999999999999998,0,APR,0,0.3264988,1,FALSE_POSITIVE
Himachal Pradesh,2005,2.0,0,222.9,420.0999999999998,581.7000000000003,1119.8000000000002,90.06495726495727,132.83504273504275,147.488042818099,0.0,0,2.545116466096771,0,2005-02-01,147.8,49.4,9.3,206.4999999999998,561.3000000000002,939.9,138.5,0.8660254037844386,0.5000000000000001,0,FEB,0,0.32649696,1,FALSE_POSITIVE
Arunachal Pradesh,2012,9.0,2,724.9,1679.8000000000009,2916.399999999999,3227.5,432.0050505050505,292.89494949494946,67.79896419093491,0.0,0,1.4613345582157014,0,2012-09-01,316.0,638.9,645.8,1600.7000000000007,2325.699999999999,2789.3,-329.79999999999995,-1.0,-1.8369701987210294e-16,0,SEP,0,0.32630327,1,FALSE_POSITIVE
Coastal Andhra Pradesh,2016,4.0,1,3.0,7.5,92.30000000000034,979.7,26.384615384615383,-23.384615384615383,-88.62973760932945,23.384615384615383,0,-1.0977014552050517,0,2016-04-01,3.6,0.9,1.6,6.1,149.00000000000034,1009.0,2.0,0.8660254037844387,-0.4999999999999998,0,APR,0,0.32622004,1,FALSE_POSITIVE
Konkan & Goa,2004,9.0,2,293.3,2207.1000000000004,2943.0,2999.299999999999,353.6051282051282,-60.3051282051282,-17.05437036822183,60.3051282051282,0,-0.3697030448512019,0,2004-09-01,1011.5,902.3,678.6,2592.4000000000005,2649.7000000000003,3004.699999999999,332.9,-1.0,-1.8369701987210294e-16,0,SEP,0,0.3261343,1,FALSE_POSITIVE
Vidarbha,2003,4.0,1,2.7,10.699999999999546,12.700000000000228,926.4,9.31794871794872,-6.617948717948718,-71.02366538249862,6.617948717948718,0,-0.5052464168649112,0,2003-04-01,3.6,4.4,0.0,7.999999999999545,45.20000000000023,926.6,3.6,0.8660254037844387,-0.4999999999999998,0,APR,0,0.32607213,1,FALSE_POSITIVE
Orissa,2005,3.0,1,24.3,57.69999999999938,209.1,1326.9,21.15811965811966,3.1418803418803414,14.849525348414458,0.0,0,0.1422415880636228,0,2005-03-01,4.0,29.4,0.0,33.39999999999937,332.9,1309.0,4.0,1.0,6.123233995736766e-17,0,MAR,0,0.3260553,1,FALSE_POSITIVE
Madhya Maharashtra,2009,4.0,1,0.4,2.9000000000000004,7.499999999999773,901.0,9.00940170940171,-8.609401709401709,-95.5601935300256,8.609401709401709,0,-0.917909205485574,0,2009-04-01,0.8,1.7,0.0,2.5,63.699999999999775,901.2000000000002,0.8,0.8660254037844387,-0.4999999999999998,0,APR,0,0.3258087,1,FALSE_POSITIVE
Sub Himalayan West Bengal & Sikkim,2000,9.0,2,465.8,1538.2000000000016,2699.4000000000005,3062.6,421.69829059829055,44.101709401709456,10.45811908299166,0.0,0,0.3908730659479749,0,2000-09-01,498.1,574.3,649.6,1722.0000000000014,2288.7000000000007,3000.9,-151.5,-1.0,-1.8369701987210294e-16,0,SEP,0,0.3255487,1,FALSE_POSITIVE
Jammu & Kashmir,2013,8.0,2,219.1,424.6999999999996,561.4,941.0,180.8128205128205,38.287179487179486,21.17503580696853,0.0,0,0.5417362660283247,0,2013-08-01,125.1,80.5,47.4,252.9999999999997,478.7000000000001,986.8,77.69999999999999,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.32552242,1,FALSE_POSITIVE
Gujarat Region,2002,7.0,2,45.8,280.0000000000002,280.09999999999974,587.8999999999996,350.382905982906,-304.582905982906,-86.92858606457405,304.582905982906,0,-1.9537961454506407,0,2002-07-01,234.2,0.0,0.0,234.20000000000024,238.39999999999972,862.0999999999997,234.2,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.32550392,1,FALSE_POSITIVE
Madhya Maharashtra,2013,4.0,1,5.7,11.8,14.099999999999772,698.9000000000002,9.00940170940171,-3.309401709401709,-36.732757802865,3.309401709401709,0,-0.3528387216956361,0,2013-04-01,0.8,5.3,0.1,6.199999999999999,103.59999999999978,696.2000000000002,0.7000000000000001,0.8660254037844387,-0.4999999999999998,0,APR,0,0.3254139,1,FALSE_POSITIVE
Orissa,2013,3.0,1,2.1,13.199999999999545,154.39999999999995,1363.8,21.15811965811966,-19.05811965811965,-90.07473237729752,19.05811965811965,0,-0.8628136372803763,0,2013-03-01,7.8,3.3,3.1,14.199999999999545,394.69999999999993,1362.6,4.699999999999999,1.0,6.123233995736766e-17,0,MAR,0,0.32533985,1,FALSE_POSITIVE
Arunachal Pradesh,2014,6.0,2,415.8,801.5000000000009,1002.6999999999992,2070.6,641.8173469387755,-226.01734693877543,-35.21521317814051,226.01734693877543,0,-0.7366385603956679,0,2014-06-01,299.0,86.7,80.3,466.0000000000009,601.4999999999991,1944.8,218.7,1.2246467991473532e-16,-1.0,0,JUN,0,0.32514024,1,FALSE_POSITIVE
Coastal Andhra Pradesh,2001,4.0,1,54.1,77.89999999999989,105.50000000000034,1012.5,26.384615384615383,27.71538461538461,105.04373177842568,0.0,0,1.3009928760209872,0,2001-04-01,20.0,3.8,4.6,28.399999999999885,121.00000000000034,977.5,15.4,0.8660254037844387,-0.4999999999999998,0,APR,0,0.32473004,1,FALSE_POSITIVE
Haryana Delhi & Chandigarh,2009,4.0,1,11.7,23.3,33.099999999999994,720.8999999999999,7.545299145299145,4.154700854700854,55.06343452650656,0.0,0,0.3256934720973712,0,2009-04-01,5.7,5.9,4.1,15.7,29.8,722.5999999999998,1.6000000000000003,0.8660254037844387,-0.4999999999999998,0,APR,0,0.32446843,1,FALSE_POSITIVE
Chhattisgarh,2000,8.0,2,215.6,718.7000000000006,730.0999999999999,1079.4999999999998,388.8282051282051,-173.22820512820513,-44.55134757291797,173.22820512820513,0,-2.0274012207185588,0,2000-08-01,322.4,180.7,9.3,512.4000000000005,514.4999999999999,1272.6,313.1,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.32429954,1,FALSE_POSITIVE
Telangana,2011,8.0,2,225.9,578.0000000000001,615.4999999999997,1025.7,214.2709401709401,11.629059829059829,5.427268774656257,0.0,0,0.1338914964987764,0,2011-08-01,268.2,83.9,9.3,361.4000000000001,401.4999999999996,1107.9,258.9,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.32424197,1,FALSE_POSITIVE
East Madhya Pradesh,2000,3.0,1,0.1,0.1999999999995452,79.20000000000068,1421.4000000000003,13.571794871794872,-13.471794871794874,-99.2631777819762,13.471794871794874,0,-0.781316541066777,0,2000-03-01,0.0,0.1,0.0,0.0999999999995452,601.8000000000008,1421.3000000000002,0.0,1.0,6.123233995736766e-17,0,MAR,0,0.3240574,1,FALSE_POSITIVE
Arunachal Pradesh,2017,7.0,2,437.8,1065.700000000001,1721.899999999999,2594.4,691.1653061224489,-253.36530612244889,-36.65770024596141,253.36530612244889,0,-0.7237161268644926,0,2017-07-01,370.8,257.1,348.2,976.1000000000008,1292.299999999999,2776.7000000000003,22.600000000000023,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.32401457,1,FALSE_POSITIVE
Matathwada,2017,4.0,1,0.0,4.700000000000171,4.899999999999887,936.9000000000002,7.490598290598291,-7.490598290598291,-100.0,7.490598290598291,0,-0.7509141688888266,0,2017-04-01,4.7,0.0,0.0,4.700000000000171,105.69999999999987,939.9000000000002,4.7,0.8660254037844387,-0.4999999999999998,0,APR,0,0.32398528,1,FALSE_POSITIVE
Madhya Maharashtra,2010,3.0,1,0.9,3.9,225.69999999999976,943.3,3.5991452991452992,-2.6991452991453,-74.99406316789361,2.6991452991453,0,-0.423638154542425,0,2010-03-01,0.1,2.9,4.3,7.3,387.39999999999975,943.2000000000002,-4.2,1.0,6.123233995736766e-17,0,MAR,0,0.3239333,1,FALSE_POSITIVE
Arunachal Pradesh,2004,1.0,0,38.0,79.20000000000068,848.8999999999991,2466.8,46.71632653061224,-8.716326530612243,-18.65798785548905,8.716326530612243,0,-0.2550389569579636,0,2004-01-01,16.2,25.0,182.6,223.8000000000007,1456.1999999999991,2451.7,-166.4,0.4999999999999999,0.8660254037844387,0,JAN,0,0.32382604,1,FALSE_POSITIVE
Coastal Karnataka,2011,8.0,2,861.3,2960.2,3084.3,4098.5,710.7914529914531,150.50854700854688,21.17478289519566,0.0,0,0.627812883742332,0,2011-08-01,1080.5,1018.4,49.3,2148.2,2226.8,3874.7,1031.2,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.32382014,1,FALSE_POSITIVE
Sub Himalayan West Bengal & Sikkim,2014,9.0,2,371.5,1319.4000000000012,2219.100000000001,2502.2000000000003,421.69829059829055,-50.19829059829056,-11.903840190357664,50.19829059829056,0,-0.4449070119431852,0,2014-09-01,563.3,384.6,543.2,1491.1000000000013,1885.300000000001,2438.7000000000003,20.09999999999991,-1.0,-1.8369701987210294e-16,0,SEP,0,0.3237289,1,FALSE_POSITIVE
Orissa,2001,4.0,1,28.7,62.39999999999931,64.5,1103.4,33.72393162393162,-5.02393162393162,-14.897229895835965,5.02393162393162,0,-0.2158023255613255,0,2001-04-01,32.3,1.4,0.4,34.09999999999931,62.4,1096.0,31.9,0.8660254037844387,-0.4999999999999998,0,APR,0,0.32367846,1,FALSE_POSITIVE
West Uttar Pradesh,2012,7.0,2,145.1,149.3999999999999,155.59999999999977,506.79999999999984,246.865811965812,-101.76581196581196,-41.22312893609802,101.76581196581196,0,-1.2044304339354588,1,2012-07-01,4.0,0.3,4.7,8.999999999999886,24.999999999999773,577.5999999999998,-0.7000000000000002,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.32367164,1,FALSE_POSITIVE
Coastal Andhra Pradesh,2015,4.0,1,32.3,38.39999999999997,70.50000000000034,898.8,26.384615384615383,5.915384615384614,22.41982507288629,0.0,0,0.2776751378462778,0,2015-04-01,5.5,0.6,2.0,8.099999999999971,233.80000000000032,872.5,3.5,0.8660254037844387,-0.4999999999999998,0,APR,0,0.32366407,1,FALSE_POSITIVE
South Interior Karnataka,2006,2.0,0,0.1,5.6000000000000565,449.19999999999993,1308.5,4.095726495726495,-3.9957264957264953,-97.5584307178631,3.9957264957264953,0,-0.5318583967754938,0,2006-02-01,0.2,5.3,56.3,61.80000000000005,682.3,1312.3,-56.1,0.8660254037844386,0.5000000000000001,0,FEB,0,0.32361045,1,FALSE_POSITIVE
Himachal Pradesh,2014,8.0,2,146.7,401.99999999999983,656.7000000000003,980.2,273.9153846153846,-127.2153846153846,-46.4433148923025,127.2153846153846,0,-1.349152933647754,0,2014-08-01,203.6,51.7,68.9,324.1999999999998,634.9000000000003,1073.5,134.7,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.323603,1,FALSE_POSITIVE
Himachal Pradesh,2012,3.0,1,28.4,171.9999999999999,185.20000000000024,1089.2,100.88547008547008,-72.4854700854701,-71.84926632552782,72.4854700854701,0,-1.0971170561135162,0,2012-03-01,51.3,92.3,6.9,150.4999999999999,277.10000000000025,1110.4999999999998,44.4,1.0,6.123233995736766e-17,0,MAR,0,0.32352918,1,FALSE_POSITIVE
South Interior Karnataka,2006,8.0,2,172.9,583.3,770.4999999999999,1219.7,173.54529914529914,-0.6452991452991341,-0.371833261100817,0.6452991452991341,0,-0.0112656918114079,0,2006-08-01,226.7,183.7,127.1,537.5,597.6999999999999,1280.0,99.6,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.32333472,1,FALSE_POSITIVE
Matathwada,2006,4.0,1,1.6,32.30000000000011,32.29999999999988,945.7,7.490598290598291,-5.890598290598291,-78.63989046097673,5.890598290598291,0,-0.5905180798701269,0,2006-04-01,30.7,0.0,0.0,30.700000000000117,131.19999999999987,945.7,30.7,0.8660254037844387,-0.4999999999999998,0,APR,0,0.32331267,1,FALSE_POSITIVE
Kerala,2010,10.0,3,441.4,1072.9999999999995,2560.1000000000004,3068.6,291.94188034188033,149.45811965811964,51.194477299076034,0.0,0,1.572312459568835,0,2010-10-01,275.6,356.0,629.0,1260.5999999999997,2257.6000000000004,2832.4,-353.4,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.3231198,1,FALSE_POSITIVE
Saurashtra & Kutch,2006,7.0,2,373.4,439.5999999999999,441.5000000000002,744.6999999999999,195.7282051282052,177.67179487179484,90.77475305892524,0.0,0,1.480020803116422,0,2006-07-01,66.2,0.0,0.0,66.19999999999992,68.10000000000024,498.0,66.2,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.32275957,1,FALSE_POSITIVE
Himachal Pradesh,2014,2.0,0,124.9,219.29999999999984,323.5000000000002,1144.0,90.06495726495727,34.835042735042734,38.677687518979646,0.0,0,0.6674386444771556,0,2014-02-01,69.6,24.8,16.6,110.99999999999986,438.60000000000025,1201.7,52.99999999999999,0.8660254037844386,0.5000000000000001,0,FEB,0,0.32247892,1,FALSE_POSITIVE
Jharkhand,2016,4.0,1,1.0,26.09999999999977,41.600000000000165,1028.6,19.0965811965812,-18.0965811965812,-94.7634605916842,18.0965811965812,0,-1.1208687314495662,0,2016-04-01,17.5,7.6,12.6,37.69999999999977,63.30000000000017,1083.1,4.9,0.8660254037844387,-0.4999999999999998,0,APR,0,0.3224722,1,FALSE_POSITIVE
Arunachal Pradesh,2004,6.0,2,402.9,911.8000000000006,1164.3999999999992,2620.6,641.8173469387755,-238.9173469387755,-37.22513080681292,238.9173469387755,0,-0.7786824015335707,0,2004-06-01,298.7,210.2,175.5,684.4000000000007,777.699999999999,2642.0,123.2,1.2246467991473532e-16,-1.0,0,JUN,0,0.3223355,1,FALSE_POSITIVE
Jammu & Kashmir,2011,3.0,1,97.8,352.79999999999967,427.5,1142.6,131.49487179487178,-33.69487179487179,-25.624475947194973,33.69487179487179,0,-0.4716725873995749,0,2011-03-01,211.6,43.4,36.1,291.0999999999997,394.7,1079.7,175.5,1.0,6.123233995736766e-17,0,MAR,0,0.32232556,1,FALSE_POSITIVE
Orissa,2011,8.0,2,358.6,768.2999999999995,907.0,1368.7,354.62820512820514,3.971794871794884,1.119988431365464,0.0,0,0.0491110745036486,0,2011-08-01,199.6,210.1,75.6,485.2999999999995,564.6,1292.8,124.0,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.32231846,1,FALSE_POSITIVE
Tamil Nadu,2011,4.0,1,91.5,110.69999999999987,568.1,1173.5,44.42820512820513,47.07179487179487,105.95025105326948,0.0,0,1.6797493925552187,0,2011-04-01,8.0,11.2,4.3,23.499999999999886,624.7,1104.9,3.7,0.8660254037844387,-0.4999999999999998,0,APR,0,0.3221403,1,FALSE_POSITIVE
Jammu & Kashmir,2009,8.0,2,96.5,160.59999999999965,402.1,842.4000000000001,180.8128205128205,-84.31282051282051,-46.62989066466242,84.31282051282051,0,-1.192966240258731,0,2009-08-01,41.7,64.1,64.3,128.39999999999964,423.50000000000006,911.9,0.4,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.32212427,1,FALSE_POSITIVE
Bihar,2011,4.0,1,23.9,40.8000000000004,52.09999999999954,666.3,16.848717948717947,7.051282051282051,41.85055547100898,0.0,0,0.4436918100049261,0,2011-04-01,9.2,7.7,4.2,21.1000000000004,61.79999999999954,648.9,4.999999999999999,0.8660254037844387,-0.4999999999999998,0,APR,0,0.3219242,1,FALSE_POSITIVE
West Madhya Pradesh,2007,8.0,2,220.6,626.0999999999997,643.9000000000003,880.5000000000002,288.04273504273505,-67.44273504273505,-23.4141420135901,67.44273504273505,0,-0.6845742100136325,0,2007-08-01,305.6,99.9,14.6,420.0999999999997,434.8000000000003,1161.8000000000002,291.0,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.32186052,1,FALSE_POSITIVE
Jharkhand,2004,8.0,2,327.0,712.0999999999999,787.3000000000002,1288.6,325.44358974358977,1.5564102564102311,0.4782427140864856,0.0,0,0.0207247022600795,0,2004-08-01,200.7,184.4,31.1,416.19999999999993,463.0000000000002,1206.7,169.6,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.32123387,1,FALSE_POSITIVE
West Madhya Pradesh,2011,6.0,2,241.5,246.8999999999997,248.70000000000024,953.8000000000002,111.84615384615384,129.65384615384616,115.9215955983494,0.0,0,2.1501953597579964,0,2011-06-01,3.6,1.8,0.1,5.499999999999716,8.000000000000227,774.5000000000002,3.5,1.2246467991473532e-16,-1.0,0,JUN,0,0.32111445,1,FALSE_POSITIVE
South Interior Karnataka,2006,3.0,1,35.4,35.70000000000005,339.1,1340.6999999999998,9.494017094017094,25.905982905982903,272.86640259272593,0.0,0,1.8685646695892413,0,2006-03-01,0.1,0.2,5.3,5.6000000000000565,449.19999999999993,1308.5,-5.2,1.0,6.123233995736766e-17,0,MAR,0,0.32083195,1,FALSE_POSITIVE
Matathwada,2013,4.0,1,7.9,19.90000000000014,21.69999999999992,547.5000000000001,7.490598290598291,0.4094017094017097,5.465540848927435,0.0,0,0.0410415206410027,0,2013-04-01,2.6,9.4,1.5,13.500000000000142,82.59999999999991,540.2000000000002,1.1,0.8660254037844387,-0.4999999999999998,0,APR,0,0.32058978,1,FALSE_POSITIVE
Himachal Pradesh,2005,8.0,2,114.2,483.99999999999983,714.9000000000003,1296.6,273.9153846153846,-159.7153846153846,-58.30829284731388,159.7153846153846,0,-1.6938240634495292,0,2005-08-01,317.2,52.6,52.4,422.1999999999998,823.6000000000003,1384.9,264.8,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.32052964,1,FALSE_POSITIVE
Haryana Delhi & Chandigarh,2007,5.0,1,12.4,54.50000000000003,136.20000000000002,403.7999999999997,14.601709401709403,-2.2017094017094028,-15.0784359634746,2.2017094017094028,0,-0.1392795512551205,0,2007-05-01,2.0,40.1,76.0,118.10000000000002,125.0,416.19999999999976,-74.0,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.3204669,1,FALSE_POSITIVE
Gangetic West Bengal,2014,4.0,1,1.9,64.00000000000023,64.89999999999995,1766.0,44.38803418803418,-42.488034188034185,-95.71956714291215,42.488034188034185,0,-1.3364744113803082,0,2014-04-01,19.9,42.2,0.9,63.00000000000023,416.19999999999993,1809.7,19.0,0.8660254037844387,-0.4999999999999998,0,APR,0,0.32035208,1,FALSE_POSITIVE
Jharkhand,2001,4.0,1,14.0,48.0,50.50000000000023,1190.7,19.0965811965812,-5.096581196581198,-26.688448283578754,5.096581196581198,0,-0.3156728024197689,0,2001-04-01,30.0,4.0,1.9,35.9,55.60000000000023,1196.3,28.1,0.8660254037844387,-0.4999999999999998,0,APR,0,0.32032996,1,FALSE_POSITIVE
Himachal Pradesh,2002,12.0,3,3.9,12.799999999999772,443.3000000000002,990.5,39.64017094017094,-35.74017094017094,-90.16149550443087,35.74017094017094,0,-0.9791588122234898,0,2002-12-01,0.7,8.2,123.1,131.99999999999977,495.5000000000002,1023.9,-122.4,-2.4492935982947064e-16,1.0,0,DEC,0,0.32015574,1,FALSE_POSITIVE
Himachal Pradesh,2009,8.0,2,162.6,378.29999999999984,566.4000000000002,887.8,273.9153846153846,-111.3153846153846,-40.63860260046617,111.3153846153846,0,-1.180529211683193,0,2009-08-01,170.2,45.5,53.5,269.1999999999998,449.7000000000002,949.9,116.7,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.3199587,1,FALSE_POSITIVE
West Uttar Pradesh,2000,5.0,1,23.6,27.39999999999994,59.79999999999983,816.7999999999998,12.452991452991451,11.147008547008548,89.512697323267,0.0,0,0.9672564997109716,0,2000-05-01,2.1,1.7,22.9,26.69999999999994,36.29999999999983,801.5,-20.8,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.31993532,1,FALSE_POSITIVE
Chhattisgarh,2002,8.0,2,352.4,687.1000000000006,734.6999999999998,981.0,388.8282051282051,-36.42820512820515,-9.368714678554245,36.42820512820515,0,-0.4263427395720567,0,2002-08-01,138.4,196.3,32.1,366.8000000000006,387.1999999999998,1008.9,106.3,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.3198106,1,FALSE_POSITIVE
Chhattisgarh,2001,8.0,2,380.3,1350.3000000000006,1399.1,1573.9,388.8282051282051,-8.528205128205116,-2.1933092856247867,8.528205128205116,0,-0.0998110756540196,0,2001-08-01,630.6,339.4,16.6,986.6000000000006,1019.1,1409.1999999999998,614.0,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.3197828,1,FALSE_POSITIVE
West Uttar Pradesh,2011,8.0,2,232.3,624.0999999999999,660.3999999999999,958.4,249.6760683760684,-17.37606837606836,-6.959444887563709,17.37606837606836,0,-0.1810209452653632,0,2011-08-01,215.9,175.9,29.6,421.3999999999999,438.4999999999998,939.9,186.3,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.31974134,1,FALSE_POSITIVE
Rayalseema,2017,4.0,1,8.8,21.600000000000456,85.29999999999995,571.8,19.54871794871795,-10.74871794871795,-54.98426023084995,10.74871794871795,0,-0.6126693814070228,0,2017-04-01,12.8,0.0,3.9,16.700000000000458,90.59999999999994,563.4,8.9,0.8660254037844387,-0.4999999999999998,0,APR,0,0.3196164,1,FALSE_POSITIVE
Kerala,2014,10.0,3,355.5,1388.1999999999994,2771.4000000000005,3071.8,291.94188034188033,63.55811965811967,21.770812595880223,0.0,0,0.6686369644809014,0,2014-10-01,298.8,733.9,677.8,1710.499999999999,2511.6000000000004,2976.2,-379.0,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.31960234,1,FALSE_POSITIVE
Telangana,2017,4.0,1,3.2,11.9,12.79999999999966,1038.1,17.93846153846154,-14.73846153846154,-82.16123499142367,14.73846153846154,0,-0.9266594965526268,0,2017-04-01,8.7,0.0,0.0,8.7,79.99999999999966,1039.2,8.7,0.8660254037844387,-0.4999999999999998,0,APR,0,0.3194295,1,FALSE_POSITIVE
Himachal Pradesh,2005,4.0,1,35.2,401.3999999999998,607.9000000000003,1237.7,62.51965811965812,-27.319658119658115,-43.69770875485317,27.319658119658115,0,-0.7656665445755739,0,2005-04-01,143.3,222.9,147.8,513.9999999999998,677.4000000000002,1257.2,-4.5,0.8660254037844387,-0.4999999999999998,0,APR,0,0.319087,1,FALSE_POSITIVE
Saurashtra & Kutch,2014,6.0,2,17.3,19.89999999999989,20.30000000000017,563.5999999999999,74.06666666666666,-56.766666666666666,-76.64266426642664,56.766666666666666,0,-0.9061273818278788,0,2014-06-01,2.1,0.5,0.1,2.6999999999998865,3.0000000000001705,674.0,2.0,1.2246467991473532e-16,-1.0,0,JUN,0,0.31902167,1,FALSE_POSITIVE
Bihar,2004,3.0,1,2.2,27.0000000000004,172.19999999999965,1317.7,10.194017094017097,-7.994017094017095,-78.41871384254213,7.994017094017095,0,-0.6855333313413763,0,2004-03-01,2.1,22.7,3.0,27.8000000000004,353.89999999999964,1325.7,-0.8999999999999999,1.0,6.123233995736766e-17,0,MAR,0,0.3190181,1,FALSE_POSITIVE
