subdivision,year,month,season,rainfall_mm,rainfall_3m,rainfall_6m,rainfall_12m,historical_monthly_mean,rainfall_anomaly,rainfall_anomaly_pct,rainfall_deficit_mm,rainfall_missing,rainfall_zscore,target_3m_stress,date,rainfall_lag_1m,rainfall_lag_2m,rainfall_lag_3m,rainfall_prev_3m,rainfall_prev_6m,rainfall_prev_12m,rainfall_trend_3m,month_sin,month_cos,target_3m_severe_anomaly,original_month,actual,predicted_probability,predicted,error_type
Coastal Andhra Pradesh,2008,10.0,3,51.6,494.6,857.8000000000003,1047.3,183.9017094017094,-132.30170940170942,-71.94153324193061,132.30170940170942,0,-1.3156751857871816,0,2008-10-01,166.8,276.2,208.5,651.5,824.7000000000003,1163.4,-41.69999999999999,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.034324966,0,TRUE_NEGATIVE
Matathwada,2016,11.0,3,0.0,403.1000000000002,925.6999999999998,948.9,22.07350427350428,-22.07350427350428,-100.0,22.07350427350428,0,-0.6402921374344326,0,2016-11-01,100.8,302.3,89.2,492.3000000000002,932.0,953.7000000000002,11.599999999999994,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.034222342,0,TRUE_NEGATIVE
South Interior Karnataka,2000,10.0,3,206.2,690.3,1117.6,1213.4,138.47606837606838,67.7239316239316,48.90659622138416,0.0,0,1.1051337767630425,0,2000-10-01,183.5,300.6,200.5,684.6,957.7,1279.1,-17.0,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.034183472,0,TRUE_NEGATIVE
Arunachal Pradesh,2009,10.0,3,82.9,605.700000000001,1384.5999999999992,1704.5,194.79381443298968,-111.89381443298969,-57.44218047102407,111.89381443298969,0,-0.7728502501682728,0,2009-10-01,152.5,370.3,329.9,852.7000000000007,1434.3999999999992,1736.6999999999998,-177.39999999999998,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.034126673,0,TRUE_NEGATIVE
Orissa,2014,10.0,3,111.8,779.1999999999996,1479.5,1535.1,113.82649572649574,-2.026495726495739,-1.7803374456550412,2.026495726495739,0,-0.0268563591988226,0,2014-10-01,281.1,386.3,496.2,1163.5999999999997,1379.4,1814.3,-215.1,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.03412088,0,TRUE_NEGATIVE
Konkan & Goa,2015,2.0,0,0.0,14.400000000000452,540.6000000000012,2753.799999999999,0.5384615384615384,-0.5384615384615384,-100.0,0.5384615384615384,0,-0.2650766723091717,0,2015-02-01,2.7,11.7,8.0,22.400000000000453,1198.600000000001,2759.099999999999,-5.3,0.8660254037844386,0.5000000000000001,0,FEB,0,0.03411769,0,TRUE_NEGATIVE
East Rajasthan,2015,3.0,1,55.9,68.1,72.39999999999995,706.6000000000003,4.51880341880342,51.381196581196576,1137.05314923397,0.0,0,5.666614981351605,0,2015-03-01,0.1,12.1,1.1,13.3,153.39999999999995,657.1000000000003,-1.0,1.0,6.123233995736766e-17,0,MAR,0,0.034113195,0,TRUE_NEGATIVE
Sub Himalayan West Bengal & Sikkim,2002,12.0,3,10.8,95.20000000000137,1585.2000000000007,2546.9,5.967521367521368,4.832478632478633,80.97966198796908,0.0,0,0.5081818266829631,0,2002-12-01,8.7,75.7,340.1,424.50000000000136,1981.6000000000008,2542.0,-331.40000000000003,-2.4492935982947064e-16,1.0,0,DEC,0,0.034112576,0,TRUE_NEGATIVE
South Interior Karnataka,2004,10.0,3,101.5,430.1,998.6,1114.2,138.47606837606838,-36.97606837606838,-26.70213619558442,36.97606837606838,0,-0.6033834881472387,0,2004-10-01,117.5,211.1,191.7,520.3,959.3,1205.1,-74.19999999999999,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.034069445,0,TRUE_NEGATIVE
Matathwada,2003,11.0,3,4.9,122.70000000000012,680.0999999999998,719.2000000000002,22.07350427350428,-17.17350427350427,-77.80144040889026,17.17350427350427,0,-0.4981565057488599,0,2003-11-01,22.1,95.7,183.9,301.7000000000001,703.6999999999998,719.1000000000001,-161.8,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.034053553,0,TRUE_NEGATIVE
Punjab,2010,1.0,0,3.8,6.899999999999944,142.4,355.50000000000006,25.23247863247863,-21.43247863247863,-84.94004471241784,21.43247863247863,0,-0.9637332932319738,0,2010-01-01,0.4,2.7,4.0,7.099999999999944,296.6,361.10000000000014,-3.6,0.4999999999999999,0.8660254037844387,0,JAN,0,0.034048487,0,TRUE_NEGATIVE
Sub Himalayan West Bengal & Sikkim,2001,11.0,3,36.6,754.3000000000014,2050.0000000000005,2607.9,15.846153846153848,20.753846153846155,130.97087378640776,0.0,0,0.9141549373237104,0,2001-11-01,282.8,434.9,424.5,1142.2000000000014,2360.600000000001,2593.9,-141.7,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.034045216,0,TRUE_NEGATIVE
Madhya Maharashtra,2004,11.0,3,8.0,231.3,975.4999999999998,1029.5,25.553846153846155,-17.553846153846155,-68.69355809753161,17.553846153846155,0,-0.5181118632145822,0,2004-11-01,42.1,181.2,354.1,577.4,1016.4999999999998,1025.0,-312.0,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.03401962,0,TRUE_NEGATIVE
East Rajasthan,2004,2.0,0,0.0,4.8,98.5,603.6000000000003,5.328205128205128,-5.328205128205128,-100.0,5.328205128205128,0,-0.7164847740273168,0,2004-02-01,2.5,2.3,0.0,4.8,277.0,625.0000000000002,2.5,0.8660254037844386,0.5000000000000001,0,FEB,0,0.03398001,0,TRUE_NEGATIVE
Gangetic West Bengal,2011,10.0,3,36.9,776.0000000000002,1563.0,1719.7,116.28888888888888,-79.38888888888889,-68.26867953372827,79.38888888888889,0,-1.0314161714610872,0,2011-10-01,295.9,443.2,219.9,959.0000000000002,1601.1,1779.0,75.99999999999997,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.03397921,0,TRUE_NEGATIVE
North Interior Karnataka,2006,11.0,3,29.0,209.39999999999984,542.5999999999998,650.6,28.77692307692308,0.223076923076924,0.7751937984496159,0.0,0,0.0064478520698666,0,2006-11-01,43.6,136.8,89.1,269.4999999999999,592.5999999999998,626.6,-45.49999999999999,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.03385557,0,TRUE_NEGATIVE
Rayalseema,2012,1.0,0,2.7,144.7000000000004,487.0,740.1,9.8,-7.099999999999999,-72.44897959183673,7.099999999999999,0,-0.3743732278667226,0,2012-01-01,35.1,106.9,107.5,249.50000000000043,613.1999999999999,738.1999999999999,-72.4,0.4999999999999999,0.8660254037844387,0,JAN,0,0.03379672,0,TRUE_NEGATIVE
East Rajasthan,2010,3.0,1,0.5,4.8,23.2,415.9000000000002,4.51880341880342,-4.01880341880342,-88.9351238887838,4.01880341880342,0,-0.443216841478396,0,2010-03-01,2.4,1.9,0.5,4.8,68.2,417.8000000000002,1.9,1.0,6.123233995736766e-17,0,MAR,0,0.03379349,0,TRUE_NEGATIVE
West Rajasthan,2002,7.0,2,2.4,40.49999999999997,45.50000000000023,124.60000000000004,96.1059829059829,-93.70598290598288,-97.502756927893,93.70598290598288,0,-1.7532935924584492,0,2002-07-01,26.9,11.2,1.4,39.49999999999997,43.40000000000023,245.10000000000005,25.5,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.03378548,0,TRUE_NEGATIVE
Saurashtra & Kutch,2012,2.0,0,0.0,0.0,211.4000000000001,740.9999999999999,1.588034188034188,-1.588034188034188,-100.0,1.588034188034188,0,-0.3746404279887505,0,2012-02-01,0.0,0.0,0.1,0.0999999999998863,502.3000000000001,742.3999999999999,-0.1,0.8660254037844386,0.5000000000000001,0,FEB,0,0.033784587,0,TRUE_NEGATIVE
Gujarat Region,2015,3.0,1,6.1,7.900000000000284,12.499999999999773,707.5999999999997,1.205128205128205,4.894871794871794,406.1702127659574,0.0,0,1.0317246559170925,0,2015-03-01,0.0,1.8,0.0,1.8000000000002845,241.49999999999977,701.6999999999996,0.0,1.0,6.123233995736766e-17,0,MAR,0,0.033749264,0,TRUE_NEGATIVE
Haryana Delhi & Chandigarh,2008,1.0,0,2.4,4.100000000000028,147.3,448.4999999999998,16.89316239316239,-14.493162393162391,-85.79306855552744,14.493162393162391,0,-0.9324434104304494,0,2008-01-01,1.4,0.3,0.1,1.8000000000000282,226.9,446.5999999999998,1.2999999999999998,0.4999999999999999,0.8660254037844387,0,JAN,0,0.03374384,0,TRUE_NEGATIVE
Gangetic West Bengal,2001,11.0,3,8.8,378.3000000000002,1280.5000000000002,1540.8,21.56153846153846,-12.76153846153846,-59.18658580092757,12.76153846153846,0,-0.4131944510005956,0,2001-11-01,163.6,205.9,248.7,618.2000000000003,1447.5,1533.6,-85.1,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.033689454,0,TRUE_NEGATIVE
West Uttar Pradesh,2003,1.0,0,18.6,29.49999999999989,506.5999999999999,626.9999999999999,17.57008547008547,1.0299145299145316,5.861750255387469,0.0,0,0.0654902309138208,0,2003-01-01,10.5,0.4,6.7,17.599999999999888,517.5999999999999,625.1999999999999,3.8,0.4999999999999999,0.8660254037844387,0,JAN,0,0.033663735,0,TRUE_NEGATIVE
West Uttar Pradesh,2010,1.0,0,3.2,19.89999999999992,389.0999999999999,551.0999999999999,17.57008547008547,-14.37008547008547,-81.787225762514,14.37008547008547,0,-0.9137653546506794,0,2010-01-01,2.8,13.9,59.3,75.99999999999991,504.1999999999998,549.1999999999998,-56.5,0.4999999999999999,0.8660254037844387,0,JAN,0,0.03364809,0,TRUE_NEGATIVE
Coastal Andhra Pradesh,2015,11.0,3,81.2,342.70000000000005,934.5000000000005,1015.4,77.08290598290598,4.1170940170940185,5.341124552319072,0.0,0,0.0543706931966684,0,2015-11-01,59.7,201.8,192.0,453.5,887.4000000000004,957.9,-132.3,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.033639684,0,TRUE_NEGATIVE
South Interior Karnataka,2005,11.0,3,56.3,443.6000000000001,1148.9999999999998,1324.4,53.6965811965812,2.6034188034187977,4.848388380421795,0.0,0,0.0583878694674681,0,2005-11-01,241.8,145.5,233.2,620.5,1167.4,1292.1,8.600000000000023,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.03362356,0,TRUE_NEGATIVE
West Uttar Pradesh,2002,1.0,0,16.8,17.999999999999886,183.09999999999985,675.9999999999999,17.57008547008547,-0.7700854700854691,-4.3829352531984185,0.7700854700854691,0,-0.0489682141521597,0,2002-01-01,0.1,1.1,16.3,17.499999999999886,448.29999999999984,661.6999999999998,-16.2,0.4999999999999999,0.8660254037844387,0,JAN,0,0.03360313,0,TRUE_NEGATIVE
Konkan & Goa,2008,12.0,3,2.4,60.60000000000022,2211.500000000001,3052.9999999999995,4.653846153846154,-2.2538461538461543,-48.4297520661157,2.2538461538461543,0,-0.1587971714311206,0,2008-12-01,0.9,57.3,551.2,609.4000000000003,3007.600000000001,3050.7,-550.3000000000001,-2.4492935982947064e-16,1.0,0,DEC,0,0.033538517,0,TRUE_NEGATIVE
Himachal Pradesh,2012,10.0,3,3.1,416.7999999999999,698.8000000000003,933.9,30.791452991452992,-27.69145299145299,-89.93227113751179,27.69145299145299,0,-0.5560904730823993,0,2012-10-01,133.1,280.6,241.5,655.1999999999999,751.6000000000003,936.8,-108.4,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.033530574,0,TRUE_NEGATIVE
Gangetic West Bengal,2008,10.0,3,72.3,591.8000000000002,1439.1,1579.8,116.28888888888888,-43.98888888888888,-37.82725014332123,43.98888888888888,0,-0.5715012768109788,0,2008-10-01,267.3,252.2,338.4,857.9000000000002,1409.6,1563.3,-71.09999999999997,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.03350514,0,TRUE_NEGATIVE
Bihar,2003,10.0,3,142.0,636.5000000000005,1265.5999999999997,1352.7,62.94444444444444,79.05555555555556,125.59576345984114,0.0,0,1.3914843905932055,0,2003-10-01,183.9,310.6,356.8,851.3000000000004,1145.4999999999998,1244.5,-172.9,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.03350031,0,TRUE_NEGATIVE
West Rajasthan,2006,3.0,1,16.9,16.89999999999997,17.000000000000227,253.20000000000005,4.011111111111111,12.888888888888888,321.32963988919664,0.0,0,1.6629982356225137,0,2006-03-01,0.0,0.0,0.0,0.0,75.90000000000022,245.00000000000003,0.0,1.0,6.123233995736766e-17,0,MAR,0,0.033487696,0,TRUE_NEGATIVE
Madhya Maharashtra,2008,11.0,3,3.7,372.7,896.0999999999998,915.9,25.553846153846155,-21.85384615384616,-85.52077062010838,21.85384615384616,0,-0.6450288358425189,0,2008-11-01,56.6,312.4,257.6,626.5999999999999,893.4999999999998,916.1,-201.00000000000003,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.033480044,0,TRUE_NEGATIVE
East Uttar Pradesh,2006,10.0,3,9.1,207.30000000000013,610.9,632.3000000000002,42.43418803418803,-33.33418803418803,-78.55502739284563,33.33418803418803,0,-0.6666909526536603,0,2006-10-01,51.5,146.7,269.1,467.3000000000002,609.5999999999999,648.4000000000001,-217.6,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.033423644,0,TRUE_NEGATIVE
Matathwada,2003,1.0,0,2.1,6.900000000000114,399.29999999999984,718.7000000000002,4.915384615384616,-2.815384615384616,-57.27699530516433,2.815384615384616,0,-0.2662883244561487,0,2003-01-01,0.0,4.8,46.4,51.20000000000011,455.3999999999999,722.1000000000001,-46.4,0.4999999999999999,0.8660254037844387,0,JAN,0,0.03341388,0,TRUE_NEGATIVE
Punjab,2017,1.0,0,42.4,43.99999999999983,208.1,480.0000000000001,25.23247863247863,17.167521367521367,68.03739584039022,0.0,0,0.7719551335084315,0,2017-01-01,1.1,0.5,1.9,3.499999999999829,318.8,444.1000000000001,-0.7999999999999998,0.4999999999999999,0.8660254037844387,0,JAN,0,0.033355076,0,TRUE_NEGATIVE
Coastal Andhra Pradesh,2009,11.0,3,102.6,347.1,724.1000000000004,790.4,77.08290598290598,25.51709401709401,33.103440628915465,0.0,0,0.3369809103978693,0,2009-11-01,92.6,151.9,163.5,408.0,674.5000000000003,759.2,-70.9,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.033350103,0,TRUE_NEGATIVE
Gangetic West Bengal,2014,11.0,3,0.1,286.5000000000003,1071.4,1260.7,21.56153846153846,-21.46153846153846,-99.53621120228328,21.46153846153846,0,-0.694883977270441,0,2014-11-01,56.9,229.5,292.6,579.0000000000003,1195.6999999999998,1260.6,-235.7,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.033341072,0,TRUE_NEGATIVE
Matathwada,2003,2.0,0,1.3,3.400000000000114,176.9999999999999,715.9000000000001,4.394017094017094,-3.0940170940170946,-70.4143162808792,3.0940170940170946,0,-0.3572058507543264,0,2003-02-01,2.1,0.0,4.8,6.900000000000114,399.29999999999984,718.7000000000002,-2.7,0.8660254037844386,0.5000000000000001,0,FEB,0,0.03330999,0,TRUE_NEGATIVE
West Uttar Pradesh,2011,10.0,3,0.7,334.69999999999993,756.0999999999998,792.1999999999998,28.37264957264957,-27.67264957264957,-97.5328352813592,27.67264957264957,0,-0.6221263799612636,0,2011-10-01,101.7,232.3,215.9,549.8999999999999,758.1999999999998,796.1999999999998,-114.2,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.033299595,0,TRUE_NEGATIVE
Haryana Delhi & Chandigarh,2007,11.0,3,0.3,55.60000000000003,314.2,450.3999999999998,3.223931623931624,-2.923931623931624,-90.694591728526,2.923931623931624,0,-0.3989946456410215,0,2007-11-01,0.1,55.2,87.9,143.20000000000002,326.3,451.2999999999998,-87.80000000000001,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.033285417,0,TRUE_NEGATIVE
Punjab,2005,12.0,3,0.0,0.3999999999999147,379.1,552.0000000000001,12.638461538461538,-12.638461538461538,-100.0,12.638461538461538,0,-0.8218617501502844,0,2005-12-01,0.0,0.4,106.7,107.09999999999992,413.7,557.0000000000001,-106.7,-2.4492935982947064e-16,1.0,0,DEC,0,0.033265546,0,TRUE_NEGATIVE
Coastal Andhra Pradesh,2006,1.0,0,0.0,60.39999999999989,862.4000000000004,1208.0,7.377777777777778,-7.377777777777778,-100.0,7.377777777777778,0,-0.6441586848791597,0,2006-01-01,4.2,56.2,298.0,358.39999999999986,1013.9000000000004,1221.6,-293.8,0.4999999999999999,0.8660254037844387,0,JAN,0,0.033248726,0,TRUE_NEGATIVE
Madhya Maharashtra,2014,11.0,3,32.8,191.7,753.8999999999997,826.2,25.553846153846155,7.246153846153842,28.35641180012039,0.0,0,0.2138743975232849,0,2014-11-01,38.5,120.4,240.3,399.19999999999993,750.8999999999999,797.4000000000001,-201.8,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.033241976,0,TRUE_NEGATIVE
Rayalseema,2000,11.0,3,37.7,275.30000000000035,704.1999999999999,846.6,101.22991452991452,-63.52991452991452,-62.75804422529741,63.52991452991452,0,-0.8779847665268414,0,2000-11-01,134.7,102.9,241.5,479.1000000000004,740.3,878.6999999999999,-106.8,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.03323885,0,TRUE_NEGATIVE
Rayalseema,2003,11.0,3,11.7,312.1000000000004,669.3,728.6999999999999,101.22991452991452,-89.52991452991452,-88.44215165612678,89.52991452991452,0,-1.237305318090766,0,2003-11-01,175.5,124.9,116.4,416.8000000000004,661.7,761.2,59.1,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.033227872,0,TRUE_NEGATIVE
Konkan & Goa,2010,2.0,0,0.0,2.700000000000228,818.6000000000009,2719.3,0.5384615384615384,-0.5384615384615384,-100.0,0.5384615384615384,0,-0.2650766723091717,0,2010-02-01,2.7,0.0,121.0,123.70000000000024,1111.500000000001,2719.2999999999997,-118.3,0.8660254037844386,0.5000000000000001,0,FEB,0,0.03322272,0,TRUE_NEGATIVE
Rayalseema,2014,1.0,0,0.2,41.400000000000425,484.19999999999993,761.5,9.8,-9.6,-97.9591836734694,9.6,0,-0.5061947869747235,0,2014-01-01,2.6,38.6,169.3,210.50000000000043,579.6999999999999,762.6,-166.70000000000002,0.4999999999999999,0.8660254037844387,0,JAN,0,0.033181515,0,TRUE_NEGATIVE
Gujarat Region,2003,1.0,0,0.0,0.2000000000002273,352.9999999999998,633.0999999999997,1.7555555555555555,-1.7555555555555555,-100.0,1.7555555555555555,0,-0.3713829638787719,0,2003-01-01,0.1,0.1,0.6,0.8000000000002274,398.7999999999998,637.1999999999997,-0.5,0.4999999999999999,0.8660254037844387,0,JAN,0,0.03315073,0,TRUE_NEGATIVE
South Interior Karnataka,2002,11.0,3,18.8,262.1,641.6999999999999,757.3000000000001,53.6965811965812,-34.896581196581195,-64.98846000795861,34.896581196581195,0,-0.7826389765224102,0,2002-11-01,168.4,74.9,155.1,398.4,700.1,778.5,13.300000000000011,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.03315063,0,TRUE_NEGATIVE
North Interior Karnataka,2002,11.0,3,3.4,181.99999999999983,463.0999999999999,531.8000000000001,28.77692307692308,-25.37692307692308,-88.18497727880246,25.37692307692308,0,-0.7334987578789803,0,2002-11-01,126.4,52.2,118.2,296.79999999999984,500.29999999999984,530.9000000000001,8.200000000000003,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.033149816,0,TRUE_NEGATIVE
Matathwada,2000,1.0,0,0.4,0.4000000000001137,469.0999999999999,767.9000000000001,4.915384615384616,-4.515384615384615,-91.86228482003128,4.515384615384615,0,-0.427079908349069,0,2000-01-01,0.0,0.0,119.9,119.90000000000012,601.9999999999999,767.5000000000001,-119.9,0.4999999999999999,0.8660254037844387,0,JAN,0,0.033118654,0,TRUE_NEGATIVE
West Madhya Pradesh,2017,1.0,0,4.6,4.599999999999659,540.8000000000002,1097.4,9.167521367521369,-4.567521367521367,-49.82286033936229,4.567521367521367,0,-0.4087334584863752,0,2017-01-01,0.0,0.0,40.6,40.59999999999966,969.1000000000004,1098.0000000000002,-40.6,0.4999999999999999,0.8660254037844387,0,JAN,0,0.03311832,0,TRUE_NEGATIVE
Arunachal Pradesh,2000,10.0,3,81.3,876.1000000000007,1998.4999999999989,2566.0,194.79381443298968,-113.49381443298968,-58.263561788833016,113.49381443298968,0,-0.7839014455049891,0,2000-10-01,407.4,387.4,395.4,1190.2000000000007,2210.999999999999,2692.6,12.0,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.033106465,0,TRUE_NEGATIVE
Orissa,2006,10.0,3,26.4,905.9999999999994,1640.7999999999995,1715.4,113.82649572649574,-87.42649572649574,-76.80680598001157,87.42649572649574,0,-1.1586293235294634,0,2006-10-01,254.7,624.9,454.0,1333.5999999999992,1639.4,1895.9,-199.3,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.033103764,0,TRUE_NEGATIVE
Tamil Nadu,2015,12.0,3,152.8,665.1999999999999,888.7,1204.6,81.14615384615385,71.65384615384616,88.30220874016494,0.0,0,1.0947417189597957,0,2015-12-01,379.8,132.6,98.4,610.7999999999998,798.3,1117.8,281.4,-2.4492935982947064e-16,1.0,0,DEC,0,0.033057485,0,TRUE_NEGATIVE
Arunachal Pradesh,2015,10.0,3,65.2,1034.900000000001,2240.999999999999,2734.2,194.79381443298968,-129.5938144329897,-66.52871129928553,129.5938144329897,0,-0.8951040985806953,0,2015-10-01,374.2,595.5,329.3,1299.000000000001,2462.899999999999,2704.1,44.89999999999998,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.03289926,0,TRUE_NEGATIVE
North Interior Karnataka,2012,10.0,3,85.2,269.8999999999999,463.8999999999999,540.1,95.56239316239316,-10.362393162393149,-10.843589009730954,10.362393162393149,0,-0.1877261033045019,0,2012-10-01,79.2,105.5,114.5,299.19999999999993,414.0999999999998,528.3,-35.3,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.032889113,0,TRUE_NEGATIVE
West Rajasthan,2015,1.0,0,1.4,1.600000000000014,156.60000000000022,303.00000000000006,3.323076923076924,-1.923076923076924,-57.87037037037037,1.923076923076924,0,-0.4245913515636105,0,2015-01-01,0.0,0.2,0.5,0.7000000000000142,249.50000000000023,302.40000000000003,-0.5,0.4999999999999999,0.8660254037844387,0,JAN,0,0.03285584,0,TRUE_NEGATIVE
East Uttar Pradesh,2016,1.0,0,5.3,10.700000000000228,220.2,578.6000000000001,15.866666666666667,-10.566666666666666,-66.59663865546219,10.566666666666666,0,-0.7248561790349962,0,2016-01-01,4.9,0.5,11.8,17.20000000000023,393.9,603.3000000000002,-6.9,0.4999999999999999,0.8660254037844387,0,JAN,0,0.03281769,0,TRUE_NEGATIVE
East Rajasthan,2011,2.0,0,11.2,16.2,195.4,696.4000000000003,5.328205128205128,5.871794871794871,110.20211742059674,0.0,0,0.7895813919742808,0,2011-02-01,0.0,5.0,49.5,54.5,460.1,687.6000000000003,-49.5,0.8660254037844386,0.5000000000000001,0,FEB,0,0.032762684,0,TRUE_NEGATIVE
West Rajasthan,2017,1.0,0,6.0,5.999999999999972,227.00000000000023,352.9000000000001,3.323076923076924,2.6769230769230767,80.55555555555554,0.0,0,0.5910311613765455,0,2017-01-01,0.0,0.0,18.1,18.099999999999973,301.0000000000003,347.0000000000001,-18.1,0.4999999999999999,0.8660254037844387,0,JAN,0,0.03274058,0,TRUE_NEGATIVE
Gujarat Region,2002,1.0,0,4.1,4.300000000000227,307.7999999999998,846.9999999999997,1.7555555555555555,2.344444444444444,133.54430379746833,0.0,0,0.4959607935343093,0,2002-01-01,0.0,0.2,28.9,29.100000000000225,623.6999999999998,848.9999999999998,-28.9,0.4999999999999999,0.8660254037844387,0,JAN,0,0.03273415,0,TRUE_NEGATIVE
West Rajasthan,2013,1.0,0,8.6,9.2,269.8000000000002,335.4000000000001,3.323076923076924,5.276923076923076,158.79629629629625,0.0,0,1.1650786686905468,0,2013-01-01,0.6,0.0,1.9,2.5,301.6000000000002,327.30000000000007,-1.2999999999999998,0.4999999999999999,0.8660254037844387,0,JAN,0,0.03270977,0,TRUE_NEGATIVE
Gujarat Region,2016,1.0,0,0.0,0.3000000000002842,133.29999999999978,621.1999999999997,1.7555555555555555,-1.7555555555555555,-100.0,1.7555555555555555,0,-0.3713829638787719,0,2016-01-01,0.0,0.3,2.2,2.500000000000284,487.9999999999998,622.9999999999997,-2.2,0.4999999999999999,0.8660254037844387,0,JAN,0,0.032699164,0,TRUE_NEGATIVE
Coastal Andhra Pradesh,2013,2.0,0,29.6,31.6,707.8000000000003,1312.3,12.71025641025641,16.889743589743592,132.88279201129717,0.0,0,0.8491404851548496,0,2013-02-01,2.0,0.0,289.7,291.7,899.4000000000003,1282.6999999999998,-287.7,0.8660254037844386,0.5000000000000001,0,FEB,0,0.032688983,0,TRUE_NEGATIVE
West Madhya Pradesh,2009,10.0,3,89.9,402.1999999999997,785.8000000000002,800.2000000000003,28.069230769230767,61.83076923076924,220.27952863798305,0.0,0,1.8314346427134711,0,2009-10-01,139.6,172.7,320.3,632.5999999999997,697.2000000000002,723.2000000000002,-180.7,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.032676402,0,TRUE_NEGATIVE
Madhya Maharashtra,2001,11.0,3,5.7,268.50000000000006,766.5999999999998,786.5000000000001,25.553846153846155,-19.85384615384616,-77.69416014449128,19.85384615384616,0,-0.5859976857830135,0,2001-11-01,125.5,137.3,160.9,423.7000000000001,769.2999999999998,783.5000000000001,-35.400000000000006,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.032652274,0,TRUE_NEGATIVE
Sub Himalayan West Bengal & Sikkim,2013,12.0,3,2.7,218.6000000000014,1531.300000000001,2406.1,5.967521367521368,-3.2675213675213675,-54.75508450300774,3.2675213675213675,0,-0.3436114473662836,0,2013-12-01,16.1,199.8,308.0,523.9000000000013,1933.500000000001,2410.8,-291.9,-2.4492935982947064e-16,1.0,0,DEC,0,0.032595947,0,TRUE_NEGATIVE
Tamil Nadu,2016,1.0,0,2.5,535.0999999999999,847.7,1198.8000000000002,23.75213675213676,-21.25213675213676,-89.4746311622886,21.25213675213676,0,-0.6628852652944177,0,2016-01-01,152.8,379.8,132.6,665.1999999999999,888.7,1204.6,20.200000000000017,0.4999999999999999,0.8660254037844387,0,JAN,0,0.03259145,0,TRUE_NEGATIVE
Madhya Maharashtra,2005,11.0,3,0.0,339.1,1196.9,1221.5000000000002,25.553846153846155,-25.553846153846155,-100.0,25.553846153846155,0,-0.754236463452604,0,2005-11-01,62.7,276.4,256.1,595.2,1204.6999999999998,1229.5000000000002,-193.40000000000003,-0.5000000000000004,0.8660254037844384,0,NOV,0,0.032589857,0,TRUE_NEGATIVE
Uttarakhand,2011,10.0,3,3.4,675.4999999999999,1416.0999999999992,1585.1,38.53846153846154,-35.13846153846154,-91.17764471057885,35.13846153846154,0,-0.6124356012477811,0,2011-10-01,148.4,523.7,433.3,1105.4,1443.5999999999992,1589.7000000000005,-284.9,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.032527696,0,TRUE_NEGATIVE
Himachal Pradesh,2008,10.0,3,33.9,401.1999999999999,826.3000000000002,1106.7,30.791452991452992,3.1085470085470064,10.095486593016147,0.0,0,0.0624247986234354,0,2008-10-01,142.6,224.7,194.9,562.1999999999998,836.8000000000002,1091.5,-52.30000000000001,-0.8660254037844386,0.5000000000000001,0,OCT,0,0.032461077,0,TRUE_NEGATIVE
Rayalseema,2004,2.0,0,4.3,24.100000000000367,336.2,738.6,5.582905982905984,-1.2829059829059837,-22.979179424372333,1.2829059829059837,0,-0.11083594560673,0,2004-02-01,10.2,9.6,11.7,31.50000000000037,448.3,735.6,-1.5,0.8660254037844386,0.5000000000000001,0,FEB,0,0.03242663,0,TRUE_NEGATIVE
