subdivision,year,month,season,rainfall_mm,rainfall_3m,rainfall_6m,rainfall_12m,historical_monthly_mean,rainfall_anomaly,rainfall_anomaly_pct,rainfall_deficit_mm,rainfall_missing,rainfall_zscore,target_3m_stress,date,rainfall_lag_1m,rainfall_lag_2m,rainfall_lag_3m,rainfall_prev_3m,rainfall_prev_6m,rainfall_prev_12m,rainfall_trend_3m,month_sin,month_cos,target_3m_severe_anomaly,original_month,actual,predicted_probability,predicted,error_type
Assam & Meghalaya,2015,4.0,1,250.9,303.89999999999986,320.6999999999994,2412.4,205.1025641025641,45.79743589743589,22.32904113014126,0.0,0,0.6086823482998855,0,2015-04-01,37.5,15.5,13.4,66.39999999999989,104.79999999999944,2213.0,24.1,0.8660254037844387,-0.4999999999999998,1,APR,1,0.6598684,1,TRUE_POSITIVE
Orissa,2009,5.0,1,68.2,71.99999999999949,74.4,1492.4,64.88888888888889,3.311111111111117,5.102739726027407,0.0,0,0.0837679956585015,0,2009-05-01,1.1,2.7,0.5,4.299999999999489,8.9,1461.6,0.6000000000000001,0.4999999999999999,-0.8660254037844387,1,MAY,1,0.6586329,1,TRUE_POSITIVE
Orissa,2011,6.0,2,210.1,343.8999999999995,368.7,1398.1,210.45042735042736,-0.3504273504273669,-0.1665130144135368,0.3504273504273669,0,-0.0045500942696625,0,2011-06-01,75.6,58.2,4.9,138.69999999999953,195.8,1334.4,70.69999999999999,1.2246467991473532e-16,-1.0,1,JUN,1,0.654542,1,TRUE_POSITIVE
Orissa,2005,6.0,2,199.4,265.19999999999936,322.9,1296.8000000000002,210.45042735042736,-11.050427350427356,-5.250845764274432,11.050427350427356,0,-0.143483338566986,0,2005-06-01,44.9,20.9,24.3,90.09999999999935,123.5,1313.8,20.6,1.2246467991473532e-16,-1.0,1,JUN,1,0.64953506,1,TRUE_POSITIVE
Naga Mani Mizo Tripura,2003,5.0,1,265.6,502.5000000000002,523.8000000000001,2092.5,289.9905982905983,-24.39059829059829,-8.41082381096941,24.39059829059829,0,-0.2176970388140241,0,2003-05-01,158.9,78.0,11.5,248.40000000000023,330.1,2265.6,147.4,0.4999999999999999,-0.8660254037844387,1,MAY,1,0.64929503,1,TRUE_POSITIVE
Coastal Karnataka,2014,5.0,1,181.9,224.29999999999976,234.60000000000045,4284.2,122.5974358974359,59.302564102564105,48.37178173300149,0.0,0,0.4769504405980401,0,2014-05-01,40.5,1.9,0.3,42.699999999999775,109.60000000000043,4202.7,40.2,0.4999999999999999,-0.8660254037844387,1,MAY,1,0.6482248,1,TRUE_POSITIVE
Assam & Meghalaya,2006,5.0,1,325.7,515.4999999999999,558.3999999999995,2311.1,340.8495726495727,-15.14957264957269,-4.444650621624208,15.14957264957269,0,-0.144178742832046,1,2006-05-01,169.0,20.8,40.9,230.69999999999987,241.59999999999957,2266.6000000000004,128.1,0.4999999999999999,-0.8660254037844387,1,MAY,1,0.6476848,1,TRUE_POSITIVE
Assam & Meghalaya,2009,4.0,1,134.9,191.3999999999997,203.0999999999996,2231.0000000000005,205.1025641025641,-70.20256410256411,-34.228028503562946,70.20256410256411,0,-0.9330448471027688,0,2009-04-01,44.9,11.6,7.9,64.39999999999978,201.5999999999996,2252.3,37.0,0.8660254037844387,-0.4999999999999998,1,APR,1,0.6470336,1,TRUE_POSITIVE
Gangetic West Bengal,2000,6.0,2,205.6,474.60000000000025,545.8000000000001,2003.2,246.1025641025641,-40.50256410256412,-16.457595332360917,40.50256410256412,0,-0.4084016076063458,0,2000-06-01,215.0,54.0,3.8,272.8000000000003,340.2000000000001,2066.4,211.2,1.2246467991473532e-16,-1.0,1,JUN,1,0.6458118,1,TRUE_POSITIVE
East Madhya Pradesh,2017,6.0,2,119.0,130.39999999999944,143.70000000000056,1326.8000000000002,140.4820512820513,-21.482051282051287,-15.291669708695338,21.482051282051287,0,-0.2726350480582225,0,2017-06-01,11.4,0.0,2.0,13.399999999999434,24.700000000000568,1306.8000000000002,9.4,1.2246467991473532e-16,-1.0,1,JUN,1,0.64535034,1,TRUE_POSITIVE
Sub Himalayan West Bengal & Sikkim,2015,4.0,1,149.0,228.8000000000013,252.2000000000009,2454.6000000000004,110.91111111111113,38.08888888888889,34.341815267481465,0.0,0,0.6885874312630178,0,2015-04-01,64.8,15.0,15.7,95.50000000000124,134.4000000000009,2353.5000000000005,49.1,0.8660254037844387,-0.4999999999999998,1,APR,1,0.64379215,1,TRUE_POSITIVE
Orissa,2002,6.0,2,182.4,274.9999999999993,300.0,1502.6,210.45042735042736,-28.05042735042736,-13.328757609847823,28.05042735042736,0,-0.3642183996001172,0,2002-06-01,67.5,25.1,13.1,105.69999999999932,117.6,1656.3,54.4,1.2246467991473532e-16,-1.0,1,JUN,1,0.6428977,1,TRUE_POSITIVE
Jharkhand,2000,6.0,2,185.3,272.6,303.7000000000003,1552.7,193.30427350427348,-8.00427350427347,-4.140763863710709,8.00427350427347,0,-0.0920680655064222,0,2000-06-01,67.7,19.6,6.3,93.6,118.60000000000028,1607.6,61.400000000000006,1.2246467991473532e-16,-1.0,1,JUN,1,0.64080274,1,TRUE_POSITIVE
Assam & Meghalaya,2009,5.0,1,246.5,426.2999999999998,447.3999999999995,2266.9,340.8495726495727,-94.34957264957268,-27.680707332607817,94.34957264957268,0,-0.8979265016917738,0,2009-05-01,134.9,44.9,11.6,191.39999999999975,203.09999999999957,2231.0000000000005,123.3,0.4999999999999999,-0.8660254037844387,1,MAY,1,0.6345945,1,TRUE_POSITIVE
Gangetic West Bengal,2009,5.0,1,229.0,249.50000000000023,253.5,1598.1999999999998,107.8102564102564,121.1897435897436,112.41021738096372,0.0,0,2.3968784379675245,0,2009-05-01,2.6,17.9,1.4,21.90000000000023,24.5,1463.6,1.2000000000000002,0.4999999999999999,-0.8660254037844387,1,MAY,1,0.6339564,1,TRUE_POSITIVE
Naga Mani Mizo Tripura,2013,5.0,1,348.9,428.90000000000015,435.2,1895.8,289.9905982905983,58.90940170940166,20.31424537783422,0.0,0,0.5257928550029011,0,2013-05-01,60.3,19.7,5.7,85.70000000000016,118.3,1710.4,54.6,0.4999999999999999,-0.8660254037844387,1,MAY,1,0.6338689,1,TRUE_POSITIVE
Chhattisgarh,2015,6.0,2,257.6,307.6000000000005,345.79999999999995,1424.4999999999998,197.85982905982905,59.74017094017097,30.193178283858053,0.0,0,0.6682940163606165,0,2015-06-01,13.0,37.0,21.2,71.20000000000046,89.29999999999995,1271.8,-8.2,1.2246467991473532e-16,-1.0,1,JUN,1,0.6335575,1,TRUE_POSITIVE
Orissa,2011,5.0,1,75.6,138.69999999999953,195.8,1334.4,64.88888888888889,10.711111111111109,16.50684931506849,0.0,0,0.2709810329355546,0,2011-05-01,58.2,4.9,16.2,79.29999999999954,155.8,1351.8,42.0,0.4999999999999999,-0.8660254037844387,1,MAY,1,0.63135177,1,TRUE_POSITIVE
East Madhya Pradesh,2004,6.0,2,208.1,213.69999999999948,233.90000000000063,1488.1,140.4820512820513,67.6179487179487,48.13280280353361,0.0,0,0.8581593282816166,0,2004-06-01,3.9,1.7,0.0,5.599999999999488,28.700000000000625,1399.9000000000003,3.9,1.2246467991473532e-16,-1.0,1,JUN,1,0.62690765,1,TRUE_POSITIVE
Kerala,2016,3.0,1,22.4,41.79999999999954,652.9000000000007,2583.5,37.12735042735042,-14.727350427350425,-39.66711940882616,14.727350427350425,0,-0.4834935813836928,0,2016-03-01,16.4,3.0,79.4,98.79999999999956,923.4000000000004,2611.2000000000003,-63.00000000000001,1.0,6.123233995736766e-17,1,MAR,1,0.6232288,1,TRUE_POSITIVE
Assam & Meghalaya,2006,6.0,2,395.9,890.5999999999998,952.9999999999995,2333.1000000000004,508.7418803418804,-112.84188034188035,-22.18057618257206,112.84188034188035,0,-1.0629723626568024,1,2006-06-01,325.7,169.0,20.8,515.4999999999999,558.3999999999995,2311.1,304.9,1.2246467991473532e-16,-1.0,1,JUN,1,0.62093544,1,TRUE_POSITIVE
Orissa,2002,5.0,1,67.5,105.69999999999932,117.6,1656.3,64.88888888888889,2.6111111111111143,4.023972602739731,0.0,0,0.0660586542944558,0,2002-05-01,25.1,13.1,0.2,38.39999999999933,68.8,1659.8,24.9,0.4999999999999999,-0.8660254037844387,1,MAY,1,0.6193984,1,TRUE_POSITIVE
Sub Himalayan West Bengal & Sikkim,2015,5.0,1,304.6,518.4000000000012,551.5000000000009,2450.6000000000004,268.4786324786325,36.12136752136752,13.454093976824142,0.0,0,0.520682227138534,0,2015-05-01,149.0,64.8,15.0,228.8000000000013,252.2000000000009,2454.6000000000004,134.0,0.4999999999999999,-0.8660254037844387,1,MAY,1,0.6179332,1,TRUE_POSITIVE
