year,month,season,rainfall_mm,rainfall_3m,rainfall_6m,rainfall_12m,historical_monthly_mean,rainfall_anomaly,rainfall_anomaly_pct,rainfall_deficit_mm,rainfall_missing,rainfall_zscore,rainfall_lag_1m,rainfall_lag_2m,rainfall_lag_3m,rainfall_prev_3m,rainfall_prev_6m,rainfall_prev_12m,rainfall_trend_3m,month_sin,month_cos
-0.15073699,0.0,-0.22593285,-0.071445875,-0.0025060321,-0.043397047,-0.18292713,0.09764345,0.019489937,-0.038423497,-0.0006736871,5.8580616e-05,0.05489094,0.045941077,-0.05513345,-0.12398183,-0.15846808,-0.37772784,-0.23163997,0.025385035,-0.08098245,-1.4069316
-0.34568018,0.0,0.049385756,0.036474343,-0.029828774,-0.008524396,0.11011996,0.104503475,0.013781511,0.04131318,0.0026493818,5.8818776e-05,-0.05073365,-0.03632063,-0.046470243,-0.05581883,-0.08717992,-0.016761882,0.19248202,-0.097126216,0.020180387,0.5675052
-0.42929024,0.0,0.046210553,-0.004179327,0.021553582,0.018918786,-0.07407595,0.07329445,0.037073433,-0.050168358,0.0027651198,5.8525944e-05,-0.00046058287,0.017469777,-0.004237358,-0.06303817,-0.03361314,0.030997923,-0.024859127,0.020751951,0.02156023,0.56504774
-0.18652481,0.0,-0.05368084,-0.018840745,0.025657898,-0.012545922,0.22859198,0.115304254,-0.0048627676,-0.009964701,0.0022563415,5.9119862e-05,-0.06402291,-0.05809417,-0.019585062,0.027997239,0.13099521,-0.33381015,0.32224444,-0.01724523,-0.042354107,-0.9938103
-0.43886843,0.0,0.052055307,-0.02929746,-0.029760318,0.020819468,0.16320752,0.00420516,-0.023379376,-0.15566598,0.004161528,5.920297e-05,-0.06376731,-0.033555154,0.033662226,0.017231263,0.010306289,0.072583675,-0.018730946,0.02476895,-0.001507015,0.25489885
-0.19324516,0.0,-0.28244206,-0.078864165,-0.068834655,-0.05015154,-0.15436581,0.028790083,0.02219204,-0.0662773,0.0010881098,5.8525944e-05,0.03239127,-0.06197553,-0.14189905,-0.110600375,-0.23266439,-0.43899977,-0.12754288,0.022979995,-0.08311099,-1.5366117
-0.3752826,0.0,-0.40150294,0.0070870724,-0.122811496,0.019300757,-0.056994304,0.11778656,0.019728106,-0.073571935,0.0039235167,5.902269e-05,0.011525979,-0.03412503,0.009306366,0.0824994,0.039507367,0.13219285,-0.35743648,-0.0493035,-0.05262229,-1.1590892
-0.2187224,0.0,-0.2294808,-0.04407458,0.001852493,-0.04501057,-0.19693482,-0.0020589952,0.0070181037,-0.0018274628,0.002852069,5.8720405e-05,-0.09382843,-0.00083299284,-0.045227185,-0.10655657,-0.1552745,-0.32704848,-0.13345933,0.013653089,-0.08125907,-1.5413253
-0.5602754,0.0,0.050142262,0.03286482,-0.007572446,0.008384517,-0.20691748,0.028055673,0.0061480356,0.032918803,0.0055066156,5.902269e-05,-0.051614057,0.010595346,0.025941776,-0.07219348,0.02339427,0.16952007,-0.45665273,0.026157323,-0.025425268,0.68010163
-0.39762896,0.0,0.050307225,0.065712176,-0.013724455,0.007170287,-0.35194257,-0.049756244,-0.021888366,-0.08294243,0.001425844,5.898889e-05,0.045618854,0.00529898,-0.050270498,-0.080405094,-0.06003593,0.027875954,-0.7596554,-0.041197862,-0.28522807,-0.74018514
-0.5075318,0.0,0.04893762,0.038076494,-0.034409173,-0.004020408,-0.034166012,0.07190314,-0.011810984,-0.034552526,0.0018289438,5.880351e-05,0.032620717,-0.031099912,-0.048484217,-0.088684835,0.06006629,0.09683182,0.0982111,0.01418589,0.043764602,0.63217205
-0.32386005,0.0,-0.076348156,0.026522756,0.024494542,0.035172954,-0.2589482,-0.22278328,-0.036883622,-0.097510196,0.0025444252,5.8571168e-05,-0.024968544,0.040365424,-0.0065972735,0.050754115,0.07008747,-0.39721596,-0.22402379,-0.036361776,-0.05305886,-1.234236
-0.25436425,0.0,-0.1085175,-0.023457494,0.04961032,0.037787497,-0.054613914,0.07157896,0.003958022,-0.018461201,0.0047421055,5.8624315e-05,-0.08597019,-0.045027744,0.022210661,-0.06372573,0.13397823,-0.14533801,-0.08409134,-0.015760383,-0.03650198,-1.0641546
-0.19697177,0.0,-0.2875503,-0.039137248,-0.0330091,-0.046618342,-0.16245742,0.06503994,0.0054033375,-0.039715063,0.003176961,5.8525944e-05,-0.05930529,-0.039742485,-0.14277197,-0.12005092,-0.24407485,-0.45318347,-0.096479736,0.015641613,-0.08276352,-1.591248
-0.48544964,0.0,0.08329804,-0.029033616,0.048010733,-0.021230692,-0.07932908,-0.21072847,0.035328653,-0.0103852805,0.00342273,5.8775076e-05,-0.09262179,0.027927926,-0.038867157,0.019469049,0.020126827,0.042283174,-0.10337597,-0.025066847,0.22799625,-0.595759
-0.19073214,0.0,-0.4097341,-0.07948825,-0.019029694,-0.06337079,-0.06389975,-0.18424977,0.004186136,-0.04059225,0.002388227,5.8525944e-05,0.020831054,-0.045538012,-0.013996744,-0.099691264,-0.2028327,-0.4444493,-0.093185075,0.01590099,-0.09459457,-1.5037395
-0.4448217,0.0,0.0908276,0.01806291,0.013678374,0.09246057,-0.045405358,0.087364875,0.019210074,0.0072092554,0.00481207,5.902269e-05,-0.05927374,0.0110997,0.028740495,0.01016257,0.015652193,0.059477143,-0.03370884,0.009324856,0.13369337,-0.5635449
-0.3539513,0.0,0.04360311,0.040161144,0.038515504,-0.017340738,0.19897254,0.2532381,-0.04149547,-0.04324163,0.0038114002,5.9218237e-05,-0.042456005,-0.1311023,-0.11894085,-0.011720358,-0.07391784,-0.13029721,0.2839488,-0.02790628,-0.10278555,0.3139504
-0.3790621,0.0,0.04762474,-0.0050679897,-0.04502367,-0.00788166,-0.28527924,0.025694927,-0.031923912,-0.015605393,-0.039073296,5.916015e-05,-0.028568802,0.0074988264,0.024357306,-0.09812417,-0.13506337,-0.089603215,-0.8303078,-0.032214195,-0.2950033,-0.74753875
-0.72879124,0.0,0.052022185,-0.15194643,0.01647258,-0.036496777,-0.119409606,-0.04990166,-0.010384731,-0.14150529,-0.01583462,5.881296e-05,-0.007830919,0.034054607,-0.074253514,-0.101166435,-0.009263832,0.04016004,-0.4432233,0.006133608,0.035603307,0.66058886
-0.6350264,0.0,0.08190745,-0.02196064,0.016438043,-0.03554267,-0.30120873,-0.10516676,0.031939723,-0.016414996,0.004883,5.900742e-05,-0.06460054,0.0011486434,-0.009021408,-0.03074465,0.0011485048,0.22086722,-0.59146106,0.01767431,0.32356372,-0.6313091
-0.11034381,0.0,-0.34333736,-0.056542758,0.06420202,-0.010629279,-0.07879638,-0.8965458,-0.0019012805,-0.023357201,0.0030959875,5.8580616e-05,-0.121960595,0.05573055,-0.02289486,-0.06539988,0.012121536,-0.40578443,-0.21945211,0.005864694,-0.083081506,-1.66957
-0.41439724,0.0,0.029351726,0.017240277,-0.054347727,0.018465267,-1.0531155,-0.07928527,-0.045600306,-0.061393026,-0.013673308,5.8828227e-05,0.13624679,-0.027821667,-0.026777243,0.030686416,0.010662378,0.08233661,-0.42135733,-0.052855387,-0.3235203,0.21778122
-0.49639115,0.0,0.01722305,0.017756013,-0.021870911,0.022387903,-0.5569974,-0.022573564,-0.08069884,-0.0467636,-0.03181278,5.902269e-05,0.11362814,-0.012202982,-0.01873842,0.026662963,-0.0053022928,0.121573254,-0.6017114,-0.10701102,-0.26642403,0.2246627
-0.63522065,0.0,0.03736152,-0.0058911256,0.019936945,0.001265085,-0.057065193,0.032229323,-0.028471854,-0.03148305,-0.026020035,5.8624315e-05,0.15500842,0.02272238,-0.021926364,-0.023102855,0.030903215,0.04990696,0.0937958,-0.015213071,0.06710354,0.6142783
-0.51607484,0.0,0.044863317,0.017660236,-0.12700479,0.0020616227,-0.021116419,0.032929275,-0.055502057,-0.08316579,0.005160788,5.8818776e-05,-0.06375445,0.008287374,-0.032064945,0.051918026,-0.05876836,-0.065266095,0.056728493,-0.040399984,-0.023431046,0.59770215
-0.58051467,0.0,0.07567158,-0.020798588,0.010519155,0.057864368,-0.16168389,-0.18167232,-0.022847446,-0.09037448,0.0013353828,5.880351e-05,-0.068297416,0.024228767,0.0037301288,0.018302236,0.041110642,-0.10946623,-0.08442864,-0.01364653,0.28936335,-0.49689832
-0.27920982,0.0,-0.27944252,-0.010848368,-0.010422241,0.0018489663,-0.49603584,0.074951,0.0017028537,-0.014678142,0.0038243253,5.8924314e-05,-0.12850739,-0.0377749,0.0041913725,0.037952732,-0.0028242674,-0.12408368,-0.6927735,-0.017201755,-0.06749469,-1.3894287
-0.13449147,0.0,-0.28220293,-0.016784322,-0.07624669,0.0360115,-0.009388868,0.12060277,-0.030114494,-0.0050666886,0.0029011664,5.8924314e-05,-0.08532888,-0.020995827,-0.20645012,-0.081906974,-0.24088551,-0.13619432,-0.13830778,0.014054048,-0.06808631,-1.4050559
-0.2831835,0.0,-0.35768756,-0.066947706,-0.0030902338,-0.0028622698,-0.5124503,-0.68859273,-0.00043910617,-0.029612094,0.0028060616,5.8580616e-05,-0.061738577,-0.010296922,0.021784512,0.029219981,-0.041026033,-0.0042279284,-0.677405,0.018094348,-0.09742122,-1.5323169
-0.31451896,0.0,-0.10816585,-0.09404268,0.022261987,-0.0012600037,-0.5537385,-0.22302328,-0.00685662,-0.060177457,0.00577477,5.8580616e-05,0.25640076,0.07688582,-0.0031714942,0.010694758,0.06581421,-0.11809808,-0.76410526,-0.0057295486,-0.05991841,-1.0955435
-0.35417718,0.0,0.039921016,-0.004329754,0.0025082233,0.026080932,0.045860514,0.058863025,-0.07299424,-0.049800295,-0.029940521,5.8828227e-05,0.26345658,0.025328536,0.009197186,0.030717807,-0.021093842,0.049434338,-0.013150585,-0.054291595,0.008309168,0.5470562
-0.5173841,0.0,0.054434728,0.02519591,-0.026017822,0.0006243133,-0.04063408,0.08547277,-0.036236964,-0.0089820195,0.0048467764,5.880351e-05,-0.030455362,-0.027141681,-0.056307413,-0.07875051,0.056664824,0.114993446,0.07801959,0.02042747,0.051901016,0.6311795
-0.6290581,0.0,0.045110963,0.012002541,-0.013503174,-0.0151952775,-0.0208164,0.10995246,-0.046443418,-0.049589664,0.0014519725,5.902269e-05,-0.05378415,0.010127663,0.0028984097,0.044024494,0.022242885,0.15538652,-0.47380123,-0.026126247,0.0013052886,0.626449
-0.16416612,0.0,-0.33485752,-0.028113486,-0.18421698,-0.048362043,-0.16437858,-0.0015179742,0.026748212,-0.044012554,0.00015732925,5.8525944e-05,-0.0019116306,-0.043047033,-0.20935977,-0.12437272,-0.28606263,-0.43966007,-0.11265695,0.021618761,-0.1446189,-1.5456837
-0.16836952,0.0,-0.39398998,-0.013766286,-0.18394184,0.05102673,0.037900064,0.055218298,-0.027999623,-0.011690634,-0.033570975,5.902269e-05,-0.008520906,-0.039869994,0.0045291386,0.022661453,-0.22361659,-0.059147753,-0.10905741,-0.07277674,-0.060803145,-1.2188375
-0.33929542,0.0,0.04173896,0.0138045885,0.03350445,-0.015150668,0.14964305,0.11975483,-0.018059708,0.028010704,0.0042356704,5.9218237e-05,-0.019461077,-0.0652165,-0.036945466,0.059023723,-0.08478786,-0.13941179,0.20403843,0.048274655,0.009117099,0.53010315
-0.628551,0.0,0.060137965,-0.04565169,0.007137875,0.031194719,-0.23267129,-0.103884436,0.028384425,-0.017882058,0.006577456,5.881296e-05,-0.0061249216,0.030413756,-0.034020785,-0.034408245,0.031369295,0.19612636,-0.545618,0.020153733,0.06348299,0.8300815
-0.3128165,0.0,-0.10336549,-0.013130886,-0.0010863324,0.062244996,-0.48457637,-0.14550695,0.017580647,0.004822397,0.0037597513,5.8775076e-05,-0.15233088,0.04903698,-0.0070505408,0.024790766,0.07360102,-0.066462524,-0.72644085,-0.0035023224,-0.04495237,-1.2543617
-0.5202913,0.0,0.06818297,0.017503785,-0.0013630602,0.038365588,0.16653392,0.090984195,-0.022765715,-0.019383812,0.00651594,5.8818776e-05,-0.06602694,-0.013355335,-0.020086095,0.0019739587,0.0092868935,0.092045106,0.22227895,0.021761926,0.0017271489,0.28441873
-0.37436336,0.0,-0.08976544,-0.012769409,0.021949895,0.06416296,-0.10439022,-0.14567794,-0.029220842,-0.016945414,0.0053581954,5.902269e-05,-0.11768976,-0.016963342,0.011757477,-0.05500681,0.10514767,0.06668481,-0.08038316,-0.02698971,-0.03955023,-1.1249428
-0.23479176,0.0,-0.045183133,-0.03065132,0.02469696,-0.0123956045,0.3278472,0.057119112,0.011425571,-0.028070793,0.0023358765,5.89254e-05,-0.090494014,-0.08101877,-0.060847618,-0.100437835,-0.18953861,-0.23535497,0.26405466,0.0039954945,-0.044914972,-1.2418296
-0.6826755,0.0,0.04837268,-0.03408036,0.033673756,-0.026126023,-0.076841794,0.03388463,0.0094296,-0.041904133,0.0039772196,5.881296e-05,0.086497955,0.030084126,-0.053958915,-0.061326772,-0.05359475,0.08476317,-0.07291741,0.034441426,0.032505047,0.30672246
-0.25334236,0.0,0.04141979,0.008443236,-0.3205891,-0.06423535,-0.23705111,-0.07609475,-0.002467309,-0.16149597,-0.034909252,5.8761776e-05,0.090678,-0.005228366,-0.19618984,-0.036734592,-0.18191794,-0.2725607,-0.10004397,-0.034537144,-0.32346684,-0.7540479
-0.22221029,0.0,0.04385599,0.043281227,-0.07885344,-0.025822751,-0.028639518,-0.050457943,-0.033267744,0.031426553,0.0051847864,5.8956237e-05,0.07457464,-0.104249135,-0.14624685,-0.097239666,-0.16653144,-0.112374194,-0.004363958,-0.022496298,-0.22571905,-0.816593
-0.32257658,0.0,-0.34664732,-0.012321264,0.046126124,0.029336149,-0.018591281,-0.68646944,-0.03417687,-0.10592167,0.012024911,5.8775076e-05,-0.16640538,0.015686275,0.005649945,-0.040133905,-0.0047242176,-0.13404189,-0.14066747,-0.0014847283,-0.076035134,-1.4784743
-0.3433782,0.0,0.040427275,0.042874716,-0.1121419,0.0073909406,0.03164982,0.07229537,0.005589641,0.030810686,0.004374459,5.8818776e-05,-0.06541145,0.0015746045,0.0076518436,-0.056283075,-0.06075329,-0.03811779,0.028940713,-0.044180192,-0.02454029,0.6248286
-0.6283364,0.0,0.08397746,-0.055754963,0.037948355,-0.075982705,-0.094711676,-0.14424895,0.017551152,-0.039170712,0.0023065552,5.860905e-05,0.03964222,0.053203452,-0.0062259897,-0.007084515,0.026477072,-0.0002136243,-0.069631,-0.0023386679,0.21231297,-0.5262956
-0.34279245,0.0,0.061180674,-0.015161607,0.010054482,-0.008954753,0.16110882,0.058985274,-0.065341696,-0.09354577,-0.019392246,5.9023776e-05,0.032560654,0.004139132,0.030788092,0.008066685,0.01584836,0.12574573,0.08141208,-2.0107458e-05,0.025914183,0.42932922
-0.5791453,0.0,0.058536213,0.021829037,0.009158343,0.014088453,-0.08218036,0.08563702,0.001486156,-0.0435959,0.004517581,5.902269e-05,-0.045283083,0.016816873,-0.06363718,-0.049562104,0.0412104,0.1260626,-0.31605327,0.017812027,0.055018567,0.71218896
-0.32640195,0.0,0.04458172,-0.019826211,-0.028799292,-0.03485624,0.12221046,0.13357502,-0.2340215,-0.14745876,-0.26581392,5.9023776e-05,0.014068017,-0.09947852,-0.12981436,-0.07988217,-0.099036954,-0.093229875,0.16546555,-0.11455327,-0.11039183,0.18284754
-0.42566362,0.0,0.078541346,-0.0016829058,0.002984135,0.05480574,-0.08479051,0.092673264,0.050622776,-0.000703609,0.0016591868,5.8818776e-05,-0.0047861035,0.009235276,-0.10962617,0.056890916,-0.048772078,0.030559799,-0.0029467165,-0.025756435,0.20710008,-0.4758576
-0.4541263,0.0,0.061658848,0.03822817,-0.0069892597,0.016881336,-0.10203893,0.059782654,0.0166619,0.029860351,0.004366911,5.902269e-05,-0.03632617,0.013655527,0.028530616,0.08929351,0.02816244,0.15781625,-0.2349385,0.013851933,-0.007281978,0.6969057
-0.18027775,0.0,0.10900354,-0.035595536,0.04525442,0.032914076,0.52159745,-0.073711134,0.032206662,-0.017100606,0.0033284735,5.8376707e-05,-0.11448331,0.07120522,0.11869626,-0.032315515,0.10294701,-0.24387072,0.56463057,-0.0040541408,-0.027769411,-0.9472264
-0.37824532,0.0,0.07966198,0.022130566,0.00885534,0.08992934,0.219118,0.06898751,-0.034120575,-0.01795899,0.0070709093,5.920297e-05,-0.09971168,0.020212706,0.011863321,0.0067479475,0.040866416,-0.039467745,0.24812211,0.016072325,0.20283034,-0.34311396
-0.6070066,0.0,0.06811768,-0.09466963,0.01696037,0.050405823,0.021956967,-0.1208888,0.018501619,-0.06794389,0.0077076815,5.860905e-05,0.05981786,0.001856857,-0.038802292,-0.03747837,0.038538635,0.14169025,0.063967496,0.011110612,0.045892257,0.7172399
-0.4470757,0.0,0.059301484,-0.031125398,-0.036605816,0.056182925,-0.5048673,-0.3786548,0.054289497,-0.021688947,0.0017932248,5.900742e-05,-0.0292211,0.031797796,-0.06773571,-0.040762953,-0.09215818,0.14830922,-0.2800627,0.024159472,0.069764845,0.40533343
-0.1978337,0.0,-0.47034773,-0.08109492,-0.010609016,-0.101555385,0.28853807,-0.8535323,0.0043613194,-0.042859524,0.0028697841,5.8376707e-05,-0.2167336,0.0059144166,-0.056544434,-0.007808019,-0.035256173,-0.34760886,0.2897683,0.0012631696,-0.09084102,-1.5218035
-0.5252387,0.0,0.05776145,0.03880538,0.0064305905,0.0005938441,-0.08198692,0.0668907,-0.030892638,0.013858545,0.005434842,5.902269e-05,-0.057934526,0.022331381,0.023583995,0.09110879,0.016312033,0.122365825,-0.27834818,-0.028192572,-0.107945405,0.32603636
-0.14810897,0.0,-0.032865293,-0.01493524,0.014812424,-0.017213874,0.34258503,0.13352941,0.0015443041,0.010627855,0.002910437,5.897063e-05,-0.15118897,0.03838697,-0.022525273,0.008628572,0.09105498,-0.30678183,0.29942137,-0.0016899263,-0.027117526,-1.087214
-0.24287462,0.0,0.107309185,-0.035421222,0.032724842,0.00074060535,0.48978487,0.05490927,-0.0014707013,-0.025736202,0.0039671315,5.8571168e-05,-0.1713947,0.06090089,0.12080888,-0.009175386,0.10031902,-0.24629001,0.5863461,-0.029396325,-0.03687997,-0.8768466
-0.31276613,0.0,0.04500299,0.06229624,-0.02501792,-0.033056457,0.15410413,0.057488706,-0.23407704,-0.026551224,-0.050556134,5.9218237e-05,-0.07164083,-0.07497035,-0.12768058,-0.07667895,-0.10565267,-0.14919779,0.26046675,-0.032057185,-0.10410499,0.27596214
-0.5193786,0.0,0.05999294,-0.009082741,-0.03221618,-0.011025394,-0.009747852,0.059046987,-0.014815131,0.0012686804,0.0019973053,5.880351e-05,-0.047516957,-0.033152252,-0.043317933,-0.022948267,0.046746157,0.08856434,0.07271211,0.008414302,0.040984552,0.74317557
-0.34045932,0.0,-0.34127092,-0.04768372,-4.7436606e-05,0.012573821,-0.57857853,-0.22541746,0.0036236427,-0.02632153,0.0068205553,5.8580616e-05,-0.11159243,0.0019045617,0.00464482,-0.07624706,-0.11133461,-0.14564057,-0.68582463,0.021322174,-0.14356273,-1.4531492
-0.2536789,0.0,-0.3177669,-0.066899076,0.052616756,0.05646766,-0.8848103,-0.13477077,-0.0053507704,-0.043278355,0.0074735065,5.8580616e-05,-0.09291063,0.024901815,0.004682122,0.041386493,0.021878334,0.09619974,-0.86313576,0.056510214,-0.18328229,-1.134664
-0.4923898,0.0,0.048152898,-0.014043128,0.014887631,0.008218714,-0.13750024,0.03366798,0.05217874,0.045959488,0.0046732123,5.902269e-05,-0.053091705,0.004770212,0.02043584,0.061741777,0.022629764,0.15275842,-0.42919374,0.02566845,0.03477568,0.8243697
-0.39290065,0.0,0.058944628,0.021326775,0.007933821,0.01223866,-0.058637124,0.07709095,0.0026015372,0.042423856,0.0032905536,5.8775076e-05,-0.055911444,0.012984604,-0.046152122,-0.010472643,0.038853697,0.16383435,-0.016946804,-0.013533402,0.027614597,0.68747663
-0.218549,0.0,-0.38702285,-0.08327851,0.06170912,-0.045884367,-0.13760428,-0.47818062,0.010057872,-0.03670849,3.3119155e-05,5.8376707e-05,0.12172233,0.0011297723,-0.006420007,-0.07984586,-0.05597592,-0.43435976,-0.12028929,0.01200641,-0.09831848,-1.5418555
-0.16133018,0.0,-0.32952112,-0.06533734,-0.2238557,-0.06903889,-0.018037448,-0.023790378,0.032326046,-0.13507289,0.0012683251,5.8525944e-05,-0.0031059473,-0.046110988,-0.23734762,-0.1468132,-0.29696336,-0.35910657,0.037083693,-0.006296396,-0.15940672,-1.4217308
-0.32195967,0.0,-0.3741265,-0.08197657,0.064916976,0.04837404,-0.68019384,-0.4515529,0.00559442,-0.041904807,0.0032301769,5.8580616e-05,0.17155302,0.03184692,-0.013499111,0.036456056,0.01139936,0.054345038,-0.5528951,0.019740447,-0.07342609,-1.4040424
-0.4174076,0.0,0.04705439,0.044768743,-0.0088432105,0.017087467,0.0006349847,0.076512665,-0.051032513,-0.033916853,0.005198086,5.902269e-05,-0.036741722,0.009590746,0.038204357,0.07463925,0.014250578,-0.036851995,-0.042486355,-0.029121438,-0.11333212,0.24336143
-0.4622627,0.0,0.032425627,0.0101657435,0.03079538,0.014667622,-0.46925265,0.03350953,-0.0021722813,0.043087717,0.0060959696,5.902269e-05,-0.04900352,0.013729106,0.02952475,0.057099752,-0.01281542,0.12159,-0.5197284,0.024536269,-0.19462678,0.3291804
-0.5254578,0.0,0.05151009,0.020272054,-0.039174244,0.008117466,0.18935618,0.07146357,-0.028713865,-0.034012754,0.0040603066,5.8818776e-05,-0.061100196,0.010316798,-0.0236335,-0.044055633,0.020798981,0.046893142,0.25925136,0.005115715,0.03677672,0.47659886
-0.6116066,0.0,0.067957476,-0.013561668,0.017491268,0.045425177,-0.10622647,-0.16419591,-0.015708296,-0.06466467,0.0039368924,5.8571168e-05,-0.053438097,-0.003268231,-0.051287178,-0.002231195,0.03647494,0.12117938,-0.028086066,0.0061899503,0.031441983,0.80113816
-0.21718766,0.0,0.04713151,0.041537073,-0.008426937,0.0034710278,-0.6251494,0.07027884,0.016407285,0.0076535,0.0050668493,5.916015e-05,-0.057262372,0.0030181347,0.0027991843,0.023255143,0.018829526,-0.055783335,-0.4901295,0.0011099554,-0.2947281,-0.7515665
-0.35398456,0.0,0.041492663,0.04487362,-0.18053922,0.017797807,-0.08857419,0.0003032996,-0.04099467,-0.044970173,0.00438451,5.902269e-05,-0.03915363,-0.0066436157,0.009081045,-0.14039479,-0.053431038,-0.027523138,-0.061599374,-0.107275255,-0.20455916,0.21607567
-0.37831944,0.0,0.091117844,-0.016697409,0.028338632,0.029271815,0.25658035,-0.4437435,0.023450883,-0.056617036,0.0063865464,5.920297e-05,-0.06855131,0.022597961,0.024408821,-0.017810484,0.069965325,-0.046771523,0.27513546,0.009416196,0.25480628,-0.27332792
-0.45779735,0.0,0.042677935,0.019089062,0.032128528,0.02575018,-0.4355898,0.090804845,0.047275573,0.024560297,0.0050808326,5.902269e-05,-0.021464627,0.0022450278,-0.026766235,-0.16145302,0.012230097,0.18832716,-0.61027926,-0.1283109,-0.32107043,0.20030165
-0.7082509,0.0,0.05359399,-0.037301358,0.012637958,-0.022166422,-0.17916717,-0.23696803,-0.0069503505,-0.05056385,0.0027655025,5.8924314e-05,-0.08264422,0.00079098257,-0.016060663,0.061527565,0.016496869,0.15069097,-0.488186,-0.033561192,0.024245854,0.44176364
-0.43872377,0.0,0.06541674,0.060511973,-0.041698404,0.003199429,-0.2790286,0.11277358,-0.021307586,0.005649197,0.005010738,5.916015e-05,0.0053293454,-0.0072987215,-0.0005987575,0.013890996,-0.028756369,-0.020351348,-0.81978023,0.009574624,-0.26588583,-0.7499852
-0.62383157,0.0,0.05687466,-0.013483512,-0.031219937,0.026432214,-0.03561755,0.06621824,-0.016417628,-0.023354745,0.00257351,5.8571168e-05,-0.07837443,-0.03320884,-0.026674094,-0.0033113484,0.035617545,-0.03071879,0.02950829,0.0054892856,0.002299549,0.2152898
-0.6353471,0.0,0.060624592,-0.015706955,0.029243194,-0.028873228,-0.054505304,0.05080815,0.021281593,-0.051139276,0.004981728,5.8624315e-05,0.037878,0.0023926022,-0.021339677,-0.032438584,0.026505826,0.07434148,0.027822355,0.027830508,0.03209993,0.32228872
-0.37985173,0.0,0.051474508,-0.016713707,-0.079539314,0.027395973,-0.56058437,0.06577478,-0.016367516,-0.06954451,-0.013001204,5.896569e-05,0.15470074,-0.16581249,0.026819207,-0.0012060408,-0.095940664,-0.14831564,-0.86690223,-0.040113714,-0.34381637,-0.6784796
-0.30588555,0.0,-0.043477345,-0.065916136,-0.017755765,-0.07690548,-0.78711927,-0.59211606,-0.006124979,-0.04032093,0.0030308526,5.881296e-05,-0.079512276,0.02334043,-0.019181982,0.04149472,0.048155375,0.071469694,-0.7787193,0.03247708,0.00028908905,-1.2828233
-0.19321458,0.0,-0.033748083,0.02445751,0.042991508,0.06297019,0.037846018,0.3509932,-0.044043735,-0.02255664,0.0037227825,5.8924314e-05,-0.057947844,-0.030875308,0.061541114,0.045961972,0.17327055,0.08658002,-0.060229186,-0.010244081,-0.0121218115,-0.9101564
-0.51866883,0.0,-0.09318719,-0.06741325,0.11432556,-0.1376418,-0.6410071,-0.2741402,-0.00477118,-0.023601232,0.0010452076,5.881296e-05,0.16653556,0.042242788,-0.0718628,-0.044695783,-0.07209703,0.19288233,-0.56892526,-0.0024667447,-0.030269556,-1.2882328
-0.12081389,0.0,-0.36371014,-0.041134927,-0.03040525,-0.078908615,-0.05497532,-0.7175005,0.02999456,-0.02056931,0.0036126121,5.8571168e-05,-0.14457773,0.02075039,-0.052307073,-0.075405926,-0.121884555,-0.41578418,-0.05512115,-0.011261754,-0.08609656,-1.7753708
-0.46754652,0.0,0.04561777,0.043878835,-0.036270715,0.00018083758,0.117792636,0.080977686,-0.05966949,-0.09320802,-0.061990466,5.9023776e-05,0.2985418,-0.06958584,0.03017062,0.0636301,-0.06293479,-0.09423647,0.21515739,0.012887544,-0.0037984806,0.54279625
-0.36781198,0.0,0.042035446,-0.0328777,-0.020171398,0.009158211,-0.029394848,0.07885894,-0.05980412,-0.04450842,-0.02728597,5.8624315e-05,0.31500414,-0.023186855,0.009559506,0.019922318,-0.037842598,-0.041913085,0.07996365,-0.010149547,-0.0022955332,0.5827393
-0.53337175,0.0,0.043811895,0.0024118365,0.0011755872,0.029675948,-0.0717268,0.080596045,-0.05841445,-0.0077832816,-0.0389966,5.902269e-05,-0.0135556795,0.012026423,0.0023828077,-0.07367978,0.020185973,0.10929633,-0.35848987,0.012980235,-0.03695147,0.62961954
-0.2482668,0.0,0.055292007,0.008059225,-0.15463018,-0.06923342,-0.13375288,-0.018974015,0.02268543,0.01960709,0.005845288,5.8956237e-05,-0.035631537,0.004734271,-0.18067947,-0.03133519,-0.17223793,-0.28676724,-0.07138984,-0.029011399,-0.24778795,-0.769223
-0.44059232,0.0,-0.09379136,-0.0070906314,0.03573108,0.05531905,-0.69707507,-0.30443102,-0.0027412453,-0.030738944,0.027050681,5.881296e-05,0.069519356,0.040748574,0.00863691,-0.042459127,-0.033605322,0.03472979,-0.5388864,-0.004952014,-0.034838412,-1.1960297
-0.36549073,0.0,0.057584733,-0.014534003,0.019350711,0.00070700265,0.17103451,0.052727647,0.038280256,-0.051585212,0.0017204692,5.9023776e-05,0.023044195,0.004056288,-0.0079309335,0.0153525965,0.033622563,-0.2297061,0.32086748,0.014379,0.0070881154,0.28780854
-0.23092607,0.0,-0.03684349,-0.032943692,0.016013613,-0.023893906,0.34199142,0.086603835,0.0116333375,-0.029652197,0.0025719434,5.89254e-05,-0.059757937,-0.103190914,-0.04146476,-0.017058996,-0.1402789,-0.26352486,0.2694981,-0.0051240413,-0.045194916,-1.2168652
